,switch,in_port,eth_dst,packet_count,byte_count,userID,instanceID,runID,timestamp,stageID,appName
16,1,4,00:00:00:00:00:02,334,327862,aaltosea1,rohe_test_isntance,experiment1,1700834644,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,336,329964,aaltosea1,rohe_test_isntance,experiment1,1700834645,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,339,332656,aaltosea1,rohe_test_isntance,experiment1,1700834646,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,342,335348,aaltosea1,rohe_test_isntance,experiment1,1700834647,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,344,337450,aaltosea1,rohe_test_isntance,experiment1,1700834648,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,347,340142,aaltosea1,rohe_test_isntance,experiment1,1700834649,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,349,342244,aaltosea1,rohe_test_isntance,experiment1,1700834650,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,351,344346,aaltosea1,rohe_test_isntance,experiment1,1700834651,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,352,345858,aaltosea1,rohe_test_isntance,experiment1,1700834652,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,355,347080,aaltosea1,rohe_test_isntance,experiment1,1700834653,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,358,349772,aaltosea1,rohe_test_isntance,experiment1,1700834654,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,359,351284,aaltosea1,rohe_test_isntance,experiment1,1700834655,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,361,353386,aaltosea1,rohe_test_isntance,experiment1,1700834656,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,363,355488,aaltosea1,rohe_test_isntance,experiment1,1700834657,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,365,357590,aaltosea1,rohe_test_isntance,experiment1,1700834658,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,369,360872,aaltosea1,rohe_test_isntance,experiment1,1700834659,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,372,363564,aaltosea1,rohe_test_isntance,experiment1,1700834660,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,375,366256,aaltosea1,rohe_test_isntance,experiment1,1700834661,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,377,368358,aaltosea1,rohe_test_isntance,experiment1,1700834662,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,381,371092,aaltosea1,rohe_test_isntance,experiment1,1700834663,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,383,373194,aaltosea1,rohe_test_isntance,experiment1,1700834664,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,384,374706,aaltosea1,rohe_test_isntance,experiment1,1700834665,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,386,376808,aaltosea1,rohe_test_isntance,experiment1,1700834666,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,388,378910,aaltosea1,rohe_test_isntance,experiment1,1700834667,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,391,381602,aaltosea1,rohe_test_isntance,experiment1,1700834668,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,394,384294,aaltosea1,rohe_test_isntance,experiment1,1700834669,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,396,386396,aaltosea1,rohe_test_isntance,experiment1,1700834670,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,399,389088,aaltosea1,rohe_test_isntance,experiment1,1700834671,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,401,391190,aaltosea1,rohe_test_isntance,experiment1,1700834672,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,404,393882,aaltosea1,rohe_test_isntance,experiment1,1700834673,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,406,395984,aaltosea1,rohe_test_isntance,experiment1,1700834674,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,409,398128,aaltosea1,rohe_test_isntance,experiment1,1700834675,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,411,400230,aaltosea1,rohe_test_isntance,experiment1,1700834676,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,412,401742,aaltosea1,rohe_test_isntance,experiment1,1700834677,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,413,402332,aaltosea1,rohe_test_isntance,experiment1,1700834678,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,416,405024,aaltosea1,rohe_test_isntance,experiment1,1700834679,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,418,407126,aaltosea1,rohe_test_isntance,experiment1,1700834680,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,420,409228,aaltosea1,rohe_test_isntance,experiment1,1700834681,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,422,411330,aaltosea1,rohe_test_isntance,experiment1,1700834682,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,424,413432,aaltosea1,rohe_test_isntance,experiment1,1700834683,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,427,416124,aaltosea1,rohe_test_isntance,experiment1,1700834684,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,429,418226,aaltosea1,rohe_test_isntance,experiment1,1700834685,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,431,420328,aaltosea1,rohe_test_isntance,experiment1,1700834686,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,433,422430,aaltosea1,rohe_test_isntance,experiment1,1700834687,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,435,424532,aaltosea1,rohe_test_isntance,experiment1,1700834688,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,439,427814,aaltosea1,rohe_test_isntance,experiment1,1700834689,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,441,429916,aaltosea1,rohe_test_isntance,experiment1,1700834690,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,443,432018,aaltosea1,rohe_test_isntance,experiment1,1700834691,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,445,434120,aaltosea1,rohe_test_isntance,experiment1,1700834692,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,447,436222,aaltosea1,rohe_test_isntance,experiment1,1700834693,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,448,437734,aaltosea1,rohe_test_isntance,experiment1,1700834694,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,450,439836,aaltosea1,rohe_test_isntance,experiment1,1700834695,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,450,439836,aaltosea1,rohe_test_isntance,experiment1,1700834696,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,454,444040,aaltosea1,rohe_test_isntance,experiment1,1700834697,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,458,447322,aaltosea1,rohe_test_isntance,experiment1,1700834698,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,461,449466,aaltosea1,rohe_test_isntance,experiment1,1700834699,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,463,451568,aaltosea1,rohe_test_isntance,experiment1,1700834700,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,465,453670,aaltosea1,rohe_test_isntance,experiment1,1700834701,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,468,456362,aaltosea1,rohe_test_isntance,experiment1,1700834702,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,470,458464,aaltosea1,rohe_test_isntance,experiment1,1700834703,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,470,458464,aaltosea1,rohe_test_isntance,experiment1,1700834704,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,473,460608,aaltosea1,rohe_test_isntance,experiment1,1700834705,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,475,462710,aaltosea1,rohe_test_isntance,experiment1,1700834706,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,475,462710,aaltosea1,rohe_test_isntance,experiment1,1700834707,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,478,465402,aaltosea1,rohe_test_isntance,experiment1,1700834708,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,481,468094,aaltosea1,rohe_test_isntance,experiment1,1700834709,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,483,470196,aaltosea1,rohe_test_isntance,experiment1,1700834710,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,485,472298,aaltosea1,rohe_test_isntance,experiment1,1700834711,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,485,472298,aaltosea1,rohe_test_isntance,experiment1,1700834712,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,487,474400,aaltosea1,rohe_test_isntance,experiment1,1700834713,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,490,477092,aaltosea1,rohe_test_isntance,experiment1,1700834714,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,492,479194,aaltosea1,rohe_test_isntance,experiment1,1700834715,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,494,481296,aaltosea1,rohe_test_isntance,experiment1,1700834716,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,496,483398,aaltosea1,rohe_test_isntance,experiment1,1700834717,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,496,483398,aaltosea1,rohe_test_isntance,experiment1,1700834718,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,498,485500,aaltosea1,rohe_test_isntance,experiment1,1700834719,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,500,487602,aaltosea1,rohe_test_isntance,experiment1,1700834720,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,502,489704,aaltosea1,rohe_test_isntance,experiment1,1700834721,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,505,492396,aaltosea1,rohe_test_isntance,experiment1,1700834722,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,507,494498,aaltosea1,rohe_test_isntance,experiment1,1700834723,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,509,496600,aaltosea1,rohe_test_isntance,experiment1,1700834724,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,511,498702,aaltosea1,rohe_test_isntance,experiment1,1700834725,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,515,501436,aaltosea1,rohe_test_isntance,experiment1,1700834726,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,517,503538,aaltosea1,rohe_test_isntance,experiment1,1700834727,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,519,505640,aaltosea1,rohe_test_isntance,experiment1,1700834728,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,521,507742,aaltosea1,rohe_test_isntance,experiment1,1700834729,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,524,510434,aaltosea1,rohe_test_isntance,experiment1,1700834730,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,525,511946,aaltosea1,rohe_test_isntance,experiment1,1700834731,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,528,514638,aaltosea1,rohe_test_isntance,experiment1,1700834732,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,529,516150,aaltosea1,rohe_test_isntance,experiment1,1700834733,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,530,516740,aaltosea1,rohe_test_isntance,experiment1,1700834734,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,534,520944,aaltosea1,rohe_test_isntance,experiment1,1700834735,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,535,522456,aaltosea1,rohe_test_isntance,experiment1,1700834736,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,536,523046,aaltosea1,rohe_test_isntance,experiment1,1700834737,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,537,524558,aaltosea1,rohe_test_isntance,experiment1,1700834738,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,539,526660,aaltosea1,rohe_test_isntance,experiment1,1700834739,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,543,529942,aaltosea1,rohe_test_isntance,experiment1,1700834740,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,545,532044,aaltosea1,rohe_test_isntance,experiment1,1700834741,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,547,534146,aaltosea1,rohe_test_isntance,experiment1,1700834742,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,549,536248,aaltosea1,rohe_test_isntance,experiment1,1700834743,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,550,537760,aaltosea1,rohe_test_isntance,experiment1,1700834744,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,552,538940,aaltosea1,rohe_test_isntance,experiment1,1700834745,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,555,541632,aaltosea1,rohe_test_isntance,experiment1,1700834746,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,556,543144,aaltosea1,rohe_test_isntance,experiment1,1700834747,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,559,545836,aaltosea1,rohe_test_isntance,experiment1,1700834748,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,561,547938,aaltosea1,rohe_test_isntance,experiment1,1700834749,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,563,550040,aaltosea1,rohe_test_isntance,experiment1,1700834750,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,565,550672,aaltosea1,rohe_test_isntance,experiment1,1700834751,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,568,552816,aaltosea1,rohe_test_isntance,experiment1,1700834752,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,570,554918,aaltosea1,rohe_test_isntance,experiment1,1700834753,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,572,557020,aaltosea1,rohe_test_isntance,experiment1,1700834754,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,572,557020,aaltosea1,rohe_test_isntance,experiment1,1700834755,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,574,559122,aaltosea1,rohe_test_isntance,experiment1,1700834756,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,577,561814,aaltosea1,rohe_test_isntance,experiment1,1700834757,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,579,563916,aaltosea1,rohe_test_isntance,experiment1,1700834758,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,580,565428,aaltosea1,rohe_test_isntance,experiment1,1700834759,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,581,566018,aaltosea1,rohe_test_isntance,experiment1,1700834760,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,586,570812,aaltosea1,rohe_test_isntance,experiment1,1700834761,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,587,571402,aaltosea1,rohe_test_isntance,experiment1,1700834762,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,588,572914,aaltosea1,rohe_test_isntance,experiment1,1700834763,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,590,575016,aaltosea1,rohe_test_isntance,experiment1,1700834764,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,592,577118,aaltosea1,rohe_test_isntance,experiment1,1700834765,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,594,579220,aaltosea1,rohe_test_isntance,experiment1,1700834766,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,597,581912,aaltosea1,rohe_test_isntance,experiment1,1700834767,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,598,583424,aaltosea1,rohe_test_isntance,experiment1,1700834768,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,601,586116,aaltosea1,rohe_test_isntance,experiment1,1700834769,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,602,587628,aaltosea1,rohe_test_isntance,experiment1,1700834770,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,603,588218,aaltosea1,rohe_test_isntance,experiment1,1700834771,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,605,590320,aaltosea1,rohe_test_isntance,experiment1,1700834772,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,608,593012,aaltosea1,rohe_test_isntance,experiment1,1700834773,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,610,595114,aaltosea1,rohe_test_isntance,experiment1,1700834774,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,612,597216,aaltosea1,rohe_test_isntance,experiment1,1700834775,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,614,599318,aaltosea1,rohe_test_isntance,experiment1,1700834776,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,616,601420,aaltosea1,rohe_test_isntance,experiment1,1700834777,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,618,603522,aaltosea1,rohe_test_isntance,experiment1,1700834778,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,619,605034,aaltosea1,rohe_test_isntance,experiment1,1700834779,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,621,605666,aaltosea1,rohe_test_isntance,experiment1,1700834780,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,624,608358,aaltosea1,rohe_test_isntance,experiment1,1700834781,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,626,610460,aaltosea1,rohe_test_isntance,experiment1,1700834782,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,628,612562,aaltosea1,rohe_test_isntance,experiment1,1700834783,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,631,615254,aaltosea1,rohe_test_isntance,experiment1,1700834784,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,633,617356,aaltosea1,rohe_test_isntance,experiment1,1700834785,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,635,619458,aaltosea1,rohe_test_isntance,experiment1,1700834786,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,637,621560,aaltosea1,rohe_test_isntance,experiment1,1700834787,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,639,623662,aaltosea1,rohe_test_isntance,experiment1,1700834788,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,641,625764,aaltosea1,rohe_test_isntance,experiment1,1700834789,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,642,627276,aaltosea1,rohe_test_isntance,experiment1,1700834790,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,643,627866,aaltosea1,rohe_test_isntance,experiment1,1700834791,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,646,630558,aaltosea1,rohe_test_isntance,experiment1,1700834792,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,648,632660,aaltosea1,rohe_test_isntance,experiment1,1700834793,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,650,634762,aaltosea1,rohe_test_isntance,experiment1,1700834794,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,652,636864,aaltosea1,rohe_test_isntance,experiment1,1700834795,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,654,638966,aaltosea1,rohe_test_isntance,experiment1,1700834796,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,655,640478,aaltosea1,rohe_test_isntance,experiment1,1700834797,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,656,640520,aaltosea1,rohe_test_isntance,experiment1,1700834798,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,658,642622,aaltosea1,rohe_test_isntance,experiment1,1700834799,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,662,645904,aaltosea1,rohe_test_isntance,experiment1,1700834800,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,664,648006,aaltosea1,rohe_test_isntance,experiment1,1700834801,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,666,650108,aaltosea1,rohe_test_isntance,experiment1,1700834802,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,668,652210,aaltosea1,rohe_test_isntance,experiment1,1700834803,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,669,653722,aaltosea1,rohe_test_isntance,experiment1,1700834804,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,671,654902,aaltosea1,rohe_test_isntance,experiment1,1700834805,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,672,656414,aaltosea1,rohe_test_isntance,experiment1,1700834806,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,675,659106,aaltosea1,rohe_test_isntance,experiment1,1700834807,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,678,661250,aaltosea1,rohe_test_isntance,experiment1,1700834808,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,679,662762,aaltosea1,rohe_test_isntance,experiment1,1700834809,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,680,663352,aaltosea1,rohe_test_isntance,experiment1,1700834810,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,683,666044,aaltosea1,rohe_test_isntance,experiment1,1700834811,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,685,668146,aaltosea1,rohe_test_isntance,experiment1,1700834812,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,687,670248,aaltosea1,rohe_test_isntance,experiment1,1700834813,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,689,672350,aaltosea1,rohe_test_isntance,experiment1,1700834814,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,691,674452,aaltosea1,rohe_test_isntance,experiment1,1700834815,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,693,676554,aaltosea1,rohe_test_isntance,experiment1,1700834816,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,695,678656,aaltosea1,rohe_test_isntance,experiment1,1700834817,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,697,680758,aaltosea1,rohe_test_isntance,experiment1,1700834818,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,698,682270,aaltosea1,rohe_test_isntance,experiment1,1700834819,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,700,684372,aaltosea1,rohe_test_isntance,experiment1,1700834820,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,702,686474,aaltosea1,rohe_test_isntance,experiment1,1700834821,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,704,688576,aaltosea1,rohe_test_isntance,experiment1,1700834822,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,705,690088,aaltosea1,rohe_test_isntance,experiment1,1700834823,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,707,692190,aaltosea1,rohe_test_isntance,experiment1,1700834824,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,712,696062,aaltosea1,rohe_test_isntance,experiment1,1700834825,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,714,698164,aaltosea1,rohe_test_isntance,experiment1,1700834826,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,714,698164,aaltosea1,rohe_test_isntance,experiment1,1700834827,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,717,700856,aaltosea1,rohe_test_isntance,experiment1,1700834828,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,719,702958,aaltosea1,rohe_test_isntance,experiment1,1700834829,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,721,705060,aaltosea1,rohe_test_isntance,experiment1,1700834830,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,723,707162,aaltosea1,rohe_test_isntance,experiment1,1700834831,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,725,709264,aaltosea1,rohe_test_isntance,experiment1,1700834832,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,728,711956,aaltosea1,rohe_test_isntance,experiment1,1700834833,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,729,713468,aaltosea1,rohe_test_isntance,experiment1,1700834834,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,732,715612,aaltosea1,rohe_test_isntance,experiment1,1700834835,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,733,716202,aaltosea1,rohe_test_isntance,experiment1,1700834836,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,735,718304,aaltosea1,rohe_test_isntance,experiment1,1700834837,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,736,719816,aaltosea1,rohe_test_isntance,experiment1,1700834838,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,740,723098,aaltosea1,rohe_test_isntance,experiment1,1700834839,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,742,725200,aaltosea1,rohe_test_isntance,experiment1,1700834841,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,744,727302,aaltosea1,rohe_test_isntance,experiment1,1700834842,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,746,729404,aaltosea1,rohe_test_isntance,experiment1,1700834843,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,748,731506,aaltosea1,rohe_test_isntance,experiment1,1700834844,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,750,733608,aaltosea1,rohe_test_isntance,experiment1,1700834845,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,751,733650,aaltosea1,rohe_test_isntance,experiment1,1700834846,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,753,735752,aaltosea1,rohe_test_isntance,experiment1,1700834847,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,756,738444,aaltosea1,rohe_test_isntance,experiment1,1700834848,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,758,740546,aaltosea1,rohe_test_isntance,experiment1,1700834849,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,760,742648,aaltosea1,rohe_test_isntance,experiment1,1700834850,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,762,744750,aaltosea1,rohe_test_isntance,experiment1,1700834851,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,764,746852,aaltosea1,rohe_test_isntance,experiment1,1700834852,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,766,748954,aaltosea1,rohe_test_isntance,experiment1,1700834853,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,769,751646,aaltosea1,rohe_test_isntance,experiment1,1700834854,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,771,753748,aaltosea1,rohe_test_isntance,experiment1,1700834855,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,773,755850,aaltosea1,rohe_test_isntance,experiment1,1700834856,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,775,757952,aaltosea1,rohe_test_isntance,experiment1,1700834857,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,775,757952,aaltosea1,rohe_test_isntance,experiment1,1700834858,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,776,759464,aaltosea1,rohe_test_isntance,experiment1,1700834859,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,779,762156,aaltosea1,rohe_test_isntance,experiment1,1700834860,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,782,764848,aaltosea1,rohe_test_isntance,experiment1,1700834861,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,784,766950,aaltosea1,rohe_test_isntance,experiment1,1700834862,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,787,769094,aaltosea1,rohe_test_isntance,experiment1,1700834863,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,789,771196,aaltosea1,rohe_test_isntance,experiment1,1700834864,rohe_test_stage,sdn
16,1,4,00:00:00:00:00:02,790,771786,aaltosea1,rohe_test_isntance,experiment1,1700834865,rohe_test_stage,sdn
