,Unnamed: 0.1,index,Unnamed: 0,switch,in_port,eth_dst,packet_count,byte_count,userID,instanceID,runID,timestamp,stageID,appName,runtime,packet_count_shifted,packet_count_Average,byte_count_shifted,byte_count_Average,byte_count_Average_norm,packet_count_Average_norm,byte_scores,packet_scores,byte_anomaly,packet_anomaly
0,0,6118,6,2,3,00:00:00:00:00:04,28915,43690924,aaltosea1,rohe_test_isntance,experiment1,1700834632,rohe_test_stage,sdn,10,9638,589.1999999999999,14556260,892443.0000000001,0.0791173502093436,0.0785033857454378,-0.21602281561382675,-0.21802475884805395,-1,-1
1,1,6119,6,2,3,00:00:00:00:00:04,29026,43858756,aaltosea1,rohe_test_isntance,experiment1,1700834633,rohe_test_stage,sdn,11,2025,571.6999999999999,3061800,865982.9999999999,0.0690677654212701,0.0684609204636749,-0.18032889699287746,-0.18284078930513825,-1,-1
2,2,6120,6,2,3,00:00:00:00:00:04,29161,44062876,aaltosea1,rohe_test_isntance,experiment1,1700834634,rohe_test_stage,sdn,12,1300,549.6999999999999,1965600,832718.9999999999,0.0564340016876921,0.0558361069666016,-0.18247589251267993,-0.18445283599516094,-1,-1
3,3,6121,6,2,3,00:00:00:00:00:04,29282,44245828,aaltosea1,rohe_test_isntance,experiment1,1700834635,rohe_test_stage,sdn,13,1291,527.1,1951992,798547.7999999999,0.0434556807613802,0.0428669803741535,-0.2233713529288569,-0.22481054717237303,-1,-1
4,4,6122,6,2,3,00:00:00:00:00:04,29427,44465068,aaltosea1,rohe_test_isntance,experiment1,1700834636,rohe_test_stage,sdn,14,1298,515.1,1962576,780403.7999999999,0.0365645369067013,0.035980718466659,-0.2233713529288569,-0.22481054717237303,-1,-1
5,5,6123,6,2,3,00:00:00:00:00:04,29562,44669188,aaltosea1,rohe_test_isntance,experiment1,1700834637,rohe_test_stage,sdn,15,1312,509.69999999999993,1983744,772238.9999999999,0.0334635221720957,0.0328819006082864,-0.21928842642132096,-0.2207276206648371,-1,-1
6,6,6124,6,2,3,00:00:00:00:00:04,29715,44900524,aaltosea1,rohe_test_isntance,experiment1,1700834638,rohe_test_stage,sdn,16,1326,516.1,2004912,781915.7999999999,0.0371387988945912,0.0365545736256169,-0.21928842642132096,-0.2207276206648371,-1,-1
7,7,6125,6,2,3,00:00:00:00:00:04,29847,45100108,aaltosea1,rohe_test_isntance,experiment1,1700834639,rohe_test_stage,sdn,17,1327,532.9,2006424,807317.4,0.0467864002911417,0.0461953402961092,-0.2119792382188308,-0.21341843246234693,-1,-1
8,8,6126,6,2,3,00:00:00:00:00:04,29964,45277012,aaltosea1,rohe_test_isntance,experiment1,1700834640,rohe_test_stage,sdn,18,1314,557.4,1986768,844361.4,0.0608558189944444,0.0602547916905773,-0.19101532523166542,-0.19299863244823268,-1,-1
9,9,6127,6,2,3,00:00:00:00:00:04,30067,45432748,aaltosea1,rohe_test_isntance,experiment1,1700834641,rohe_test_stage,sdn,19,1281,583.3000000000001,1936872,883522.1999999998,0.075729204480793,0.0751176403075864,-0.2003205974038369,-0.2034141661759432,-1,-1
10,10,6128,6,2,3,00:00:00:00:00:04,30082,45455428,aaltosea1,rohe_test_isntance,experiment1,1700834642,rohe_test_stage,sdn,20,1167,610.6999999999999,1764504,924951.0,0.0914639829489766,0.0908412716630322,-0.19453989335801058,-0.19762052885259884,-1,-1
11,11,6129,6,2,3,00:00:00:00:00:04,30215,45655602,aaltosea1,rohe_test_isntance,experiment1,1700834643,rohe_test_stage,sdn,21,1189,633.1,1796846,958819.8,0.1043274514777105,0.1036956272236887,-0.18351561016062767,-0.1862240660612724,-1,-1
