,Unnamed: 0.1,index,Unnamed: 0,switch,in_port,eth_dst,packet_count,byte_count,userID,instanceID,runID,timestamp,stageID,appName,runtime,packet_count_shifted,packet_count_Average,byte_count_shifted,byte_count_Average,byte_count_Average_norm,packet_count_Average_norm,byte_scores,packet_scores,byte_anomaly,packet_anomaly
0,0,4271,1,2,1,00:00:00:00:00:07,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834504,rohe_test_stage,sdn,10,0,0.0,0,0.0,0.0,0.0,-0.23602008858792145,-0.22230400062703215,-1,-1
1,1,4272,1,2,1,00:00:00:00:00:07,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834505,rohe_test_stage,sdn,11,0,0.0,0,0.0,0.0,0.0,-0.19478166414522735,-0.18078753130828829,-1,-1
2,2,4273,1,2,1,00:00:00:00:00:07,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834506,rohe_test_stage,sdn,12,0,0.0,0,0.0,0.0,0.0,-0.1908890901743776,-0.17802570165653742,-1,-1
3,3,4274,1,2,1,00:00:00:00:00:07,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834507,rohe_test_stage,sdn,13,0,0.0,0,0.0,0.0,0.0,-0.22666390538247994,-0.21590271563710317,-1,-1
4,4,4275,1,2,1,00:00:00:00:00:07,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834508,rohe_test_stage,sdn,14,0,0.0,0,0.0,0.0,0.0,-0.22666390538247994,-0.21590271563710317,-1,-1
5,5,4276,1,2,1,00:00:00:00:00:07,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834509,rohe_test_stage,sdn,15,0,0.0,0,0.0,0.0,0.0,-0.22666390538247994,-0.21590271563710317,-1,-1
6,6,4277,1,2,1,00:00:00:00:00:07,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834510,rohe_test_stage,sdn,16,0,0.0,0,0.0,0.0,0.0,-0.22666390538247994,-0.21590271563710317,-1,-1
7,7,4278,1,2,1,00:00:00:00:00:07,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834511,rohe_test_stage,sdn,17,0,0.0,0,0.0,0.0,0.0,-0.22260551165427,-0.21185639694713332,-1,-1
8,8,4279,1,2,1,00:00:00:00:00:07,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834512,rohe_test_stage,sdn,18,0,0.0,0,0.0,0.0,0.0,-0.22260551165427,-0.21185639694713332,-1,-1
9,9,4280,1,2,1,00:00:00:00:00:07,2,84,aaltosea1,rohe_test_isntance,experiment1,1700834513,rohe_test_stage,sdn,19,2,0.2,84,8.4,4.538058100109562e-05,0.0010752688172043,-0.22260551165427,-0.20955367061684105,-1,-1
10,10,4281,1,2,1,00:00:00:00:00:07,2,84,aaltosea1,rohe_test_isntance,experiment1,1700834514,rohe_test_stage,sdn,20,2,0.4,84,16.8,9.076116200219124e-05,0.0021505376344086,-0.22260551165427,-0.20955367061684105,-1,-1
11,11,4282,1,2,1,00:00:00:00:00:07,2,84,aaltosea1,rohe_test_isntance,experiment1,1700834515,rohe_test_stage,sdn,21,2,0.6,84,25.2,0.0001361417430032,0.0032258064516129,-0.22260551165427,-0.20783112318867825,-1,-1
12,12,4283,1,2,1,00:00:00:00:00:07,2,84,aaltosea1,rohe_test_isntance,experiment1,1700834516,rohe_test_stage,sdn,22,2,0.8,84,33.6,0.0001815223240043,0.0043010752688172,-0.22144985233144898,-0.20725779564458768,-1,-1
13,13,4284,1,2,1,00:00:00:00:00:07,2,84,aaltosea1,rohe_test_isntance,experiment1,1700834517,rohe_test_stage,sdn,23,2,1.0,84,42.0,0.0002269029050054,0.0053763440860215,-0.22144985233144898,-0.20154794927794073,-1,-1
14,14,4285,1,2,1,00:00:00:00:00:07,2,84,aaltosea1,rohe_test_isntance,experiment1,1700834518,rohe_test_stage,sdn,24,2,1.2,84,50.4,0.0002722834860065,0.0064516129032258,-0.22144985233144898,-0.19870893713868476,-1,-1
15,15,4286,1,2,1,00:00:00:00:00:07,2,84,aaltosea1,rohe_test_isntance,experiment1,1700834519,rohe_test_stage,sdn,25,2,1.4,84,58.8,0.0003176640670076,0.0075268817204301,-0.22144985233144898,-0.19098651467943595,-1,-1
16,16,4287,1,2,1,00:00:00:00:00:07,2,84,aaltosea1,rohe_test_isntance,experiment1,1700834520,rohe_test_stage,sdn,26,2,1.6,84,67.2,0.0003630446480087,0.0086021505376344,-0.22144985233144898,-0.19098651467943595,-1,-1
17,17,4288,1,2,1,00:00:00:00:00:07,2,84,aaltosea1,rohe_test_isntance,experiment1,1700834521,rohe_test_stage,sdn,27,2,1.8,84,75.6,0.0004084252290098,0.0096774193548387,-0.22144985233144898,-0.18818676753933017,-1,-1
18,18,4289,1,2,1,00:00:00:00:00:07,2,84,aaltosea1,rohe_test_isntance,experiment1,1700834522,rohe_test_stage,sdn,28,2,2.0,84,84.0,0.0004538058100109,0.010752688172043,-0.22144985233144898,-0.18818676753933017,-1,-1
19,19,4290,1,2,1,00:00:00:00:00:07,2,84,aaltosea1,rohe_test_isntance,experiment1,1700834523,rohe_test_stage,sdn,29,0,1.8,0,75.6,0.0004084252290098,0.0096774193548387,-0.22144985233144898,-0.18818676753933017,-1,-1
20,20,4291,1,2,1,00:00:00:00:00:07,2,84,aaltosea1,rohe_test_isntance,experiment1,1700834524,rohe_test_stage,sdn,30,0,1.6,0,67.2,0.0003630446480087,0.0086021505376344,-0.22144985233144898,-0.19098651467943595,-1,-1
21,21,4292,1,2,1,00:00:00:00:00:07,2,84,aaltosea1,rohe_test_isntance,experiment1,1700834525,rohe_test_stage,sdn,31,0,1.4,0,58.8,0.0003176640670076,0.0075268817204301,-0.22144985233144898,-0.19098651467943595,-1,-1
22,22,4293,1,2,1,00:00:00:00:00:07,2,84,aaltosea1,rohe_test_isntance,experiment1,1700834526,rohe_test_stage,sdn,32,0,1.2,0,50.4,0.0002722834860065,0.0064516129032258,-0.21856822565993228,-0.1953160514492751,-1,-1
23,23,4294,1,2,1,00:00:00:00:00:07,2,84,aaltosea1,rohe_test_isntance,experiment1,1700834527,rohe_test_stage,sdn,33,0,1.0,0,42.0,0.0002269029050054,0.0053763440860215,-0.2152093710733345,-0.19519904595727766,-1,-1
24,24,4295,1,2,1,00:00:00:00:00:07,2,84,aaltosea1,rohe_test_isntance,experiment1,1700834528,rohe_test_stage,sdn,34,0,0.8,0,33.6,0.0001815223240043,0.0043010752688172,-0.2152093710733345,-0.20086142021061126,-1,-1
25,25,4296,1,2,1,00:00:00:00:00:07,2,84,aaltosea1,rohe_test_isntance,experiment1,1700834529,rohe_test_stage,sdn,35,0,0.6,0,25.2,0.0001361417430032,0.0032258064516129,-0.21292177885734165,-0.1985914075038443,-1,-1
26,26,4297,1,2,1,00:00:00:00:00:07,2,84,aaltosea1,rohe_test_isntance,experiment1,1700834530,rohe_test_stage,sdn,36,0,0.4,0,16.8,9.076116200219124e-05,0.0021505376344086,-0.21292177885734165,-0.20029328274291158,-1,-1
27,27,4298,1,2,1,00:00:00:00:00:07,2,84,aaltosea1,rohe_test_isntance,experiment1,1700834531,rohe_test_stage,sdn,37,0,0.2,0,8.4,4.538058100109562e-05,0.0010752688172043,-0.21292177885734165,-0.20029328274291158,-1,-1
28,28,4299,1,2,1,00:00:00:00:00:07,2,84,aaltosea1,rohe_test_isntance,experiment1,1700834532,rohe_test_stage,sdn,38,0,0.0,0,0.0,0.0,0.0,-0.21292177885734165,-0.20256837419165763,-1,-1
29,29,4300,1,2,1,00:00:00:00:00:07,2,84,aaltosea1,rohe_test_isntance,experiment1,1700834533,rohe_test_stage,sdn,39,0,0.0,0,0.0,0.0,0.0,-0.21292177885734165,-0.2031382070971548,-1,-1
30,30,4301,1,2,1,00:00:00:00:00:07,2,84,aaltosea1,rohe_test_isntance,experiment1,1700834534,rohe_test_stage,sdn,40,0,0.0,0,0.0,0.0,0.0,-0.21064099297048666,-0.20086142021061126,-1,-1
31,31,4302,1,2,1,00:00:00:00:00:07,2,84,aaltosea1,rohe_test_isntance,experiment1,1700834535,rohe_test_stage,sdn,41,0,0.0,0,0.0,0.0,0.0,-0.21064099297048666,-0.20086142021061126,-1,-1
32,32,4303,1,2,1,00:00:00:00:00:07,2,84,aaltosea1,rohe_test_isntance,experiment1,1700834536,rohe_test_stage,sdn,42,0,0.0,0,0.0,0.0,0.0,-0.21064099297048666,-0.20086142021061126,-1,-1
33,33,4304,1,2,1,00:00:00:00:00:07,3,1596,aaltosea1,rohe_test_isntance,experiment1,1700834537,rohe_test_stage,sdn,43,1,0.1,1512,151.2,0.0008168504580197,0.0005376344086021,-0.21064099297048666,-0.1980249604294647,-1,-1
34,34,4305,1,2,1,00:00:00:00:00:07,3,1596,aaltosea1,rohe_test_isntance,experiment1,1700834538,rohe_test_stage,sdn,44,1,0.2,1512,302.4,0.0016337009160394,0.0010752688172043,-0.21064099297048666,-0.1980249604294647,-1,-1
35,35,4306,1,2,1,00:00:00:00:00:07,3,1596,aaltosea1,rohe_test_isntance,experiment1,1700834539,rohe_test_stage,sdn,45,1,0.3,1512,453.6,0.0024505513740591,0.0016129032258064,-0.21064099297048666,-0.1980249604294647,-1,-1
36,36,4307,1,2,1,00:00:00:00:00:07,10,6648,aaltosea1,rohe_test_isntance,experiment1,1700834540,rohe_test_stage,sdn,46,8,1.1,6564,1110.0,0.0059967196322876,0.0059139784946236,-0.20271155037730648,-0.190699419243202,-1,-1
37,37,4308,1,2,1,00:00:00:00:00:07,36,31582,aaltosea1,rohe_test_isntance,experiment1,1700834541,rohe_test_stage,sdn,47,34,4.5,31498,4259.8,0.0230133570176746,0.0241935483870967,-0.17292393225401503,-0.1655055609163708,-1,-1
38,38,4309,1,2,1,00:00:00:00:00:07,73,67068,aaltosea1,rohe_test_isntance,experiment1,1700834542,rohe_test_stage,sdn,48,71,11.6,66984,10958.2,0.0592011288959769,0.0623655913978494,-0.12723798106997752,-0.1109366655588303,-1,-1
39,39,4310,1,2,1,00:00:00:00:00:07,93,88088,aaltosea1,rohe_test_isntance,experiment1,1700834543,rohe_test_stage,sdn,49,91,20.7,88004,19758.6,0.1067448509247914,0.1112903225806451,-0.03705120877352153,-0.037629476322429745,-1,-1
40,40,4311,1,2,1,00:00:00:00:00:07,93,88088,aaltosea1,rohe_test_isntance,experiment1,1700834544,rohe_test_stage,sdn,50,91,29.8,88004,28559.0,0.1542885729536059,0.1602150537634408,-0.10688101140776929,-0.10161413056207402,-1,-1
41,41,4312,1,2,1,00:00:00:00:00:07,93,88088,aaltosea1,rohe_test_isntance,experiment1,1700834545,rohe_test_stage,sdn,51,91,38.9,88004,37359.4,0.2018322949824204,0.2091397849462365,-0.10688101140776929,-0.10161413056207402,-1,-1
42,42,4313,1,2,1,00:00:00:00:00:07,93,88088,aaltosea1,rohe_test_isntance,experiment1,1700834546,rohe_test_stage,sdn,52,91,48.0,88004,46159.8,0.2493760170112349,0.2580645161290322,-0.10540650239223626,-0.1001325391946375,-1,-1
43,43,4314,1,2,1,00:00:00:00:00:07,93,88088,aaltosea1,rohe_test_isntance,experiment1,1700834547,rohe_test_stage,sdn,53,90,56.9,86492,54657.8,0.29528603812401,0.3059139784946236,-0.10540650239223626,-0.1001325391946375,-1,-1
