,Unnamed: 0.1,index,Unnamed: 0,switch,in_port,eth_dst,packet_count,byte_count,userID,instanceID,runID,timestamp,stageID,appName,runtime,packet_count_shifted,packet_count_Average,byte_count_shifted,byte_count_Average,byte_count_Average_norm,packet_count_Average_norm,byte_scores,packet_scores,byte_anomaly,packet_anomaly
0,0,7003,5,2,4,00:00:00:00:00:05,9083,13729086,aaltosea1,rohe_test_isntance,experiment1,1700834551,rohe_test_stage,sdn,10,6354,8571.5,9604308,12956139.0,0.4179352402815858,0.4179584717116869,-0.2725694999992586,-0.2688516002725275,-1,-1
1,1,7004,5,2,4,00:00:00:00:00:05,9083,13729086,aaltosea1,rohe_test_isntance,experiment1,1700834553,rohe_test_stage,sdn,12,2386,8140.4,3604692,12304168.8,0.3966829499900126,0.3967163679008209,-0.22294926330173614,-0.22270065084470247,-1,-1
2,2,7005,5,2,4,00:00:00:00:00:05,9083,13729086,aaltosea1,rohe_test_isntance,experiment1,1700834554,rohe_test_stage,sdn,13,0,7232.1,0,10931260.2,0.3519302111209699,0.3519606200664216,-0.21731546877113428,-0.21648729493425112,-1,-1
3,3,7006,5,2,4,00:00:00:00:00:05,9083,13729086,aaltosea1,rohe_test_isntance,experiment1,1700834555,rohe_test_stage,sdn,14,0,6323.8,0,9558351.6,0.3071774722519273,0.3072048722320223,-0.25116972579043206,-0.24689827363341255,-1,-1
4,4,7007,5,2,4,00:00:00:00:00:05,9083,13729086,aaltosea1,rohe_test_isntance,experiment1,1700834556,rohe_test_stage,sdn,15,0,5415.5,0,8185443.0,0.2624247333828847,0.262449124397623,-0.2296805483143627,-0.22545706697091394,-1,-1
5,5,7008,5,2,4,00:00:00:00:00:05,9083,13729086,aaltosea1,rohe_test_isntance,experiment1,1700834557,rohe_test_stage,sdn,16,0,4507.2,0,6812534.4,0.2176719945138421,0.2176933765632237,-0.17849199627148093,-0.17874034606584022,-1,-1
6,6,7009,7,2,4,00:00:00:00:00:05,9306,14066262,aaltosea1,rohe_test_isntance,experiment1,1700834558,rohe_test_stage,sdn,17,223,3621.2,337176,5473343.4,0.1740183491664591,0.174036443191785,-0.1619621149615449,-0.1600614453595285,-1,-1
7,7,7010,7,2,4,00:00:00:00:00:05,9306,14066262,aaltosea1,rohe_test_isntance,experiment1,1700834559,rohe_test_stage,sdn,18,223,2735.2,337176,4134152.4,0.1303647038190761,0.1303795098203463,-0.14244749917359867,-0.14103583143794507,-1,-1
8,8,7011,7,2,4,00:00:00:00:00:05,9306,14066262,aaltosea1,rohe_test_isntance,experiment1,1700834560,rohe_test_stage,sdn,19,223,1849.2,337176,2794961.4,0.0867110584716932,0.0867225764489076,-0.1508504514855077,-0.1483365437768922,-1,-1
9,9,7012,7,2,4,00:00:00:00:00:05,9306,14066262,aaltosea1,rohe_test_isntance,experiment1,1700834561,rohe_test_stage,sdn,20,223,963.2,337176,1455770.4,0.0430574131243102,0.0430656430774688,-0.14931685219324542,-0.14680294448462994,-1,-1
10,10,7013,7,2,4,00:00:00:00:00:05,9306,14066262,aaltosea1,rohe_test_isntance,experiment1,1700834562,rohe_test_stage,sdn,21,223,350.1,337176,529057.2,0.0128493178103943,0.0128556364747272,-0.14931685219324542,-0.14680294448462994,-1,-1
11,11,7014,7,2,4,00:00:00:00:00:05,9306,14066262,aaltosea1,rohe_test_isntance,experiment1,1700834563,rohe_test_stage,sdn,22,223,133.8,337176,202305.6,0.0021981870433193,0.0021976289259211,-0.14931685219324542,-0.14680294448462994,-1,-1
12,12,7015,7,2,4,00:00:00:00:00:05,9306,14066262,aaltosea1,rohe_test_isntance,experiment1,1700834564,rohe_test_stage,sdn,23,223,156.1,337176,236023.2,0.0032972805649789,0.0032964433888817,-0.14931685219324542,-0.14680294448462994,-1,-1
13,13,7016,7,2,4,00:00:00:00:00:05,9306,14066262,aaltosea1,rohe_test_isntance,experiment1,1700834565,rohe_test_stage,sdn,24,223,178.4,337176,269740.8,0.0043963740866386,0.0043952578518423,-0.14931685219324542,-0.14680294448462994,-1,-1
14,14,7017,7,2,4,00:00:00:00:00:05,9306,14066262,aaltosea1,rohe_test_isntance,experiment1,1700834566,rohe_test_stage,sdn,25,223,200.7,337176,303458.4,0.0054954676082982,0.0054940723148029,-0.14931685219324542,-0.14680294448462994,-1,-1
15,15,7018,7,2,4,00:00:00:00:00:05,9306,14066262,aaltosea1,rohe_test_isntance,experiment1,1700834567,rohe_test_stage,sdn,26,223,223.0,337176,337176.0,0.0065945611299579,0.0065928867777635,-0.14931685219324542,-0.14680294448462994,-1,-1
16,16,7019,7,2,4,00:00:00:00:00:05,9306,14066262,aaltosea1,rohe_test_isntance,experiment1,1700834568,rohe_test_stage,sdn,27,0,200.7,0,303458.4,0.0054954676082982,0.0054940723148029,-0.14880641358268742,-0.14629250587407194,-1,-1
17,17,7020,7,2,4,00:00:00:00:00:05,9306,14066262,aaltosea1,rohe_test_isntance,experiment1,1700834569,rohe_test_stage,sdn,28,0,178.4,0,269740.8,0.0043963740866386,0.0043952578518423,-0.14880641358268742,-0.14629250587407194,-1,-1
18,18,7021,7,2,4,00:00:00:00:00:05,9306,14066262,aaltosea1,rohe_test_isntance,experiment1,1700834570,rohe_test_stage,sdn,29,0,156.1,0,236023.2,0.0032972805649789,0.0032964433888817,-0.14880641358268742,-0.14629250587407194,-1,-1
19,19,7022,7,2,4,00:00:00:00:00:05,9306,14066262,aaltosea1,rohe_test_isntance,experiment1,1700834571,rohe_test_stage,sdn,30,0,133.8,0,202305.6,0.0021981870433193,0.0021976289259211,-0.14473656471016538,-0.1422226570015499,-1,-1
20,20,7023,7,2,4,00:00:00:00:00:05,9306,14066262,aaltosea1,rohe_test_isntance,experiment1,1700834572,rohe_test_stage,sdn,31,0,111.5,0,168588.0,0.0010990935216596,0.0010988144629605,-0.14220519833447265,-0.13969129062585717,-1,-1
21,21,7024,7,2,4,00:00:00:00:00:05,9306,14066262,aaltosea1,rohe_test_isntance,experiment1,1700834573,rohe_test_stage,sdn,32,0,89.2,0,134870.4,0.0,0.0,-0.14220519833447265,-0.13969129062585717,-1,-1
22,22,7025,7,2,4,00:00:00:00:00:05,9539,14418558,aaltosea1,rohe_test_isntance,experiment1,1700834574,rohe_test_stage,sdn,33,233,90.2,352296,136382.4,4.928670500715957e-05,4.927419116415204e-05,-0.14220519833447265,-0.13969129062585717,-1,-1
23,23,7026,7,2,4,00:00:00:00:00:05,9539,14418558,aaltosea1,rohe_test_isntance,experiment1,1700834575,rohe_test_stage,sdn,34,233,91.2,352296,137894.4,9.857341001431916e-05,9.854838232830409e-05,-0.14220519833447265,-0.13969129062585717,-1,-1
24,24,7027,7,2,4,00:00:00:00:00:05,9539,14418558,aaltosea1,rohe_test_isntance,experiment1,1700834576,rohe_test_stage,sdn,35,233,92.2,352296,139406.4,0.0001478601150214,0.0001478225734924,-0.14220519833447265,-0.13969129062585717,-1,-1
25,25,7028,7,2,4,00:00:00:00:00:05,9539,14418558,aaltosea1,rohe_test_isntance,experiment1,1700834577,rohe_test_stage,sdn,36,233,93.2,352296,140918.4,0.0001971468200286,0.0001970967646566,-0.13867708811639878,-0.1361631804077833,-1,-1
26,26,7029,7,2,4,00:00:00:00:00:05,9539,14418558,aaltosea1,rohe_test_isntance,experiment1,1700834578,rohe_test_stage,sdn,37,233,116.5,352296,176148.0,0.0013455270466954,0.0013451854187813,-0.13867708811639878,-0.1361631804077833,-1,-1
27,27,7030,7,2,4,00:00:00:00:00:05,9539,14418558,aaltosea1,rohe_test_isntance,experiment1,1700834579,rohe_test_stage,sdn,38,233,139.8,352296,211377.6,0.0024939072733622,0.002493274072906,-0.13867708811639878,-0.1361631804077833,-1,-1
28,28,7031,7,2,4,00:00:00:00:00:05,9539,14418558,aaltosea1,rohe_test_isntance,experiment1,1700834580,rohe_test_stage,sdn,39,233,163.1,352296,246607.2,0.003642287500029,0.0036413627270308,-0.13867708811639878,-0.1361631804077833,-1,-1
29,29,7032,7,2,4,00:00:00:00:00:05,9539,14418558,aaltosea1,rohe_test_isntance,experiment1,1700834581,rohe_test_stage,sdn,40,233,186.4,352296,281836.8,0.0047906677266959,0.0047894513811555,-0.13566760214999163,-0.13315369444137615,-1,-1
30,30,7033,7,2,4,00:00:00:00:00:05,9539,14418558,aaltosea1,rohe_test_isntance,experiment1,1700834582,rohe_test_stage,sdn,41,233,209.7,352296,317066.4,0.0059390479533627,0.0059375400352803,-0.13566760214999163,-0.13315369444137615,-1,-1
31,31,7034,7,2,4,00:00:00:00:00:05,9539,14418558,aaltosea1,rohe_test_isntance,experiment1,1700834583,rohe_test_stage,sdn,42,233,233.0,352296,352296.0,0.0070874281800295,0.007085628689405,-0.1351673276239903,-0.13265341991537483,-1,-1
32,32,7035,7,2,4,00:00:00:00:00:05,9539,14418558,aaltosea1,rohe_test_isntance,experiment1,1700834584,rohe_test_stage,sdn,43,0,209.7,0,317066.4,0.0059390479533627,0.0059375400352803,-0.1351673276239903,-0.13265341991537483,-1,-1
33,33,7036,7,2,4,00:00:00:00:00:05,9539,14418558,aaltosea1,rohe_test_isntance,experiment1,1700834585,rohe_test_stage,sdn,44,0,186.4,0,281836.8,0.0047906677266959,0.0047894513811555,-0.1351673276239903,-0.13265341991537483,-1,-1
34,34,7037,7,2,4,00:00:00:00:00:05,9539,14418558,aaltosea1,rohe_test_isntance,experiment1,1700834586,rohe_test_stage,sdn,45,0,163.1,0,246607.2,0.003642287500029,0.0036413627270308,-0.13316995210363813,-0.13065604439502265,-1,-1
35,35,7038,7,2,4,00:00:00:00:00:05,9539,14418558,aaltosea1,rohe_test_isntance,experiment1,1700834587,rohe_test_stage,sdn,46,0,139.8,0,211377.6,0.0024939072733622,0.002493274072906,-0.1306815877491131,-0.1281676800404976,-1,-1
