,Unnamed: 0.1,index,Unnamed: 0,switch,in_port,eth_dst,packet_count,byte_count,userID,instanceID,runID,timestamp,stageID,appName,runtime,packet_count_shifted,packet_count_Average,byte_count_shifted,byte_count_Average,byte_count_Average_norm,packet_count_Average_norm,byte_scores,packet_scores,byte_anomaly,packet_anomaly
0,0,7350,4,2,5,00:00:00:00:00:04,98,148176,aaltosea1,rohe_test_isntance,experiment1,1700834523,rohe_test_stage,sdn,10,0,365.0,0,676740.3,0.132383921261387,0.040546545212175,-0.22762066943346448,-0.21892117477755302,-1,-1
1,1,7351,4,2,5,00:00:00:00:00:04,98,148176,aaltosea1,rohe_test_isntance,experiment1,1700834524,rohe_test_stage,sdn,11,0,373.0,0,695640.3,0.1462680810879011,0.0494334592312819,-0.18218607550584498,-0.1773737666623293,-1,-1
2,2,7352,4,2,5,00:00:00:00:00:04,234,353808,aaltosea1,rohe_test_isntance,experiment1,1700834525,rohe_test_stage,sdn,12,136,386.4,205632,707433.8999999999,0.1549317968196458,0.0643190402132859,-0.17055166324049753,-0.1773737666623293,-1,-1
3,3,7353,4,2,5,00:00:00:00:00:04,234,353808,aaltosea1,rohe_test_isntance,experiment1,1700834526,rohe_test_stage,sdn,13,136,404.5,205632,715901.1000000001,0.1611519004219243,0.0844256831815152,-0.20141292565413493,-0.21658562423930972,-1,-1
4,4,7354,4,2,5,00:00:00:00:00:04,234,353808,aaltosea1,rohe_test_isntance,experiment1,1700834527,rohe_test_stage,sdn,14,136,423.5999999999999,205632,716203.5,0.1613740469791484,0.1056431904021327,-0.20141292565413493,-0.2066695223716376,-1,-1
5,5,7355,4,2,5,00:00:00:00:00:04,234,353808,aaltosea1,rohe_test_isntance,experiment1,1700834528,rohe_test_stage,sdn,15,136,440.7000000000001,205632,706375.5,0.1541542838693611,0.1246389691179738,-0.1894800740278184,-0.20322344201072817,-1,-1
6,6,7356,4,2,5,00:00:00:00:00:04,368,556416,aaltosea1,rohe_test_isntance,experiment1,1700834529,rohe_test_stage,sdn,16,270,456.3999999999999,408240,709248.3,0.1562646761629912,0.1420795378804708,-0.1894800740278184,-0.20093459732118657,-1,-1
7,7,7357,4,2,5,00:00:00:00:00:04,368,556416,aaltosea1,rohe_test_isntance,experiment1,1700834530,rohe_test_stage,sdn,17,270,467.2000000000001,408240,714540.3,0.1601522409144152,0.1540768718062653,-0.19912558622011678,-0.2003634510125183,-1,-1
8,8,7358,4,2,5,00:00:00:00:00:04,368,556416,aaltosea1,rohe_test_isntance,experiment1,1700834531,rohe_test_stage,sdn,18,270,478.8,408240,711969.8999999999,0.1582639951780092,0.1669628971339701,-0.19570733119591455,-0.19751409280695298,-1,-1
9,9,7359,4,2,5,00:00:00:00:00:04,368,556416,aaltosea1,rohe_test_isntance,experiment1,1700834532,rohe_test_stage,sdn,19,270,485.0,408240,712730.1000000001,0.1588224469399202,0.173850255498778,-0.19684505236312821,-0.19751409280695298,-1,-1
10,10,7360,4,2,5,00:00:00:00:00:04,532,804384,aaltosea1,rohe_test_isntance,experiment1,1700834533,rohe_test_stage,sdn,20,434,491.2000000000001,656208,704720.7,0.1529386485423285,0.1807376138635859,-0.18779056863209675,-0.19751409280695298,-1,-1
11,11,7361,4,2,5,00:00:00:00:00:04,532,804384,aaltosea1,rohe_test_isntance,experiment1,1700834534,rohe_test_stage,sdn,21,434,496.5,656208,707748.8999999999,0.155163199483421,0.1866251944012441,-0.1872282386994516,-0.19694549361970148,-1,-1
12,12,7362,4,2,5,00:00:00:00:00:04,532,804384,aaltosea1,rohe_test_isntance,experiment1,1700834535,rohe_test_stage,sdn,22,298,495.8,450576,718488.3,0.1630524876337315,0.1858475894245722,-0.19855481552502308,-0.19694549361970148,-1,-1
13,13,7363,4,2,5,00:00:00:00:00:04,532,804384,aaltosea1,rohe_test_isntance,experiment1,1700834536,rohe_test_stage,sdn,23,298,485.5999999999999,450576,726506.1000000001,0.1689424567690238,0.1745167740502109,-0.19457130383436927,-0.19694549361970148,-1,-1
14,14,7364,5,2,5,00:00:00:00:00:04,688,1040256,aaltosea1,rohe_test_isntance,experiment1,1700834537,rohe_test_stage,sdn,24,454,478.5,686448,729685.5,0.1712780809887285,0.1666296378582537,-0.19457130383436927,-0.19694549361970148,-1,-1
15,15,7365,5,2,5,00:00:00:00:00:04,688,1040256,aaltosea1,rohe_test_isntance,experiment1,1700834538,rohe_test_stage,sdn,25,454,478.5,686448,736644.8999999999,0.1763905371737359,0.1666296378582537,-0.19457130383436927,-0.19694549361970148,-1,-1
16,16,7366,5,2,5,00:00:00:00:00:04,688,1040256,aaltosea1,rohe_test_isntance,experiment1,1700834539,rohe_test_stage,sdn,26,320,483.2000000000001,483840,740126.7,0.1789483079506649,0.171850699844479,-0.19287043316251418,-0.19694549361970148,-1,-1
17,17,7367,5,2,5,00:00:00:00:00:04,831,1255550,aaltosea1,rohe_test_isntance,experiment1,1700834540,rohe_test_stage,sdn,27,463,484.3999999999999,699134,741340.5,0.1798399795484122,0.1731837369473448,-0.1906085104155919,-0.19694549361970148,-1,-1
18,18,7368,6,2,5,00:00:00:00:00:04,2222,3357272,aaltosea1,rohe_test_isntance,experiment1,1700834541,rohe_test_stage,sdn,28,1854,481.8,2800856,739681.5,0.1786212588525293,0.1702954898911352,-0.19287043316251418,-0.19694549361970148,-1,-1
19,19,7369,6,2,5,00:00:00:00:00:04,4377,6615632,aaltosea1,rohe_test_isntance,experiment1,1700834542,rohe_test_stage,sdn,29,4009,471.8999999999999,6059216,735141.3,0.1752859751253156,0.1592979337924904,-0.19457130383436927,-0.19694549361970148,-1,-1
20,20,7370,6,2,5,00:00:00:00:00:04,5626,8501180,aaltosea1,rohe_test_isntance,experiment1,1700834543,rohe_test_stage,sdn,30,5094,469.7000000000001,7696796,746930.7,0.18394660548821,0.1568540324372362,-0.18547820421394767,-0.19694549361970148,-1,-1
21,21,7371,6,2,5,00:00:00:00:00:04,5626,8501180,aaltosea1,rohe_test_isntance,experiment1,1700834544,rohe_test_stage,sdn,31,5094,463.3999999999999,7696796,740424.8999999999,0.1791673691390388,0.1498555876471893,-0.19117335938563085,-0.1980831157242282,-1,-1
22,22,7372,6,2,5,00:00:00:00:00:04,5626,8501180,aaltosea1,rohe_test_isntance,experiment1,1700834545,rohe_test_stage,sdn,32,5094,461.5999999999999,7696796,731348.7,0.1724998870534617,0.1478560319928903,-0.19117335938563085,-0.1963773178469379,-1,-1
23,23,7373,6,2,5,00:00:00:00:00:04,5626,8501180,aaltosea1,rohe_test_isntance,experiment1,1700834546,rohe_test_stage,sdn,33,5094,466.8999999999999,7696796,730437.3,0.1718303620129387,0.1537436125305486,-0.1894800740278184,-0.1946753278637401,-1,-1
24,24,7374,6,2,5,00:00:00:00:00:04,5626,8501180,aaltosea1,rohe_test_isntance,experiment1,1700834547,rohe_test_stage,sdn,34,4938,458.3,7460924,733759.5,0.1742708887735549,0.1441901799600088,-0.1894800740278184,-0.19524223528390605,-1,-1
