,Unnamed: 0.1,index,Unnamed: 0,switch,in_port,eth_dst,packet_count,byte_count,userID,instanceID,runID,timestamp,stageID,appName,runtime,packet_count_shifted,packet_count_Average,byte_count_shifted,byte_count_Average,byte_count_Average_norm,packet_count_Average_norm,byte_scores,packet_scores,byte_anomaly,packet_anomaly
0,0,390,4,1,2,00:00:00:00:00:04,327,492580,aaltosea1,rohe_test_isntance,experiment1,1700834503,rohe_test_stage,sdn,10,249,281.0999999999999,375566,488013.60000000015,0.0895084802676179,0.0479944122929554,-0.25313702655596493,-0.25448603576962847,-1,-1
1,1,391,4,1,2,00:00:00:00:00:04,327,492580,aaltosea1,rohe_test_isntance,experiment1,1700834504,rohe_test_stage,sdn,11,249,286.29999999999995,375566,514322.4000000002,0.1068713292827411,0.0531829974057073,-0.20462757021822242,-0.21322546944105603,-1,-1
2,2,392,4,1,2,00:00:00:00:00:04,327,492580,aaltosea1,rohe_test_isntance,experiment1,1700834505,rohe_test_stage,sdn,12,249,293.70000000000005,375566,535041.0,0.1205448500668411,0.0605667531430852,-0.199052226099514,-0.2019913271861572,-1,-1
3,3,393,4,1,2,00:00:00:00:00:04,327,492580,aaltosea1,rohe_test_isntance,experiment1,1700834506,rohe_test_stage,sdn,13,249,295.79999999999995,375566,559690.8,0.1368128195543504,0.0626621432847734,-0.23779655959933255,-0.22865951537237883,-1,-1
4,4,394,4,1,2,00:00:00:00:00:04,327,492580,aaltosea1,rohe_test_isntance,experiment1,1700834507,rohe_test_stage,sdn,14,116,299.5999999999999,174470,578141.4000000001,0.1489895430095605,0.0664538016363998,-0.23074824662758808,-0.22865951537237883,-1,-1
5,5,395,5,1,2,00:00:00:00:00:04,456,687628,aaltosea1,rohe_test_isntance,experiment1,1700834508,rohe_test_stage,sdn,15,245,303.0999999999999,369518,583286.4000000001,0.1523850554686164,0.0699461185392136,-0.23074824662758808,-0.22865951537237883,-1,-1
6,6,396,5,1,2,00:00:00:00:00:04,456,687628,aaltosea1,rohe_test_isntance,experiment1,1700834509,rohe_test_stage,sdn,16,245,307.89999999999986,369518,592665.0,0.1585745896082667,0.0747355817202153,-0.22468667935892028,-0.22865951537237883,-1,-1
7,7,397,5,1,2,00:00:00:00:00:04,456,687628,aaltosea1,rohe_test_isntance,experiment1,1700834510,rohe_test_stage,sdn,17,245,300.39999999999986,369518,592820.4000000001,0.1586771479437648,0.0672520454999,-0.2223918741652714,-0.22635335569968384,-1,-1
8,8,398,5,1,2,00:00:00:00:00:04,587,885700,aaltosea1,rohe_test_isntance,experiment1,1700834511,rohe_test_stage,sdn,18,376,299.5,567590,589498.2,0.1564846170416315,0.0663540211534623,-0.2223918741652714,-0.22635335569968384,-1,-1
9,9,399,5,1,2,00:00:00:00:00:04,587,885700,aaltosea1,rohe_test_isntance,experiment1,1700834512,rohe_test_stage,sdn,19,376,297.29999999999995,567590,583908.0,0.1527952888106084,0.0641588505288365,-0.22843540630441117,-0.22635335569968384,-1,-1
10,10,400,6,1,2,00:00:00:00:00:04,587,885700,aaltosea1,rohe_test_isntance,experiment1,1700834513,rohe_test_stage,sdn,20,260,296.5,393120,570757.8,0.1441166361499521,0.0633606066653362,-0.22843540630441117,-0.22635335569968384,-1,-1
11,11,401,6,1,2,00:00:00:00:00:04,587,885700,aaltosea1,rohe_test_isntance,experiment1,1700834514,rohe_test_stage,sdn,21,260,293.5,393120,557607.6000000001,0.1354379834892959,0.0603671921772101,-0.23604554929935595,-0.21890561885722715,-1,-1
12,12,402,6,1,2,00:00:00:00:00:04,746,1124638,aaltosea1,rohe_test_isntance,experiment1,1700834515,rohe_test_stage,sdn,22,419,287.0,632058,547170.6000000001,0.1285499439294969,0.0538814607862702,-0.22447161932858983,-0.22750557656102233,-1,-1
13,13,403,6,1,2,00:00:00:00:00:04,746,1124638,aaltosea1,rohe_test_isntance,experiment1,1700834516,rohe_test_stage,sdn,23,419,296.5999999999999,632058,539606.4000000001,0.1235578476529585,0.0634603871482737,-0.2198901145742974,-0.22577788870086213,-1,-1
14,14,404,6,1,2,00:00:00:00:00:04,746,1124638,aaltosea1,rohe_test_isntance,experiment1,1700834517,rohe_test_stage,sdn,24,419,303.89999999999986,632058,540660.6000000001,0.1242535812262017,0.0707443624027139,-0.22103293232626942,-0.22577788870086213,-1,-1
15,15,405,6,1,2,00:00:00:00:00:04,746,1124638,aaltosea1,rohe_test_isntance,experiment1,1700834518,rohe_test_stage,sdn,25,290,312.0,437010,539446.8,0.123452517470555,0.0788265815206545,-0.2198901145742974,-0.22577788870086213,-1,-1
16,16,406,6,1,2,00:00:00:00:00:04,914,1378654,aaltosea1,rohe_test_isntance,experiment1,1700834519,rohe_test_stage,sdn,26,458,319.0999999999999,691026,525532.2,0.1142693886731247,0.0859109958092196,-0.21817907726709662,-0.2229069752584767,-1,-1
17,17,407,6,1,2,00:00:00:00:00:04,1335,2015206,aaltosea1,rohe_test_isntance,experiment1,1700834520,rohe_test_stage,sdn,27,879,338.29999999999995,1327578,504208.8000000001,0.1001967219346541,0.1050688485332268,-0.22908050916802813,-0.21315932487475753,-1,-1
18,18,408,6,1,2,00:00:00:00:00:04,3163,4779142,aaltosea1,rohe_test_isntance,experiment1,1700834521,rohe_test_stage,sdn,28,2576,358.89999999999986,3893442,496644.60000000015,0.0952046256581157,0.1256236280183594,-0.23662878465423076,-0.2072361342819119,-1,-1
19,19,409,6,1,2,00:00:00:00:00:04,3894,5882944,aaltosea1,rohe_test_isntance,experiment1,1700834522,rohe_test_stage,sdn,29,3307,367.3,4997244,480613.2,0.0846244860203881,0.1340051885851127,-0.24248509676938557,-0.2072361342819119,-1,-1
20,20,410,6,1,2,00:00:00:00:00:04,4045,6111256,aaltosea1,rohe_test_isntance,experiment1,1700834523,rohe_test_stage,sdn,30,3458,376.7000000000001,5225556,473956.2,0.0802311086754056,0.1433845539812413,-0.24248509676938557,-0.20611408996753144,-1,-1
21,21,411,6,1,2,00:00:00:00:00:04,4160,6285136,aaltosea1,rohe_test_isntance,experiment1,1700834524,rohe_test_stage,sdn,31,3573,381.8999999999999,5399436,472591.2,0.0793302584311663,0.148573139093993,-0.24248509676938557,-0.20611408996753144,-1,-1
22,22,412,6,1,2,00:00:00:00:00:04,4300,6496816,aaltosea1,rohe_test_isntance,experiment1,1700834525,rohe_test_stage,sdn,32,3554,390.3999999999999,5372178,470025.00000000006,0.0776366599719964,0.1570544801436837,-0.24248509676938557,-0.20236369461997405,-1,-1
