,switch,in_port,eth_dst,packet_count,byte_count,userID,instanceID,runID,timestamp,stageID,appName,scores,anomaly
9,1,3,00:00:00:00:00:04,490,739410,aaltosea1,rohe_test_isntance,experiment1,10.03098201751709,rohe_test_stage,sdn,-2551.703497076789,-1
10,1,3,00:00:00:00:00:04,5328,8055936,aaltosea1,rohe_test_isntance,experiment1,10.028203964233398,rohe_test_stage,sdn,-1.307082968356259,-1
11,1,3,00:00:00:00:00:04,239,361368,aaltosea1,rohe_test_isntance,experiment1,10.03685212135315,rohe_test_stage,sdn,-9.431068750244586,-1
13,1,3,00:00:00:00:00:04,1393,2104746,aaltosea1,rohe_test_isntance,experiment1,10.039145946502686,rohe_test_stage,sdn,-4.867346887130936,-1
15,1,3,00:00:00:00:00:04,-93717,-141666842,aaltosea1,rohe_test_isntance,experiment1,12.02930498123169,rohe_test_stage,sdn,-35669.889141868836,-1
16,1,3,00:00:00:00:00:04,514,776246,aaltosea1,rohe_test_isntance,experiment1,10.024753332138062,rohe_test_stage,sdn,-455.64018633381716,-1
17,1,3,00:00:00:00:00:04,2335,3530520,aaltosea1,rohe_test_isntance,experiment1,10.0450439453125,rohe_test_stage,sdn,-0.541669134918418,-1
18,1,4,00:00:00:00:00:01,33,32204,aaltosea1,rohe_test_isntance,experiment1,10.027384996414185,rohe_test_stage,sdn,-2425.874098597994,-1
19,1,4,00:00:00:00:00:01,2,2102,aaltosea1,rohe_test_isntance,experiment1,10.027281999588013,rohe_test_stage,sdn,-773.7525566793286,-1
22,1,4,00:00:00:00:00:01,1,1512,aaltosea1,rohe_test_isntance,experiment1,10.03685212135315,rohe_test_stage,sdn,-1161.3577079447157,-1
24,1,4,00:00:00:00:00:01,19,19508,aaltosea1,rohe_test_isntance,experiment1,10.031015157699585,rohe_test_stage,sdn,-1.5982730020649796,-1
29,1,4,00:00:00:00:00:02,64,61558,aaltosea1,rohe_test_isntance,experiment1,10.023698806762695,rohe_test_stage,sdn,-0.4444384840211859,-1
34,1,4,00:00:00:00:00:02,0,0,aaltosea1,rohe_test_isntance,experiment1,10.033401012420654,rohe_test_stage,sdn,-0.05009014088792796,-1
39,1,4,00:00:00:00:00:03,3,2692,aaltosea1,rohe_test_isntance,experiment1,10.033684015274048,rohe_test_stage,sdn,-0.7375201280320338,-1
40,1,4,00:00:00:00:00:03,3,2692,aaltosea1,rohe_test_isntance,experiment1,10.03098201751709,rohe_test_stage,sdn,-1.7848660244737378,-1
43,1,4,00:00:00:00:00:03,24,22284,aaltosea1,rohe_test_isntance,experiment1,10.030368089675903,rohe_test_stage,sdn,-460.52138046997516,-1
44,1,4,00:00:00:00:00:03,20,19550,aaltosea1,rohe_test_isntance,experiment1,10.030992269515991,rohe_test_stage,sdn,-0.029817955394443763,-1
45,1,4,00:00:00:00:00:06,5,5716,aaltosea1,rohe_test_isntance,experiment1,10.033401012420654,rohe_test_stage,sdn,-0.16850955100228715,-1
50,1,4,00:00:00:00:00:06,22,21652,aaltosea1,rohe_test_isntance,experiment1,10.038633823394775,rohe_test_stage,sdn,-0.4354956791941893,-1
51,1,4,00:00:00:00:00:06,64,63950,aaltosea1,rohe_test_isntance,experiment1,10.023698806762695,rohe_test_stage,sdn,-0.9999774525090612,-1
58,2,1,00:00:00:00:00:02,6,6306,aaltosea1,rohe_test_isntance,experiment1,10.031625032424927,rohe_test_stage,sdn,-253.68320571808206,-1
59,2,1,00:00:00:00:00:02,10,6274,aaltosea1,rohe_test_isntance,experiment1,10.036526203155518,rohe_test_stage,sdn,-300.8818685321353,-1
66,2,1,00:00:00:00:00:07,24,21910,aaltosea1,rohe_test_isntance,experiment1,10.035571098327637,rohe_test_stage,sdn,-144.45708635634708,-1
75,2,1,00:00:00:00:00:08,0,0,aaltosea1,rohe_test_isntance,experiment1,10.030467987060547,rohe_test_stage,sdn,-0.46616273520849205,-1
83,2,2,00:00:00:00:00:02,0,0,aaltosea1,rohe_test_isntance,experiment1,10.032953262329102,rohe_test_stage,sdn,-0.025504356318121202,-1
84,2,2,00:00:00:00:00:02,1,42,aaltosea1,rohe_test_isntance,experiment1,10.021783113479614,rohe_test_stage,sdn,-0.5607141519553469,-1
86,2,2,00:00:00:00:00:02,1,42,aaltosea1,rohe_test_isntance,experiment1,10.027384996414185,rohe_test_stage,sdn,-2.984795769122477,-1
87,2,2,00:00:00:00:00:02,13,10436,aaltosea1,rohe_test_isntance,experiment1,10.036181926727295,rohe_test_stage,sdn,-0.37499780507530955,-1
88,2,2,00:00:00:00:00:02,89,85902,aaltosea1,rohe_test_isntance,experiment1,10.040074825286865,rohe_test_stage,sdn,-761.7252647563131,-1
7,1,2,00:00:00:00:00:04,1129,1707048,aaltosea1,rohe_test_isntance,experiment1,10.029956102371216,rohe_test_stage,sdn,-1.3749989285982522,-1
10,1,3,00:00:00:00:00:04,-94043,-142160302,aaltosea1,rohe_test_isntance,experiment1,12.046092748641968,rohe_test_stage,sdn,-23.666658459782944,-1
12,1,3,00:00:00:00:00:04,2442,3690834,aaltosea1,rohe_test_isntance,experiment1,10.036088943481445,rohe_test_stage,sdn,-0.4837662116054884,-1
14,1,3,00:00:00:00:00:04,2821,4265352,aaltosea1,rohe_test_isntance,experiment1,10.034116983413696,rohe_test_stage,sdn,-1.034748524690773,-1
21,1,4,00:00:00:00:00:01,20,20098,aaltosea1,rohe_test_isntance,experiment1,10.035030841827393,rohe_test_stage,sdn,-2.7060128264680277,-1
25,1,4,00:00:00:00:00:01,17,15388,aaltosea1,rohe_test_isntance,experiment1,10.044095993041992,rohe_test_stage,sdn,-0.7607840758928957,-1
27,1,4,00:00:00:00:00:02,3,3614,aaltosea1,rohe_test_isntance,experiment1,10.03098201751709,rohe_test_stage,sdn,-2767.553367287652,-1
29,1,4,00:00:00:00:00:02,19,19508,aaltosea1,rohe_test_isntance,experiment1,10.029956102371216,rohe_test_stage,sdn,-0.6784542515953627,-1
30,1,4,00:00:00:00:00:02,17,14640,aaltosea1,rohe_test_isntance,experiment1,10.036059141159058,rohe_test_stage,sdn,-64.43186405826792,-1
35,1,4,00:00:00:00:00:02,17,17406,aaltosea1,rohe_test_isntance,experiment1,10.031015157699585,rohe_test_stage,sdn,-79.40319881485189,-1
36,1,4,00:00:00:00:00:03,24,22284,aaltosea1,rohe_test_isntance,experiment1,10.030368089675903,rohe_test_stage,sdn,-460.52138046997516,-1
50,1,4,00:00:00:00:00:06,12,7454,aaltosea1,rohe_test_isntance,experiment1,10.040358781814575,rohe_test_stage,sdn,-9.010782533458439e-06,-1
57,2,1,00:00:00:00:00:02,12,13534,aaltosea1,rohe_test_isntance,experiment1,10.034219980239868,rohe_test_stage,sdn,-211.10140799193312,-1
58,2,1,00:00:00:00:00:02,-825,-811798,aaltosea1,rohe_test_isntance,experiment1,14.03606104850769,rohe_test_stage,sdn,-198.3682838218221,-1
61,2,1,00:00:00:00:00:02,19,18586,aaltosea1,rohe_test_isntance,experiment1,10.038633823394775,rohe_test_stage,sdn,-0.15103714140168156,-1
66,2,1,00:00:00:00:00:07,2,84,aaltosea1,rohe_test_isntance,experiment1,10.031631231307983,rohe_test_stage,sdn,-0.15893169026215404,-1
72,2,1,00:00:00:00:00:08,0,0,aaltosea1,rohe_test_isntance,experiment1,10.03098201751709,rohe_test_stage,sdn,-1.3482832327198366,-1
73,2,1,00:00:00:00:00:08,0,0,aaltosea1,rohe_test_isntance,experiment1,10.02134084701538,rohe_test_stage,sdn,-0.46122311234520774,-1
74,2,1,00:00:00:00:00:08,18,17074,aaltosea1,rohe_test_isntance,experiment1,10.034219980239868,rohe_test_stage,sdn,-658.459564367283,-1
76,2,1,00:00:00:00:00:08,23,21694,aaltosea1,rohe_test_isntance,experiment1,10.03476095199585,rohe_test_stage,sdn,-327.46074638807335,-1
77,2,1,00:00:00:00:00:08,13,9514,aaltosea1,rohe_test_isntance,experiment1,10.035102128982544,rohe_test_stage,sdn,-0.5999959320239769,-1
86,2,2,00:00:00:00:00:02,21,20140,aaltosea1,rohe_test_isntance,experiment1,10.039870977401733,rohe_test_stage,sdn,-42.33371482772939,-1
6,1,2,00:00:00:00:00:04,1129,1707048,aaltosea1,rohe_test_isntance,experiment1,10.029956102371216,rohe_test_stage,sdn,-1.3749989285982522,-1
10,1,3,00:00:00:00:00:04,239,361368,aaltosea1,rohe_test_isntance,experiment1,10.03685212135315,rohe_test_stage,sdn,-54718.66034271376,-1
12,1,3,00:00:00:00:00:04,818,1235346,aaltosea1,rohe_test_isntance,experiment1,10.036526203155518,rohe_test_stage,sdn,-5304.753705173224,-1
14,1,3,00:00:00:00:00:04,2508,3792096,aaltosea1,rohe_test_isntance,experiment1,10.03017282485962,rohe_test_stage,sdn,-0.17307691835919914,-1
17,1,3,00:00:00:00:00:04,490,739410,aaltosea1,rohe_test_isntance,experiment1,10.03098201751709,rohe_test_stage,sdn,-2551.703497076789,-1
19,1,4,00:00:00:00:00:01,6,4836,aaltosea1,rohe_test_isntance,experiment1,10.03105092048645,rohe_test_stage,sdn,-86.10913163333369,-1
23,1,4,00:00:00:00:00:01,24,23754,aaltosea1,rohe_test_isntance,experiment1,10.033936023712158,rohe_test_stage,sdn,-948.1663036306417,-1
24,1,4,00:00:00:00:00:01,20,21020,aaltosea1,rohe_test_isntance,experiment1,10.031625032424927,rohe_test_stage,sdn,-0.10735936926794132,-1
25,1,4,00:00:00:00:00:01,33,32204,aaltosea1,rohe_test_isntance,experiment1,10.027384996414185,rohe_test_stage,sdn,-5221.664452595556,-1
26,1,4,00:00:00:00:00:01,21,19592,aaltosea1,rohe_test_isntance,experiment1,10.039040088653564,rohe_test_stage,sdn,-0.7846673524175793,-1
27,1,4,00:00:00:00:00:02,1,42,aaltosea1,rohe_test_isntance,experiment1,10.038284063339233,rohe_test_stage,sdn,-0.4263890762774216,-1
30,1,4,00:00:00:00:00:02,-822,-802652,aaltosea1,rohe_test_isntance,experiment1,13.036088228225708,rohe_test_stage,sdn,-615.9862794330229,-1
37,1,4,00:00:00:00:00:03,19,19508,aaltosea1,rohe_test_isntance,experiment1,10.039040088653564,rohe_test_stage,sdn,-769.7313905475232,-1
42,1,4,00:00:00:00:00:03,19,19508,aaltosea1,rohe_test_isntance,experiment1,10.03896713256836,rohe_test_stage,sdn,-769.7312350839161,-1
43,1,4,00:00:00:00:00:03,54,57128,aaltosea1,rohe_test_isntance,experiment1,10.023966073989868,rohe_test_stage,sdn,-3.409033394143435,-1
45,1,4,00:00:00:00:00:06,3,3614,aaltosea1,rohe_test_isntance,experiment1,10.03685212135315,rohe_test_stage,sdn,-24.14950170434131,-1
48,1,4,00:00:00:00:00:06,3,2692,aaltosea1,rohe_test_isntance,experiment1,10.02776312828064,rohe_test_stage,sdn,-0.6968296963058078,-1
53,1,4,00:00:00:00:00:06,3,2692,aaltosea1,rohe_test_isntance,experiment1,10.024914026260376,rohe_test_stage,sdn,-10.015589256894646,-1
55,2,1,00:00:00:00:00:02,2,84,aaltosea1,rohe_test_isntance,experiment1,10.029113054275513,rohe_test_stage,sdn,-0.5025958601426299,-1
58,2,1,00:00:00:00:00:02,0,0,aaltosea1,rohe_test_isntance,experiment1,10.041806936264038,rohe_test_stage,sdn,-0.12637046555386422,-1
59,2,1,00:00:00:00:00:02,2,84,aaltosea1,rohe_test_isntance,experiment1,10.034535884857178,rohe_test_stage,sdn,-2.4206763865132754,-1
60,2,1,00:00:00:00:00:02,4,4204,aaltosea1,rohe_test_isntance,experiment1,10.03006911277771,rohe_test_stage,sdn,-4538.631381140521,-1
61,2,1,00:00:00:00:00:02,0,0,aaltosea1,rohe_test_isntance,experiment1,10.027281999588013,rohe_test_stage,sdn,-0.13028381964909763,-1
62,2,1,00:00:00:00:00:02,2,84,aaltosea1,rohe_test_isntance,experiment1,10.033797979354858,rohe_test_stage,sdn,-1.9625289489259967,-1
65,2,1,00:00:00:00:00:07,0,0,aaltosea1,rohe_test_isntance,experiment1,10.021783113479614,rohe_test_stage,sdn,-0.5607141519553469,-1
68,2,1,00:00:00:00:00:07,-801,-792828,aaltosea1,rohe_test_isntance,experiment1,14.03606104850769,rohe_test_stage,sdn,-0.24238410210985584,-1
77,2,1,00:00:00:00:00:08,2,2102,aaltosea1,rohe_test_isntance,experiment1,10.024914026260376,rohe_test_stage,sdn,-9.972706525120687,-1
81,2,2,00:00:00:00:00:02,0,0,aaltosea1,rohe_test_isntance,experiment1,10.041806936264038,rohe_test_stage,sdn,-0.12637046555386422,-1
82,2,2,00:00:00:00:00:02,2,1554,aaltosea1,rohe_test_isntance,experiment1,10.031625032424927,rohe_test_stage,sdn,-437.36219063237036,-1
85,2,2,00:00:00:00:00:02,13,10436,aaltosea1,rohe_test_isntance,experiment1,10.036181926727295,rohe_test_stage,sdn,-0.37499780507530955,-1
1,1,2,00:00:00:00:00:04,1272,1921794,aaltosea1,rohe_test_isntance,experiment1,10.031625032424927,rohe_test_stage,sdn,-2.6538448291265553,-1
6,1,2,00:00:00:00:00:04,1285,1941450,aaltosea1,rohe_test_isntance,experiment1,10.032339811325073,rohe_test_stage,sdn,-0.7252740291488893,-1
7,1,2,00:00:00:00:00:04,1260,1905120,aaltosea1,rohe_test_isntance,experiment1,10.036088943481445,rohe_test_stage,sdn,-4.434064081446347,-1
8,1,2,00:00:00:00:00:04,1287,1944474,aaltosea1,rohe_test_isntance,experiment1,10.034358024597168,rohe_test_stage,sdn,-0.42857088650132535,-1
10,1,3,00:00:00:00:00:04,253,382536,aaltosea1,rohe_test_isntance,experiment1,10.02776312828064,rohe_test_stage,sdn,-0.6968296963058078,-1
11,1,3,00:00:00:00:00:04,537,810474,aaltosea1,rohe_test_isntance,experiment1,10.03105092048645,rohe_test_stage,sdn,-2503.062036234623,-1
12,1,3,00:00:00:00:00:04,-94043,-142160302,aaltosea1,rohe_test_isntance,experiment1,12.046092748641968,rohe_test_stage,sdn,-21.869039344743417,-1
15,1,3,00:00:00:00:00:04,2633,3981096,aaltosea1,rohe_test_isntance,experiment1,10.032953262329102,rohe_test_stage,sdn,-0.3780850982832975,-1
17,1,3,00:00:00:00:00:04,1393,2104746,aaltosea1,rohe_test_isntance,experiment1,10.039145946502686,rohe_test_stage,sdn,-4.867346887130936,-1
20,1,4,00:00:00:00:00:01,1,1512,aaltosea1,rohe_test_isntance,experiment1,10.03685212135315,rohe_test_stage,sdn,-529.0353934804689,-1
28,1,4,00:00:00:00:00:02,-820,-801472,aaltosea1,rohe_test_isntance,experiment1,13.04244089126587,rohe_test_stage,sdn,-0.25000276345737626,-1
32,1,4,00:00:00:00:00:02,3,2692,aaltosea1,rohe_test_isntance,experiment1,10.02698302268982,rohe_test_stage,sdn,-0.14208854606179067,-1
40,1,4,00:00:00:00:00:03,24,22284,aaltosea1,rohe_test_isntance,experiment1,10.030368089675903,rohe_test_stage,sdn,-460.5226797275542,-1
44,1,4,00:00:00:00:00:03,25,23422,aaltosea1,rohe_test_isntance,experiment1,10.032339811325073,rohe_test_stage,sdn,-0.013560586047457246,-1
51,1,4,00:00:00:00:00:06,44,43852,aaltosea1,rohe_test_isntance,experiment1,10.028203964233398,rohe_test_stage,sdn,-8.833228513584713,-1
52,1,4,00:00:00:00:00:06,34,34264,aaltosea1,rohe_test_isntance,experiment1,10.027384996414185,rohe_test_stage,sdn,-8.999980841820005,-1
61,2,1,00:00:00:00:00:02,14,15636,aaltosea1,rohe_test_isntance,experiment1,10.031015157699585,rohe_test_stage,sdn,-183.21751827794122,-1
63,2,1,00:00:00:00:00:07,0,0,aaltosea1,rohe_test_isntance,experiment1,10.032536268234253,rohe_test_stage,sdn,-0.07851796771948516,-1
64,2,1,00:00:00:00:00:07,1,1512,aaltosea1,rohe_test_isntance,experiment1,10.029335021972656,rohe_test_stage,sdn,-2.233279769512883,-1
66,2,1,00:00:00:00:00:07,1,1512,aaltosea1,rohe_test_isntance,experiment1,10.02776312828064,rohe_test_stage,sdn,-0.838832622828158,-1
67,2,1,00:00:00:00:00:07,2,84,aaltosea1,rohe_test_isntance,experiment1,10.034535884857178,rohe_test_stage,sdn,-2.0208813505877146,-1
71,2,1,00:00:00:00:00:07,2,84,aaltosea1,rohe_test_isntance,experiment1,10.034702062606812,rohe_test_stage,sdn,-2.1290180479812104,-1
75,2,1,00:00:00:00:00:08,89,85902,aaltosea1,rohe_test_isntance,experiment1,10.044095993041992,rohe_test_stage,sdn,-0.8405398206455432,-1
78,2,1,00:00:00:00:00:08,0,0,aaltosea1,rohe_test_isntance,experiment1,10.03098201751709,rohe_test_stage,sdn,-1.3482832327198366,-1
85,2,2,00:00:00:00:00:02,1,42,aaltosea1,rohe_test_isntance,experiment1,10.021783113479614,rohe_test_stage,sdn,-1.3975220644266177,-1
86,2,2,00:00:00:00:00:02,3,2692,aaltosea1,rohe_test_isntance,experiment1,10.025811910629272,rohe_test_stage,sdn,-1.695921346842947,-1
87,2,2,00:00:00:00:00:02,1,42,aaltosea1,rohe_test_isntance,experiment1,10.02134084701538,rohe_test_stage,sdn,-2.022838005004229,-1
0,1,2,00:00:00:00:00:04,420,633570,aaltosea1,rohe_test_isntance,experiment1,10.040358781814575,rohe_test_stage,sdn,-352.25687933207064,-1
4,1,2,00:00:00:00:00:04,299,450618,aaltosea1,rohe_test_isntance,experiment1,10.027284860610962,rohe_test_stage,sdn,-2.5249999954941744,-1
7,1,2,00:00:00:00:00:04,128,193536,aaltosea1,rohe_test_isntance,experiment1,10.02776312828064,rohe_test_stage,sdn,-0.6968296963058078,-1
9,1,3,00:00:00:00:00:04,490,739410,aaltosea1,rohe_test_isntance,experiment1,10.03098201751709,rohe_test_stage,sdn,-2551.703497076789,-1
10,1,3,00:00:00:00:00:04,1393,2104746,aaltosea1,rohe_test_isntance,experiment1,10.039145946502686,rohe_test_stage,sdn,-4.867346887130936,-1
12,1,3,00:00:00:00:00:04,776,1171842,aaltosea1,rohe_test_isntance,experiment1,10.038284063339233,rohe_test_stage,sdn,-0.6499999809754256,-1
14,1,3,00:00:00:00:00:04,3769,5695788,aaltosea1,rohe_test_isntance,experiment1,10.027384996414185,rohe_test_stage,sdn,-13.931721840465464,-1
15,1,3,00:00:00:00:00:04,2536,3834432,aaltosea1,rohe_test_isntance,experiment1,10.032624006271362,rohe_test_stage,sdn,-4.999990796627166,-1
16,1,3,00:00:00:00:00:04,2821,4265352,aaltosea1,rohe_test_isntance,experiment1,10.034116983413696,rohe_test_stage,sdn,-1.034748524690773,-1
17,1,3,00:00:00:00:00:04,239,361368,aaltosea1,rohe_test_isntance,experiment1,10.03685212135315,rohe_test_stage,sdn,-54718.66034271376,-1
20,1,4,00:00:00:00:00:01,6,4836,aaltosea1,rohe_test_isntance,experiment1,10.034535884857178,rohe_test_stage,sdn,-67.6622861777632,-1
27,1,4,00:00:00:00:00:02,2,2102,aaltosea1,rohe_test_isntance,experiment1,10.024914026260376,rohe_test_stage,sdn,-10.015589256894646,-1
31,1,4,00:00:00:00:00:02,45,42050,aaltosea1,rohe_test_isntance,experiment1,10.028203964233398,rohe_test_stage,sdn,-4.8999808728883725,-1
34,1,4,00:00:00:00:00:02,2,2102,aaltosea1,rohe_test_isntance,experiment1,10.02776312828064,rohe_test_stage,sdn,-0.6968296963058078,-1
35,1,4,00:00:00:00:00:02,23,21694,aaltosea1,rohe_test_isntance,experiment1,10.030368089675903,rohe_test_stage,sdn,-1.0639454946143747,-1
36,1,4,00:00:00:00:00:03,9,8998,aaltosea1,rohe_test_isntance,experiment1,10.03476095199585,rohe_test_stage,sdn,-189.9285959155696,-1
37,1,4,00:00:00:00:00:03,5,6638,aaltosea1,rohe_test_isntance,experiment1,10.03105092048645,rohe_test_stage,sdn,-556.0153753810949,-1
39,1,4,00:00:00:00:00:03,50,48314,aaltosea1,rohe_test_isntance,experiment1,10.028203964233398,rohe_test_stage,sdn,-3.6427819358781894,-1
41,1,4,00:00:00:00:00:03,6,6306,aaltosea1,rohe_test_isntance,experiment1,10.027284860610962,rohe_test_stage,sdn,-78.69541813745535,-1
43,1,4,00:00:00:00:00:03,2,2102,aaltosea1,rohe_test_isntance,experiment1,10.024914026260376,rohe_test_stage,sdn,-2.697316915387976,-1
44,1,4,00:00:00:00:00:03,25,23422,aaltosea1,rohe_test_isntance,experiment1,10.032339811325073,rohe_test_stage,sdn,-0.013560586047457246,-1
54,2,1,00:00:00:00:00:02,0,0,aaltosea1,rohe_test_isntance,experiment1,10.021783113479614,rohe_test_stage,sdn,-1.053741123531338,-1
57,2,1,00:00:00:00:00:02,20,21020,aaltosea1,rohe_test_isntance,experiment1,10.03476095199585,rohe_test_stage,sdn,-477.6912761699567,-1
62,2,1,00:00:00:00:00:02,71,69750,aaltosea1,rohe_test_isntance,experiment1,10.034358024597168,rohe_test_stage,sdn,-4.161763732968223,-1
63,2,1,00:00:00:00:00:07,0,0,aaltosea1,rohe_test_isntance,experiment1,10.035199880599976,rohe_test_stage,sdn,-0.6273001875245798,-1
65,2,1,00:00:00:00:00:07,1,1512,aaltosea1,rohe_test_isntance,experiment1,10.025811910629272,rohe_test_stage,sdn,-1.40653104371945,-1
66,2,1,00:00:00:00:00:07,1,1512,aaltosea1,rohe_test_isntance,experiment1,10.032339811325073,rohe_test_stage,sdn,-10.680110300478226,-1
67,2,1,00:00:00:00:00:07,22,20730,aaltosea1,rohe_test_isntance,experiment1,10.029956102371216,rohe_test_stage,sdn,-0.4999933198419859,-1
72,2,1,00:00:00:00:00:08,0,0,aaltosea1,rohe_test_isntance,experiment1,10.030368089675903,rohe_test_stage,sdn,-0.710531726129688,-1
75,2,1,00:00:00:00:00:08,2,2102,aaltosea1,rohe_test_isntance,experiment1,10.026763916015625,rohe_test_stage,sdn,-0.006792653473167487,-1
76,2,1,00:00:00:00:00:08,-810,-798686,aaltosea1,rohe_test_isntance,experiment1,14.035753011703491,rohe_test_stage,sdn,-2.0856685024157047,-1
79,2,1,00:00:00:00:00:08,2,2102,aaltosea1,rohe_test_isntance,experiment1,10.025811910629272,rohe_test_stage,sdn,-2.5702196166725155,-1
80,2,1,00:00:00:00:00:08,0,0,aaltosea1,rohe_test_isntance,experiment1,10.021783113479614,rohe_test_stage,sdn,-0.5607141519553469,-1
84,2,2,00:00:00:00:00:02,-820,-801472,aaltosea1,rohe_test_isntance,experiment1,14.041561126708984,rohe_test_stage,sdn,-0.10714306350552771,-1
1,1,2,00:00:00:00:00:04,376,567590,aaltosea1,rohe_test_isntance,experiment1,10.035199880599976,rohe_test_stage,sdn,-15209.76044394249,-1
2,1,2,00:00:00:00:00:04,3307,4997244,aaltosea1,rohe_test_isntance,experiment1,10.0278799533844,rohe_test_stage,sdn,-0.9622119285441864,-1
