,switch,in_port,eth_dst,packet_count,byte_count,userID,instanceID,runID,timestamp,stageID,appName,scores,anomaly
130,2,2,00:00:00:00:00:07,23,23712,aaltosea1,rohe_test_isntance,experiment1,10.030280828475952,rohe_test_stage,sdn,0.6069312557894502,1
131,2,2,00:00:00:00:00:07,20,19550,aaltosea1,rohe_test_isntance,experiment1,10.035975933074951,rohe_test_stage,sdn,-3.9318835706523503,-1
132,2,2,00:00:00:00:00:07,20,20098,aaltosea1,rohe_test_isntance,experiment1,10.030417203903198,rohe_test_stage,sdn,0.6146760785019221,1
133,2,2,00:00:00:00:00:07,17,18328,aaltosea1,rohe_test_isntance,experiment1,10.020708799362183,rohe_test_stage,sdn,0.189111794054305,1
134,2,2,00:00:00:00:00:07,21,20688,aaltosea1,rohe_test_isntance,experiment1,10.039074182510376,rohe_test_stage,sdn,-7.538919137120013,-1
135,2,2,00:00:00:00:00:08,17,17406,aaltosea1,rohe_test_isntance,experiment1,10.032526969909668,rohe_test_stage,sdn,-1.9955176089365452,-1
136,2,2,00:00:00:00:00:08,18,17996,aaltosea1,rohe_test_isntance,experiment1,10.031944036483765,rohe_test_stage,sdn,0.5258690373204241,1
137,2,2,00:00:00:00:00:08,20,20098,aaltosea1,rohe_test_isntance,experiment1,10.030749082565308,rohe_test_stage,sdn,0.023106401787499564,1
138,2,2,00:00:00:00:00:08,19,19508,aaltosea1,rohe_test_isntance,experiment1,10.03621506690979,rohe_test_stage,sdn,0.5,1
139,2,2,00:00:00:00:00:08,22,20182,aaltosea1,rohe_test_isntance,experiment1,10.029186010360718,rohe_test_stage,sdn,0.526829582201559,1
140,2,2,00:00:00:00:00:08,19,18038,aaltosea1,rohe_test_isntance,experiment1,10.034472942352295,rohe_test_stage,sdn,0.776241822106936,1
141,2,2,00:00:00:00:00:08,17,18328,aaltosea1,rohe_test_isntance,experiment1,10.029867887496948,rohe_test_stage,sdn,-1.4229254840923162,-1
142,2,2,00:00:00:00:00:08,19,19508,aaltosea1,rohe_test_isntance,experiment1,10.032822847366333,rohe_test_stage,sdn,0.1636997380926879,1
143,2,2,00:00:00:00:00:08,19,18960,aaltosea1,rohe_test_isntance,experiment1,10.034984111785889,rohe_test_stage,sdn,0.3746968343572932,1
144,2,3,00:00:00:00:00:04,1317,1991304,aaltosea1,rohe_test_isntance,experiment1,10.02386212348938,rohe_test_stage,sdn,-2378.7397978261647,-1
145,2,3,00:00:00:00:00:04,1317,1991304,aaltosea1,rohe_test_isntance,experiment1,10.034083843231201,rohe_test_stage,sdn,-2092.4338283169736,-1
146,2,3,00:00:00:00:00:04,2086,3154032,aaltosea1,rohe_test_isntance,experiment1,10.030280828475952,rohe_test_stage,sdn,0.5000000055733818,1
147,2,3,00:00:00:00:00:04,1224,1847748,aaltosea1,rohe_test_isntance,experiment1,10.032426118850708,rohe_test_stage,sdn,0.3000003969667715,1
148,2,3,00:00:00:00:00:04,1594,2408658,aaltosea1,rohe_test_isntance,experiment1,10.030749082565308,rohe_test_stage,sdn,0.17894345583537818,1
149,2,3,00:00:00:00:00:04,1876,2836512,aaltosea1,rohe_test_isntance,experiment1,10.030168056488037,rohe_test_stage,sdn,-1.0333336047913986,-1
150,2,3,00:00:00:00:00:04,1831,2768472,aaltosea1,rohe_test_isntance,experiment1,10.032991170883179,rohe_test_stage,sdn,-0.675164544366849,-1
151,2,3,00:00:00:00:00:04,2080,3143490,aaltosea1,rohe_test_isntance,experiment1,10.030746936798096,rohe_test_stage,sdn,0.5000000055733818,1
152,2,3,00:00:00:00:00:04,1296,1959552,aaltosea1,rohe_test_isntance,experiment1,10.028460025787354,rohe_test_stage,sdn,0.5,1
153,2,3,00:00:00:00:00:05,1300,1965600,aaltosea1,rohe_test_isntance,experiment1,10.034687042236328,rohe_test_stage,sdn,0.49404768535095256,1
154,2,3,00:00:00:00:00:05,1435,2168250,aaltosea1,rohe_test_isntance,experiment1,10.03406286239624,rohe_test_stage,sdn,0.6000028943476974,1
155,2,3,00:00:00:00:00:05,1330,2010960,aaltosea1,rohe_test_isntance,experiment1,10.02727484703064,rohe_test_stage,sdn,0.5,1
156,2,3,00:00:00:00:00:05,1427,2157624,aaltosea1,rohe_test_isntance,experiment1,10.024055004119873,rohe_test_stage,sdn,-369.495126893949,-1
157,2,3,00:00:00:00:00:05,1277,1930824,aaltosea1,rohe_test_isntance,experiment1,10.022135972976685,rohe_test_stage,sdn,-0.4499999421489984,-1
158,2,3,00:00:00:00:00:05,1438,2174256,aaltosea1,rohe_test_isntance,experiment1,10.030280828475952,rohe_test_stage,sdn,-0.2499548732103518,-1
159,2,3,00:00:00:00:00:05,1437,2172744,aaltosea1,rohe_test_isntance,experiment1,10.032526969909668,rohe_test_stage,sdn,0.4999998293604917,1
160,2,3,00:00:00:00:00:05,1256,1899072,aaltosea1,rohe_test_isntance,experiment1,10.020708799362183,rohe_test_stage,sdn,-1.5874997367439967,-1
161,2,3,00:00:00:00:00:05,1424,2151618,aaltosea1,rohe_test_isntance,experiment1,10.021842002868652,rohe_test_stage,sdn,0.37496047601211346,1
162,2,4,00:00:00:00:00:04,1617,2444904,aaltosea1,rohe_test_isntance,experiment1,10.03662896156311,rohe_test_stage,sdn,-0.21111042254648282,-1
163,2,4,00:00:00:00:00:04,1630,2464560,aaltosea1,rohe_test_isntance,experiment1,10.03614616394043,rohe_test_stage,sdn,0.5,1
164,2,4,00:00:00:00:00:04,1656,2503872,aaltosea1,rohe_test_isntance,experiment1,10.032526969909668,rohe_test_stage,sdn,0.33334083033993855,1
165,2,4,00:00:00:00:00:04,1488,2248386,aaltosea1,rohe_test_isntance,experiment1,10.034064054489136,rohe_test_stage,sdn,0.7077294433057005,1
166,2,4,00:00:00:00:00:04,1619,2447928,aaltosea1,rohe_test_isntance,experiment1,10.030493974685669,rohe_test_stage,sdn,-0.5222211074345076,-1
167,2,4,00:00:00:00:00:04,1522,2299794,aaltosea1,rohe_test_isntance,experiment1,10.021677017211914,rohe_test_stage,sdn,0.5,1
168,2,4,00:00:00:00:00:04,1607,2429784,aaltosea1,rohe_test_isntance,experiment1,10.030280828475952,rohe_test_stage,sdn,0.5,1
169,2,4,00:00:00:00:00:04,1665,2517480,aaltosea1,rohe_test_isntance,experiment1,10.024986028671265,rohe_test_stage,sdn,0.5000033730267786,1
170,2,4,00:00:00:00:00:04,1665,2517480,aaltosea1,rohe_test_isntance,experiment1,10.02389907836914,rohe_test_stage,sdn,0.5000033730267786,1
171,2,4,00:00:00:00:00:05,2120,3205440,aaltosea1,rohe_test_isntance,experiment1,10.034552097320557,rohe_test_stage,sdn,-0.4259257138074779,-1
172,2,4,00:00:00:00:00:05,2229,3370248,aaltosea1,rohe_test_isntance,experiment1,10.033032178878784,rohe_test_stage,sdn,-1.649994827467725,-1
173,2,4,00:00:00:00:00:05,2150,3249330,aaltosea1,rohe_test_isntance,experiment1,10.031944036483765,rohe_test_stage,sdn,-0.6722132154011753,-1
174,2,4,00:00:00:00:00:05,1953,2951466,aaltosea1,rohe_test_isntance,experiment1,10.021677017211914,rohe_test_stage,sdn,-1.6306110685214925,-1
175,2,4,00:00:00:00:00:05,1980,2992290,aaltosea1,rohe_test_isntance,experiment1,10.02217698097229,rohe_test_stage,sdn,0.23333308854045387,1
176,2,4,00:00:00:00:00:05,1938,2930256,aaltosea1,rohe_test_isntance,experiment1,10.029186010360718,rohe_test_stage,sdn,-0.14999950052448696,-1
177,2,4,00:00:00:00:00:05,2091,3160122,aaltosea1,rohe_test_isntance,experiment1,10.01968002319336,rohe_test_stage,sdn,-0.2111122900689668,-1
178,2,4,00:00:00:00:00:05,1846,2791152,aaltosea1,rohe_test_isntance,experiment1,10.034064054489136,rohe_test_stage,sdn,0.5263158798109699,1
179,2,4,00:00:00:00:00:05,2186,3305232,aaltosea1,rohe_test_isntance,experiment1,10.019614934921265,rohe_test_stage,sdn,0.6249927703511775,1
180,2,5,00:00:00:00:00:04,1100,1660260,aaltosea1,rohe_test_isntance,experiment1,10.017866849899292,rohe_test_stage,sdn,-1.1250203604998346,-1
181,2,5,00:00:00:00:00:04,1106,1670802,aaltosea1,rohe_test_isntance,experiment1,10.034552097320557,rohe_test_stage,sdn,0.6249997935398278,1
182,2,5,00:00:00:00:00:04,1136,1717632,aaltosea1,rohe_test_isntance,experiment1,10.034241914749146,rohe_test_stage,sdn,0.25003379664325287,1
183,2,5,00:00:00:00:00:04,1227,1855224,aaltosea1,rohe_test_isntance,experiment1,10.030746936798096,rohe_test_stage,sdn,0.1363636236954786,1
184,2,5,00:00:00:00:00:04,1076,1626912,aaltosea1,rohe_test_isntance,experiment1,10.032402992248535,rohe_test_stage,sdn,0.5,1
185,2,5,00:00:00:00:00:04,960,1448580,aaltosea1,rohe_test_isntance,experiment1,10.02190637588501,rohe_test_stage,sdn,0.5,1
186,2,5,00:00:00:00:00:04,987,1492344,aaltosea1,rohe_test_isntance,experiment1,10.039074182510376,rohe_test_stage,sdn,0.5476186607831142,1
187,2,5,00:00:00:00:00:04,1116,1685922,aaltosea1,rohe_test_isntance,experiment1,10.024986028671265,rohe_test_stage,sdn,0.666660269186979,1
188,2,5,00:00:00:00:00:04,1004,1518048,aaltosea1,rohe_test_isntance,experiment1,10.026979923248291,rohe_test_stage,sdn,0.49999994444099327,1
189,2,5,00:00:00:00:00:05,1387,2097144,aaltosea1,rohe_test_isntance,experiment1,10.020317077636719,rohe_test_stage,sdn,0.5000006877924912,1
