,switch,in_port,eth_dst,packet_count,byte_count,userID,instanceID,runID,timestamp,stageID,appName,scores,anomaly
885,1,4,00:00:00:00:00:08,3,2692,aaltosea1,rohe_test_isntance,experiment1,1.0035178661346436,rohe_test_stage,sdn,-1.2144779227886757,-1
900,1,5,00:00:00:00:00:04,0,0,aaltosea1,rohe_test_isntance,experiment1,1.0013608932495117,rohe_test_stage,sdn,-0.513976587938239,-1
923,1,5,00:00:00:00:00:04,243,367416,aaltosea1,rohe_test_isntance,experiment1,1.0041840076446533,rohe_test_stage,sdn,-0.33333313944627574,-1
948,1,5,00:00:00:00:00:04,130,196560,aaltosea1,rohe_test_isntance,experiment1,1.0023560523986816,rohe_test_stage,sdn,-0.2414311428687903,-1
952,1,5,00:00:00:00:00:04,131,198072,aaltosea1,rohe_test_isntance,experiment1,1.001844882965088,rohe_test_stage,sdn,-462.20311184419825,-1
965,1,5,00:00:00:00:00:04,15,22680,aaltosea1,rohe_test_isntance,experiment1,1.0056707859039307,rohe_test_stage,sdn,-25868.464764337976,-1
970,1,5,00:00:00:00:00:04,81,122472,aaltosea1,rohe_test_isntance,experiment1,1.0054850578308105,rohe_test_stage,sdn,-1.0000000051316063,-1
1055,2,1,00:00:00:00:00:02,2,2102,aaltosea1,rohe_test_isntance,experiment1,1.004897117614746,rohe_test_stage,sdn,-1.1390682948670827,-1
1066,2,1,00:00:00:00:00:02,5,3872,aaltosea1,rohe_test_isntance,experiment1,1.0050427913665771,rohe_test_stage,sdn,-99.95571566801162,-1
1087,2,1,00:00:00:00:00:02,2,2102,aaltosea1,rohe_test_isntance,experiment1,1.0008418560028076,rohe_test_stage,sdn,-0.4469152736803803,-1
1122,2,1,00:00:00:00:00:07,2,2102,aaltosea1,rohe_test_isntance,experiment1,1.0057528018951416,rohe_test_stage,sdn,-1.2919598306214808,-1
1145,2,1,00:00:00:00:00:07,10,9962,aaltosea1,rohe_test_isntance,experiment1,1.0032551288604736,rohe_test_stage,sdn,-1.2499985041737638,-1
1164,2,1,00:00:00:00:00:07,4,2360,aaltosea1,rohe_test_isntance,experiment1,1.0050833225250244,rohe_test_stage,sdn,-352.50231700123584,-1
1194,2,1,00:00:00:00:00:08,2,2102,aaltosea1,rohe_test_isntance,experiment1,1.0022079944610596,rohe_test_stage,sdn,-0.40934968927899296,-1
1231,2,1,00:00:00:00:00:08,2,2102,aaltosea1,rohe_test_isntance,experiment1,1.0037949085235596,rohe_test_stage,sdn,-4.560584620575438,-1
1244,2,1,00:00:00:00:00:08,11,11100,aaltosea1,rohe_test_isntance,experiment1,1.0032551288604736,rohe_test_stage,sdn,-2.249990360931769,-1
1249,2,1,00:00:00:00:00:08,2,2102,aaltosea1,rohe_test_isntance,experiment1,1.001844882965088,rohe_test_stage,sdn,-0.2413672160434015,-1
1253,2,1,00:00:00:00:00:08,2,2102,aaltosea1,rohe_test_isntance,experiment1,1.004897117614746,rohe_test_stage,sdn,-1.1390682948670827,-1
1261,2,1,00:00:00:00:00:08,5,3324,aaltosea1,rohe_test_isntance,experiment1,1.0033659934997559,rohe_test_stage,sdn,-1234.8030458289675,-1
1270,2,1,00:00:00:00:00:08,0,0,aaltosea1,rohe_test_isntance,experiment1,1.0007061958312988,rohe_test_stage,sdn,-0.048787106398200164,-1
1277,2,1,00:00:00:00:00:08,2,2102,aaltosea1,rohe_test_isntance,experiment1,1.0027129650115967,rohe_test_stage,sdn,-1.356867256387114,-1
1283,2,1,00:00:00:00:00:08,2,2102,aaltosea1,rohe_test_isntance,experiment1,1.0046110153198242,rohe_test_stage,sdn,-0.5827784493364359,-1
1343,2,2,00:00:00:00:00:02,13,12106,aaltosea1,rohe_test_isntance,experiment1,1.0032551288604736,rohe_test_stage,sdn,-3.500000057591577,-1
1352,2,2,00:00:00:00:00:02,2,2102,aaltosea1,rohe_test_isntance,experiment1,1.004897117614746,rohe_test_stage,sdn,-0.024429250939509872,-1
1375,2,2,00:00:00:00:00:02,2,2102,aaltosea1,rohe_test_isntance,experiment1,1.0053520202636719,rohe_test_stage,sdn,-0.6547215494289209,-1
1387,2,2,00:00:00:00:00:07,0,0,aaltosea1,rohe_test_isntance,experiment1,1.0036289691925049,rohe_test_stage,sdn,-0.18870053431759315,-1
1442,2,2,00:00:00:00:00:07,10,10510,aaltosea1,rohe_test_isntance,experiment1,1.0032551288604736,rohe_test_stage,sdn,-1.7499983677971485,-1
1468,2,2,00:00:00:00:00:07,0,0,aaltosea1,rohe_test_isntance,experiment1,1.0007061958312988,rohe_test_stage,sdn,-0.048787106398200164,-1
1469,2,2,00:00:00:00:00:07,5,4246,aaltosea1,rohe_test_isntance,experiment1,1.0061886310577393,rohe_test_stage,sdn,-129.48084512684707,-1
1486,2,2,00:00:00:00:00:08,0,0,aaltosea1,rohe_test_isntance,experiment1,1.0036289691925049,rohe_test_stage,sdn,-0.18870053431759315,-1
1541,2,2,00:00:00:00:00:08,11,10552,aaltosea1,rohe_test_isntance,experiment1,1.0032551288604736,rohe_test_stage,sdn,-653.6002036539082,-1
1558,2,2,00:00:00:00:00:08,2,2102,aaltosea1,rohe_test_isntance,experiment1,1.0033659934997559,rohe_test_stage,sdn,-0.0398693537965793,-1
1565,2,2,00:00:00:00:00:08,3,2692,aaltosea1,rohe_test_isntance,experiment1,1.0062129497528076,rohe_test_stage,sdn,-0.18492155954699618,-1
1567,2,2,00:00:00:00:00:08,0,0,aaltosea1,rohe_test_isntance,experiment1,1.0007061958312988,rohe_test_stage,sdn,-0.048787106398200164,-1
1576,2,2,00:00:00:00:00:08,2,2102,aaltosea1,rohe_test_isntance,experiment1,1.0013172626495361,rohe_test_stage,sdn,-0.07945548030043481,-1
1640,2,3,00:00:00:00:00:05,865,1306410,aaltosea1,rohe_test_isntance,experiment1,1.0032551288604736,rohe_test_stage,sdn,-28.67391293955026,-1
1647,2,3,00:00:00:00:00:05,145,219240,aaltosea1,rohe_test_isntance,experiment1,1.005136251449585,rohe_test_stage,sdn,-1.3184349436645704e-06,-1
1658,2,3,00:00:00:00:00:05,3,4536,aaltosea1,rohe_test_isntance,experiment1,1.0056707859039307,rohe_test_stage,sdn,-8070.138700625096,-1
1681,2,3,00:00:00:00:00:05,139,210168,aaltosea1,rohe_test_isntance,experiment1,1.0008418560028076,rohe_test_stage,sdn,-0.16911301051743655,-1
1739,2,4,00:00:00:00:00:05,1239,1873368,aaltosea1,rohe_test_isntance,experiment1,1.0032551288604736,rohe_test_stage,sdn,-11.8399999921564,-1
1754,2,4,00:00:00:00:00:05,190,287280,aaltosea1,rohe_test_isntance,experiment1,1.0011320114135742,rohe_test_stage,sdn,-1.4999927350900446,-1
1757,2,4,00:00:00:00:00:05,3,4536,aaltosea1,rohe_test_isntance,experiment1,1.0056707859039307,rohe_test_stage,sdn,-8070.138700625096,-1
1761,2,4,00:00:00:00:00:05,294,444528,aaltosea1,rohe_test_isntance,experiment1,1.0056850910186768,rohe_test_stage,sdn,-0.7857142590524306,-1
1762,2,4,00:00:00:00:00:05,160,241920,aaltosea1,rohe_test_isntance,experiment1,1.0054850578308105,rohe_test_stage,sdn,-4.249983163399682,-1
1769,2,4,00:00:00:00:00:05,170,257040,aaltosea1,rohe_test_isntance,experiment1,1.0015182495117188,rohe_test_stage,sdn,-253.38606239940484,-1
1780,2,4,00:00:00:00:00:05,221,332682,aaltosea1,rohe_test_isntance,experiment1,1.0008418560028076,rohe_test_stage,sdn,-6.251079973651485e-07,-1
1802,2,5,00:00:00:00:00:04,133,201096,aaltosea1,rohe_test_isntance,experiment1,1.0047070980072021,rohe_test_stage,sdn,-818.8137932709359,-1
1838,2,5,00:00:00:00:00:04,652,982884,aaltosea1,rohe_test_isntance,experiment1,1.0032551288604736,rohe_test_stage,sdn,-31.99999951689574,-1
1846,2,5,00:00:00:00:00:04,126,190512,aaltosea1,rohe_test_isntance,experiment1,1.005666732788086,rohe_test_stage,sdn,-135.63582995223982,-1
1856,2,5,00:00:00:00:00:04,12,18144,aaltosea1,rohe_test_isntance,experiment1,1.0056707859039307,rohe_test_stage,sdn,-32283.554791068767,-1
1858,2,5,00:00:00:00:00:04,118,178416,aaltosea1,rohe_test_isntance,experiment1,1.0050427913665771,rohe_test_stage,sdn,-383.4822567469151,-1
1873,2,5,00:00:00:00:00:04,86,130032,aaltosea1,rohe_test_isntance,experiment1,1.0013172626495361,rohe_test_stage,sdn,-0.25000049543848,-1
1876,2,5,00:00:00:00:00:04,122,184464,aaltosea1,rohe_test_isntance,experiment1,1.002424955368042,rohe_test_stage,sdn,-553.2907566143834,-1
1878,2,5,00:00:00:00:00:04,84,127008,aaltosea1,rohe_test_isntance,experiment1,1.0040481090545654,rohe_test_stage,sdn,-234.95321166740237,-1
1937,2,5,00:00:00:00:00:05,836,1262562,aaltosea1,rohe_test_isntance,experiment1,1.0032551288604736,rohe_test_stage,sdn,-30.07142822172892,-1
1938,2,5,00:00:00:00:00:05,157,237384,aaltosea1,rohe_test_isntance,experiment1,1.0023560523986816,rohe_test_stage,sdn,-0.2500003803206441,-1
1949,2,5,00:00:00:00:00:05,153,231336,aaltosea1,rohe_test_isntance,experiment1,1.0012657642364502,rohe_test_stage,sdn,-131.11704183800262,-1
1955,2,5,00:00:00:00:00:05,4,5126,aaltosea1,rohe_test_isntance,experiment1,1.0056707859039307,rohe_test_stage,sdn,-10760.51826575775,-1
1956,2,5,00:00:00:00:00:05,155,234360,aaltosea1,rohe_test_isntance,experiment1,1.0050833225250244,rohe_test_stage,sdn,-870.815345858754,-1
1962,2,5,00:00:00:00:00:05,132,199584,aaltosea1,rohe_test_isntance,experiment1,1.0040810108184814,rohe_test_stage,sdn,-183.37321497826682,-1
1965,2,5,00:00:00:00:00:05,135,204120,aaltosea1,rohe_test_isntance,experiment1,1.003235101699829,rohe_test_stage,sdn,-360.0954772643838,-1
1973,2,5,00:00:00:00:00:05,90,136080,aaltosea1,rohe_test_isntance,experiment1,1.004051923751831,rohe_test_stage,sdn,-0.8571415581107482,-1
1975,2,5,00:00:00:00:00:05,163,244986,aaltosea1,rohe_test_isntance,experiment1,1.002424955368042,rohe_test_stage,sdn,-0.2999994980642964,-1
1979,2,5,00:00:00:00:00:05,154,232848,aaltosea1,rohe_test_isntance,experiment1,1.0016169548034668,rohe_test_stage,sdn,-2.299417512300641,-1
6,1,1,00:00:00:00:00:04,0,0,aaltosea1,rohe_test_isntance,experiment1,1.0013608932495117,rohe_test_stage,sdn,-2.376199023160321,-1
48,1,1,00:00:00:00:00:04,135,204120,aaltosea1,rohe_test_isntance,experiment1,1.0017330646514893,rohe_test_stage,sdn,-167.03432214865086,-1
50,1,1,00:00:00:00:00:04,111,166362,aaltosea1,rohe_test_isntance,experiment1,1.0061051845550537,rohe_test_stage,sdn,-268.28862685638296,-1
53,1,1,00:00:00:00:00:04,522,789264,aaltosea1,rohe_test_isntance,experiment1,1.0032551288604736,rohe_test_stage,sdn,-3.7399999598756457,-1
