time,value,measurement
2023-08-03 07:22:24.612000+00:00,2,hbw_status_code
2023-08-03 07:22:26.641000+00:00,2,hbw_status_code
2023-08-03 07:22:28.667000+00:00,2,hbw_status_code
2023-08-03 07:22:30.694000+00:00,2,hbw_status_code
2023-08-03 07:22:32.722000+00:00,2,hbw_status_code
2023-08-03 07:22:34.743000+00:00,2,hbw_status_code
2023-08-03 07:22:36.772000+00:00,2,hbw_status_code
2023-08-03 07:22:38.793000+00:00,2,hbw_status_code
2023-08-03 07:22:40.817000+00:00,2,hbw_status_code
2023-08-03 07:22:42.845000+00:00,2,hbw_status_code
2023-08-03 07:22:44.873000+00:00,2,hbw_status_code
2023-08-03 07:22:46.893000+00:00,2,hbw_status_code
2023-08-03 07:22:48.915000+00:00,2,hbw_status_code
2023-08-03 07:22:50.944000+00:00,2,hbw_status_code
2023-08-03 07:22:52.964000+00:00,2,hbw_status_code
2023-08-03 07:22:54.991000+00:00,2,hbw_status_code
2023-08-03 07:22:57.020000+00:00,2,hbw_status_code
2023-08-03 07:22:59.050000+00:00,2,hbw_status_code
2023-08-03 07:23:01.076000+00:00,2,hbw_status_code
2023-08-03 07:23:03.100000+00:00,2,hbw_status_code
2023-08-03 07:23:05.124000+00:00,2,hbw_status_code
2023-08-03 07:23:07.147000+00:00,2,hbw_status_code
2023-08-03 07:23:09.167000+00:00,2,hbw_status_code
2023-08-03 07:23:11.195000+00:00,2,hbw_status_code
2023-08-03 07:23:13.219000+00:00,2,hbw_status_code
2023-08-03 07:23:15.248000+00:00,2,hbw_status_code
2023-08-03 07:23:17.268000+00:00,2,hbw_status_code
2023-08-03 07:23:19.298000+00:00,2,hbw_status_code
2023-08-03 07:23:21.320000+00:00,2,hbw_status_code
2023-08-03 07:23:23.352000+00:00,2,hbw_status_code
2023-08-03 07:23:25.374000+00:00,2,hbw_status_code
2023-08-03 07:23:27.402000+00:00,2,hbw_status_code
2023-08-03 07:23:29.426000+00:00,2,hbw_status_code
2023-08-03 07:23:31.452000+00:00,2,hbw_status_code
2023-08-03 07:23:33.477000+00:00,2,hbw_status_code
2023-08-03 07:23:35.504000+00:00,2,hbw_status_code
2023-08-03 07:23:37.534000+00:00,2,hbw_status_code
2023-08-03 07:23:39.556000+00:00,2,hbw_status_code
2023-08-03 07:23:41.583000+00:00,2,hbw_status_code
2023-08-03 07:23:43.609000+00:00,2,hbw_status_code
2023-08-03 07:23:45.636000+00:00,2,hbw_status_code
2023-08-03 07:23:47.658000+00:00,2,hbw_status_code
2023-08-03 07:23:49.680000+00:00,2,hbw_status_code
2023-08-03 07:23:51.702000+00:00,2,hbw_status_code
2023-08-03 07:23:53.728000+00:00,2,hbw_status_code
2023-08-03 07:23:55.752000+00:00,2,hbw_status_code
2023-08-03 07:23:57.776000+00:00,2,hbw_status_code
2023-08-03 07:23:59.804000+00:00,2,hbw_status_code
2023-08-03 07:24:01.831000+00:00,2,hbw_status_code
2023-08-03 07:24:03.858000+00:00,2,hbw_status_code
2023-08-03 07:24:05.888000+00:00,2,hbw_status_code
2023-08-03 07:24:07.916000+00:00,2,hbw_status_code
2023-08-03 07:24:09.941000+00:00,2,hbw_status_code
2023-08-03 07:24:11.964000+00:00,2,hbw_status_code
2023-08-03 07:24:13.988000+00:00,2,hbw_status_code
2023-08-03 07:24:16.015000+00:00,2,hbw_status_code
2023-08-03 07:24:18.041000+00:00,2,hbw_status_code
2023-08-03 07:24:20.062000+00:00,2,hbw_status_code
2023-08-03 07:24:22.082000+00:00,2,hbw_status_code
2023-08-03 07:24:24.101000+00:00,2,hbw_status_code
2023-08-03 07:24:26.120000+00:00,2,hbw_status_code
2023-08-03 07:24:28.148000+00:00,2,hbw_status_code
2023-08-03 07:24:30.177000+00:00,2,hbw_status_code
2023-08-03 07:24:32.199000+00:00,2,hbw_status_code
2023-08-03 07:24:34.228000+00:00,2,hbw_status_code
2023-08-03 07:24:36.254000+00:00,2,hbw_status_code
2023-08-03 07:24:38.281000+00:00,2,hbw_status_code
2023-08-03 07:24:40.309000+00:00,2,hbw_status_code
2023-08-03 07:24:42.326000+00:00,2,hbw_status_code
2023-08-03 07:24:44.352000+00:00,2,hbw_status_code
2023-08-03 07:24:46.376000+00:00,2,hbw_status_code
2023-08-03 07:24:48.398000+00:00,2,hbw_status_code
2023-08-03 07:24:50.415000+00:00,2,hbw_status_code
2023-08-03 07:24:52.443000+00:00,2,hbw_status_code
2023-08-03 07:24:54.472000+00:00,2,hbw_status_code
2023-08-03 07:24:56.501000+00:00,2,hbw_status_code
2023-08-03 07:24:58.524000+00:00,2,hbw_status_code
2023-08-03 07:25:00.541000+00:00,2,hbw_status_code
2023-08-03 07:25:02.559000+00:00,2,hbw_status_code
2023-08-03 07:25:04.590000+00:00,2,hbw_status_code
2023-08-03 07:25:06.610000+00:00,2,hbw_status_code
2023-08-03 07:25:08.638000+00:00,2,hbw_status_code
2023-08-03 07:25:10.660000+00:00,2,hbw_status_code
2023-08-03 07:25:12.680000+00:00,2,hbw_status_code
2023-08-03 07:25:14.705000+00:00,2,hbw_status_code
2023-08-03 07:25:16.736000+00:00,2,hbw_status_code
2023-08-03 07:25:18.759000+00:00,2,hbw_status_code
2023-08-03 07:25:20.788000+00:00,2,hbw_status_code
2023-08-03 07:25:22.816000+00:00,2,hbw_status_code
2023-08-03 07:25:24.844000+00:00,2,hbw_status_code
2023-08-03 07:25:26.870000+00:00,2,hbw_status_code
2023-08-03 07:25:28.901000+00:00,2,hbw_status_code
2023-08-03 07:25:30.924000+00:00,2,hbw_status_code
2023-08-03 07:25:32.945000+00:00,2,hbw_status_code
2023-08-03 07:25:34.974000+00:00,2,hbw_status_code
2023-08-03 07:25:36.998000+00:00,2,hbw_status_code
2023-08-03 07:25:39.021000+00:00,2,hbw_status_code
2023-08-03 07:25:41.047000+00:00,2,hbw_status_code
2023-08-03 07:25:43.068000+00:00,2,hbw_status_code
2023-08-03 07:25:45.092000+00:00,2,hbw_status_code
2023-08-03 07:25:47.114000+00:00,2,hbw_status_code
2023-08-03 07:25:49.139000+00:00,2,hbw_status_code
2023-08-03 07:25:51.167000+00:00,2,hbw_status_code
2023-08-03 07:25:53.200000+00:00,2,hbw_status_code
2023-08-03 07:25:55.221000+00:00,2,hbw_status_code
2023-08-03 07:25:57.248000+00:00,2,hbw_status_code
2023-08-03 07:25:59.271000+00:00,2,hbw_status_code
2023-08-03 07:26:01.292000+00:00,2,hbw_status_code
2023-08-03 07:26:03.318000+00:00,2,hbw_status_code
2023-08-03 07:26:05.341000+00:00,2,hbw_status_code
2023-08-03 07:26:07.368000+00:00,2,hbw_status_code
2023-08-03 07:26:09.392000+00:00,2,hbw_status_code
2023-08-03 07:26:11.421000+00:00,2,hbw_status_code
2023-08-03 07:26:13.451000+00:00,2,hbw_status_code
2023-08-03 07:26:15.471000+00:00,2,hbw_status_code
2023-08-03 07:26:17.494000+00:00,2,hbw_status_code
2023-08-03 07:26:19.517000+00:00,2,hbw_status_code
2023-08-03 07:26:21.547000+00:00,2,hbw_status_code
2023-08-03 07:26:23.572000+00:00,2,hbw_status_code
2023-08-03 07:26:25.594000+00:00,2,hbw_status_code
2023-08-03 07:26:27.615000+00:00,2,hbw_status_code
2023-08-03 07:26:29.642000+00:00,2,hbw_status_code
2023-08-03 07:26:31.670000+00:00,2,hbw_status_code
2023-08-03 07:26:33.687000+00:00,2,hbw_status_code
2023-08-03 07:26:35.713000+00:00,2,hbw_status_code
2023-08-03 07:26:37.743000+00:00,2,hbw_status_code
2023-08-03 07:26:39.763000+00:00,2,hbw_status_code
2023-08-03 07:26:41.780000+00:00,2,hbw_status_code
2023-08-03 07:26:43.803000+00:00,2,hbw_status_code
2023-08-03 07:26:45.831000+00:00,2,hbw_status_code
2023-08-03 07:26:47.860000+00:00,2,hbw_status_code
2023-08-03 07:26:49.888000+00:00,2,hbw_status_code
2023-08-03 07:26:51.912000+00:00,2,hbw_status_code
2023-08-03 07:26:53.938000+00:00,2,hbw_status_code
2023-08-03 07:26:55.965000+00:00,2,hbw_status_code
2023-08-03 07:26:57.988000+00:00,2,hbw_status_code
2023-08-03 07:27:00.013000+00:00,2,hbw_status_code
2023-08-03 07:27:02.038000+00:00,2,hbw_status_code
2023-08-03 07:27:04.064000+00:00,2,hbw_status_code
2023-08-03 07:27:06.090000+00:00,2,hbw_status_code
2023-08-03 07:27:08.112000+00:00,2,hbw_status_code
2023-08-03 07:27:10.137000+00:00,2,hbw_status_code
2023-08-03 07:27:12.161000+00:00,2,hbw_status_code
2023-08-03 07:27:14.184000+00:00,2,hbw_status_code
2023-08-03 07:27:16.209000+00:00,2,hbw_status_code
2023-08-03 07:27:18.239000+00:00,2,hbw_status_code
2023-08-03 07:27:20.262000+00:00,2,hbw_status_code
2023-08-03 07:27:22.289000+00:00,2,hbw_status_code
2023-08-03 07:27:24.314000+00:00,2,hbw_status_code
2023-08-03 07:27:26.341000+00:00,2,hbw_status_code
2023-08-03 07:27:28.364000+00:00,2,hbw_status_code
2023-08-03 07:27:30.389000+00:00,2,hbw_status_code
2023-08-03 07:27:32.418000+00:00,2,hbw_status_code
2023-08-03 07:27:34.443000+00:00,2,hbw_status_code
2023-08-03 07:27:36.469000+00:00,2,hbw_status_code
2023-08-03 07:27:38.491000+00:00,2,hbw_status_code
2023-08-03 07:27:40.514000+00:00,2,hbw_status_code
2023-08-03 07:27:42.542000+00:00,2,hbw_status_code
2023-08-03 07:27:44.570000+00:00,2,hbw_status_code
2023-08-03 07:27:46.597000+00:00,2,hbw_status_code
2023-08-03 07:27:48.622000+00:00,2,hbw_status_code
2023-08-03 07:27:50.645000+00:00,2,hbw_status_code
2023-08-03 07:27:52.674000+00:00,2,hbw_status_code
2023-08-03 07:27:54.700000+00:00,2,hbw_status_code
2023-08-03 07:27:56.720000+00:00,2,hbw_status_code
2023-08-03 07:27:58.744000+00:00,2,hbw_status_code
2023-08-03 07:28:00.769000+00:00,2,hbw_status_code
2023-08-03 07:28:02.799000+00:00,2,hbw_status_code
2023-08-03 07:28:04.823000+00:00,2,hbw_status_code
2023-08-03 07:28:06.854000+00:00,2,hbw_status_code
2023-08-03 07:28:08.882000+00:00,2,hbw_status_code
2023-08-03 07:28:10.908000+00:00,2,hbw_status_code
2023-08-03 07:28:12.935000+00:00,2,hbw_status_code
2023-08-03 07:28:14.958000+00:00,2,hbw_status_code
2023-08-03 07:28:16.975000+00:00,2,hbw_status_code
2023-08-03 07:28:18.999000+00:00,2,hbw_status_code
2023-08-03 07:28:21.034000+00:00,2,hbw_status_code
2023-08-03 07:28:23.058000+00:00,2,hbw_status_code
2023-08-03 07:28:25.085000+00:00,2,hbw_status_code
2023-08-03 07:28:27.106000+00:00,2,hbw_status_code
2023-08-03 07:28:29.128000+00:00,2,hbw_status_code
2023-08-03 07:28:31.148000+00:00,2,hbw_status_code
2023-08-03 07:28:33.167000+00:00,2,hbw_status_code
2023-08-03 07:28:35.194000+00:00,2,hbw_status_code
2023-08-03 07:28:37.223000+00:00,2,hbw_status_code
2023-08-03 07:28:39.243000+00:00,2,hbw_status_code
2023-08-03 07:28:41.268000+00:00,2,hbw_status_code
2023-08-03 07:28:43.289000+00:00,2,hbw_status_code
2023-08-03 07:28:45.314000+00:00,2,hbw_status_code
2023-08-03 07:28:47.344000+00:00,2,hbw_status_code
2023-08-03 07:28:49.370000+00:00,2,hbw_status_code
2023-08-03 07:28:51.390000+00:00,2,hbw_status_code
2023-08-03 07:28:53.420000+00:00,2,hbw_status_code
2023-08-03 07:28:55.444000+00:00,2,hbw_status_code
2023-08-03 07:28:57.472000+00:00,2,hbw_status_code
2023-08-03 07:28:59.492000+00:00,2,hbw_status_code
2023-08-03 07:29:01.515000+00:00,2,hbw_status_code
2023-08-03 07:29:03.543000+00:00,2,hbw_status_code
2023-08-03 07:29:05.573000+00:00,2,hbw_status_code
2023-08-03 07:29:07.595000+00:00,2,hbw_status_code
2023-08-03 07:29:09.627000+00:00,2,hbw_status_code
2023-08-03 07:29:11.648000+00:00,2,hbw_status_code
2023-08-03 07:29:13.678000+00:00,2,hbw_status_code
2023-08-03 07:29:15.707000+00:00,2,hbw_status_code
2023-08-03 07:29:17.723000+00:00,2,hbw_status_code
2023-08-03 07:29:19.752000+00:00,2,hbw_status_code
2023-08-03 07:29:21.775000+00:00,2,hbw_status_code
2023-08-03 07:29:23.798000+00:00,2,hbw_status_code
2023-08-03 07:29:25.824000+00:00,2,hbw_status_code
2023-08-03 07:29:27.850000+00:00,2,hbw_status_code
2023-08-03 07:29:29.879000+00:00,2,hbw_status_code
2023-08-03 07:29:31.902000+00:00,2,hbw_status_code
2023-08-03 07:29:33.929000+00:00,2,hbw_status_code
2023-08-03 07:29:35.955000+00:00,2,hbw_status_code
2023-08-03 07:29:37.980000+00:00,2,hbw_status_code
2023-08-03 07:29:40.001000+00:00,2,hbw_status_code
2023-08-03 07:29:42.025000+00:00,2,hbw_status_code
2023-08-03 07:29:44.056000+00:00,2,hbw_status_code
2023-08-03 07:29:46.079000+00:00,2,hbw_status_code
2023-08-03 07:29:48.099000+00:00,2,hbw_status_code
2023-08-03 07:29:50.118000+00:00,2,hbw_status_code
2023-08-03 07:29:52.143000+00:00,2,hbw_status_code
2023-08-03 07:29:54.172000+00:00,2,hbw_status_code
2023-08-03 07:29:56.199000+00:00,2,hbw_status_code
2023-08-03 07:29:58.220000+00:00,2,hbw_status_code
2023-08-03 07:30:00.243000+00:00,2,hbw_status_code
2023-08-03 07:30:02.264000+00:00,2,hbw_status_code
2023-08-03 07:30:04.283000+00:00,2,hbw_status_code
2023-08-03 07:30:06.311000+00:00,2,hbw_status_code
2023-08-03 07:30:08.338000+00:00,2,hbw_status_code
2023-08-03 07:30:10.360000+00:00,2,hbw_status_code
2023-08-03 07:30:12.387000+00:00,2,hbw_status_code
2023-08-03 07:30:14.410000+00:00,2,hbw_status_code
2023-08-03 07:30:16.432000+00:00,2,hbw_status_code
2023-08-03 07:30:18.462000+00:00,2,hbw_status_code
2023-08-03 07:30:20.490000+00:00,2,hbw_status_code
2023-08-03 07:30:22.517000+00:00,2,hbw_status_code
2023-08-03 07:30:24.543000+00:00,2,hbw_status_code
2023-08-03 07:30:26.563000+00:00,2,hbw_status_code
2023-08-03 07:30:28.587000+00:00,2,hbw_status_code
2023-08-03 07:30:30.619000+00:00,2,hbw_status_code
2023-08-03 07:30:32.641000+00:00,2,hbw_status_code
2023-08-03 07:30:34.660000+00:00,2,hbw_status_code
2023-08-03 07:30:36.679000+00:00,2,hbw_status_code
2023-08-03 07:30:38.707000+00:00,2,hbw_status_code
2023-08-03 07:30:40.736000+00:00,2,hbw_status_code
2023-08-03 07:30:42.757000+00:00,2,hbw_status_code
2023-08-03 07:30:44.785000+00:00,2,hbw_status_code
