time,value,measurement
2023-08-03 07:18:33.702000+00:00,1,mpo_status_code
2023-08-03 07:18:35.730000+00:00,1,mpo_status_code
2023-08-03 07:18:37.756000+00:00,1,mpo_status_code
2023-08-03 07:18:39.781000+00:00,1,mpo_status_code
2023-08-03 07:18:41.801000+00:00,1,mpo_status_code
2023-08-03 07:18:43.822000+00:00,1,mpo_status_code
2023-08-03 07:18:45.851000+00:00,1,mpo_status_code
2023-08-03 07:18:47.871000+00:00,1,mpo_status_code
2023-08-03 07:18:49.890000+00:00,1,mpo_status_code
2023-08-03 07:18:51.913000+00:00,1,mpo_status_code
2023-08-03 07:18:53.931000+00:00,1,mpo_status_code
2023-08-03 07:18:55.957000+00:00,1,mpo_status_code
2023-08-03 07:18:57.984000+00:00,1,mpo_status_code
2023-08-03 07:19:00.005000+00:00,1,mpo_status_code
2023-08-03 07:19:02.025000+00:00,1,mpo_status_code
2023-08-03 07:19:04.045000+00:00,1,mpo_status_code
2023-08-03 07:19:06.060000+00:00,1,mpo_status_code
2023-08-03 07:19:08.089000+00:00,1,mpo_status_code
2023-08-03 07:19:10.116000+00:00,1,mpo_status_code
2023-08-03 07:19:12.140000+00:00,1,mpo_status_code
2023-08-03 07:19:14.166000+00:00,1,mpo_status_code
2023-08-03 07:19:16.187000+00:00,1,mpo_status_code
2023-08-03 07:19:18.213000+00:00,1,mpo_status_code
2023-08-03 07:19:20.235000+00:00,1,mpo_status_code
2023-08-03 07:19:22.256000+00:00,1,mpo_status_code
2023-08-03 07:19:24.285000+00:00,1,mpo_status_code
2023-08-03 07:19:26.314000+00:00,1,mpo_status_code
2023-08-03 07:19:28.340000+00:00,1,mpo_status_code
2023-08-03 07:19:30.361000+00:00,1,mpo_status_code
2023-08-03 07:19:32.388000+00:00,1,mpo_status_code
2023-08-03 07:19:34.407000+00:00,1,mpo_status_code
2023-08-03 07:19:36.435000+00:00,1,mpo_status_code
2023-08-03 07:19:38.457000+00:00,1,mpo_status_code
2023-08-03 07:19:40.485000+00:00,1,mpo_status_code
2023-08-03 07:19:42.513000+00:00,1,mpo_status_code
2023-08-03 07:19:44.538000+00:00,1,mpo_status_code
2023-08-03 07:19:46.563000+00:00,1,mpo_status_code
2023-08-03 07:19:48.588000+00:00,1,mpo_status_code
2023-08-03 07:19:50.616000+00:00,1,mpo_status_code
2023-08-03 07:19:52.638000+00:00,1,mpo_status_code
2023-08-03 07:19:54.663000+00:00,1,mpo_status_code
2023-08-03 07:19:56.689000+00:00,1,mpo_status_code
2023-08-03 07:19:58.712000+00:00,1,mpo_status_code
2023-08-03 07:20:00.736000+00:00,1,mpo_status_code
2023-08-03 07:20:02.759000+00:00,1,mpo_status_code
2023-08-03 07:20:04.788000+00:00,1,mpo_status_code
2023-08-03 07:20:06.809000+00:00,1,mpo_status_code
2023-08-03 07:20:08.835000+00:00,1,mpo_status_code
2023-08-03 07:20:10.861000+00:00,1,mpo_status_code
2023-08-03 07:20:12.892000+00:00,1,mpo_status_code
2023-08-03 07:20:14.914000+00:00,1,mpo_status_code
2023-08-03 07:20:16.935000+00:00,1,mpo_status_code
2023-08-03 07:20:18.960000+00:00,1,mpo_status_code
2023-08-03 07:20:20.989000+00:00,1,mpo_status_code
2023-08-03 07:20:23.011000+00:00,1,mpo_status_code
2023-08-03 07:20:25.035000+00:00,1,mpo_status_code
2023-08-03 07:20:27.058000+00:00,1,mpo_status_code
2023-08-03 07:20:29.079000+00:00,1,mpo_status_code
2023-08-03 07:20:31.107000+00:00,1,mpo_status_code
2023-08-03 07:20:33.127000+00:00,1,mpo_status_code
2023-08-03 07:20:35.149000+00:00,1,mpo_status_code
2023-08-03 07:20:37.177000+00:00,1,mpo_status_code
2023-08-03 07:20:39.198000+00:00,1,mpo_status_code
2023-08-03 07:20:41.220000+00:00,1,mpo_status_code
2023-08-03 07:20:43.244000+00:00,1,mpo_status_code
2023-08-03 07:20:45.273000+00:00,1,mpo_status_code
2023-08-03 07:20:47.301000+00:00,1,mpo_status_code
2023-08-03 07:20:49.325000+00:00,1,mpo_status_code
2023-08-03 07:20:51.344000+00:00,1,mpo_status_code
2023-08-03 07:20:53.368000+00:00,1,mpo_status_code
2023-08-03 07:20:55.393000+00:00,1,mpo_status_code
2023-08-03 07:20:57.413000+00:00,1,mpo_status_code
2023-08-03 07:20:59.442000+00:00,1,mpo_status_code
2023-08-03 07:21:01.461000+00:00,1,mpo_status_code
2023-08-03 07:21:03.488000+00:00,1,mpo_status_code
2023-08-03 07:21:05.510000+00:00,1,mpo_status_code
2023-08-03 07:21:07.532000+00:00,1,mpo_status_code
2023-08-03 07:21:09.553000+00:00,1,mpo_status_code
2023-08-03 07:21:11.583000+00:00,1,mpo_status_code
2023-08-03 07:21:13.612000+00:00,1,mpo_status_code
2023-08-03 07:21:15.637000+00:00,1,mpo_status_code
2023-08-03 07:21:17.665000+00:00,1,mpo_status_code
2023-08-03 07:21:19.692000+00:00,1,mpo_status_code
2023-08-03 07:21:21.717000+00:00,1,mpo_status_code
2023-08-03 07:21:23.739000+00:00,1,mpo_status_code
2023-08-03 07:21:25.768000+00:00,1,mpo_status_code
2023-08-03 07:21:27.797000+00:00,1,mpo_status_code
2023-08-03 07:21:29.827000+00:00,1,mpo_status_code
2023-08-03 07:21:31.851000+00:00,1,mpo_status_code
2023-08-03 07:21:33.875000+00:00,1,mpo_status_code
2023-08-03 07:21:35.903000+00:00,1,mpo_status_code
2023-08-03 07:21:37.931000+00:00,1,mpo_status_code
2023-08-03 07:21:39.954000+00:00,1,mpo_status_code
2023-08-03 07:21:41.983000+00:00,1,mpo_status_code
2023-08-03 07:21:44.006000+00:00,1,mpo_status_code
2023-08-03 07:21:46.030000+00:00,1,mpo_status_code
2023-08-03 07:21:48.057000+00:00,1,mpo_status_code
2023-08-03 07:21:50.078000+00:00,1,mpo_status_code
2023-08-03 07:21:52.112000+00:00,1,mpo_status_code
2023-08-03 07:21:54.137000+00:00,1,mpo_status_code
2023-08-03 07:21:56.158000+00:00,1,mpo_status_code
2023-08-03 07:21:58.183000+00:00,1,mpo_status_code
2023-08-03 07:22:00.209000+00:00,1,mpo_status_code
2023-08-03 07:22:02.238000+00:00,1,mpo_status_code
2023-08-03 07:22:04.263000+00:00,1,mpo_status_code
2023-08-03 07:22:06.280000+00:00,1,mpo_status_code
2023-08-03 07:22:08.298000+00:00,1,mpo_status_code
2023-08-03 07:22:10.331000+00:00,1,mpo_status_code
2023-08-03 07:22:12.355000+00:00,1,mpo_status_code
2023-08-03 07:22:14.376000+00:00,1,mpo_status_code
2023-08-03 07:22:16.405000+00:00,1,mpo_status_code
2023-08-03 07:22:18.432000+00:00,1,mpo_status_code
2023-08-03 07:22:20.461000+00:00,1,mpo_status_code
2023-08-03 07:22:22.483000+00:00,1,mpo_status_code
2023-08-03 07:22:24.506000+00:00,1,mpo_status_code
2023-08-03 07:22:26.532000+00:00,1,mpo_status_code
2023-08-03 07:22:28.557000+00:00,1,mpo_status_code
2023-08-03 07:22:30.584000+00:00,1,mpo_status_code
2023-08-03 07:22:32.611000+00:00,1,mpo_status_code
2023-08-03 07:22:34.633000+00:00,1,mpo_status_code
2023-08-03 07:22:36.662000+00:00,1,mpo_status_code
2023-08-03 07:22:38.683000+00:00,1,mpo_status_code
2023-08-03 07:22:40.707000+00:00,1,mpo_status_code
2023-08-03 07:22:42.735000+00:00,1,mpo_status_code
2023-08-03 07:22:44.762000+00:00,1,mpo_status_code
2023-08-03 07:22:46.793000+00:00,1,mpo_status_code
2023-08-03 07:22:48.815000+00:00,1,mpo_status_code
2023-08-03 07:22:50.844000+00:00,1,mpo_status_code
2023-08-03 07:22:52.874000+00:00,1,mpo_status_code
2023-08-03 07:22:54.901000+00:00,1,mpo_status_code
2023-08-03 07:22:56.930000+00:00,1,mpo_status_code
2023-08-03 07:22:58.958000+00:00,1,mpo_status_code
2023-08-03 07:23:00.976000+00:00,1,mpo_status_code
2023-08-03 07:23:03+00:00,1,mpo_status_code
2023-08-03 07:23:05.023000+00:00,1,mpo_status_code
2023-08-03 07:23:07.057000+00:00,1,mpo_status_code
2023-08-03 07:23:09.076000+00:00,1,mpo_status_code
2023-08-03 07:23:11.105000+00:00,1,mpo_status_code
2023-08-03 07:23:13.129000+00:00,1,mpo_status_code
2023-08-03 07:23:15.157000+00:00,1,mpo_status_code
2023-08-03 07:23:17.192000+00:00,1,mpo_status_code
2023-08-03 07:23:19.213000+00:00,1,mpo_status_code
2023-08-03 07:23:21.239000+00:00,1,mpo_status_code
2023-08-03 07:23:23.262000+00:00,1,mpo_status_code
2023-08-03 07:23:25.284000+00:00,1,mpo_status_code
2023-08-03 07:23:27.309000+00:00,1,mpo_status_code
2023-08-03 07:23:29.326000+00:00,1,mpo_status_code
2023-08-03 07:23:31.351000+00:00,1,mpo_status_code
2023-08-03 07:23:33.375000+00:00,1,mpo_status_code
2023-08-03 07:23:35.396000+00:00,1,mpo_status_code
2023-08-03 07:23:37.423000+00:00,1,mpo_status_code
2023-08-03 07:23:39.446000+00:00,1,mpo_status_code
2023-08-03 07:23:41.476000+00:00,1,mpo_status_code
2023-08-03 07:23:43.499000+00:00,1,mpo_status_code
2023-08-03 07:23:45.524000+00:00,1,mpo_status_code
2023-08-03 07:23:47.558000+00:00,1,mpo_status_code
2023-08-03 07:23:49.580000+00:00,1,mpo_status_code
2023-08-03 07:23:51.602000+00:00,1,mpo_status_code
2023-08-03 07:23:53.628000+00:00,1,mpo_status_code
2023-08-03 07:23:55.656000+00:00,1,mpo_status_code
2023-08-03 07:23:57.672000+00:00,1,mpo_status_code
2023-08-03 07:23:59.703000+00:00,1,mpo_status_code
2023-08-03 07:24:01.732000+00:00,1,mpo_status_code
2023-08-03 07:24:03.758000+00:00,1,mpo_status_code
2023-08-03 07:24:05.778000+00:00,1,mpo_status_code
2023-08-03 07:24:07.806000+00:00,1,mpo_status_code
2023-08-03 07:24:09.831000+00:00,1,mpo_status_code
2023-08-03 07:24:11.854000+00:00,1,mpo_status_code
2023-08-03 07:24:13.878000+00:00,1,mpo_status_code
2023-08-03 07:24:15.898000+00:00,1,mpo_status_code
2023-08-03 07:24:17.927000+00:00,1,mpo_status_code
2023-08-03 07:24:19.951000+00:00,1,mpo_status_code
2023-08-03 07:24:21.976000+00:00,1,mpo_status_code
2023-08-03 07:24:24.001000+00:00,1,mpo_status_code
2023-08-03 07:24:26.030000+00:00,1,mpo_status_code
2023-08-03 07:24:28.050000+00:00,1,mpo_status_code
2023-08-03 07:24:30.077000+00:00,1,mpo_status_code
2023-08-03 07:24:32.098000+00:00,1,mpo_status_code
2023-08-03 07:24:34.127000+00:00,1,mpo_status_code
2023-08-03 07:24:36.154000+00:00,1,mpo_status_code
2023-08-03 07:24:38.180000+00:00,1,mpo_status_code
2023-08-03 07:24:40.203000+00:00,1,mpo_status_code
2023-08-03 07:24:42.226000+00:00,1,mpo_status_code
2023-08-03 07:24:44.252000+00:00,1,mpo_status_code
2023-08-03 07:24:46.274000+00:00,1,mpo_status_code
2023-08-03 07:24:48.301000+00:00,1,mpo_status_code
2023-08-03 07:24:50.323000+00:00,1,mpo_status_code
2023-08-03 07:24:52.352000+00:00,1,mpo_status_code
2023-08-03 07:24:54.373000+00:00,1,mpo_status_code
2023-08-03 07:24:56.405000+00:00,1,mpo_status_code
2023-08-03 07:24:58.429000+00:00,1,mpo_status_code
2023-08-03 07:25:00.458000+00:00,1,mpo_status_code
2023-08-03 07:25:02.492000+00:00,1,mpo_status_code
2023-08-03 07:25:04.519000+00:00,1,mpo_status_code
2023-08-03 07:25:06.542000+00:00,1,mpo_status_code
2023-08-03 07:25:08.571000+00:00,1,mpo_status_code
2023-08-03 07:25:10.600000+00:00,1,mpo_status_code
2023-08-03 07:25:12.620000+00:00,1,mpo_status_code
2023-08-03 07:25:14.645000+00:00,1,mpo_status_code
2023-08-03 07:25:16.674000+00:00,1,mpo_status_code
2023-08-03 07:25:18.699000+00:00,1,mpo_status_code
2023-08-03 07:25:20.722000+00:00,1,mpo_status_code
2023-08-03 07:25:22.737000+00:00,1,mpo_status_code
2023-08-03 07:25:24.764000+00:00,1,mpo_status_code
2023-08-03 07:25:26.789000+00:00,1,mpo_status_code
2023-08-03 07:25:28.810000+00:00,1,mpo_status_code
2023-08-03 07:25:30.833000+00:00,1,mpo_status_code
2023-08-03 07:25:32.855000+00:00,1,mpo_status_code
2023-08-03 07:25:34.884000+00:00,1,mpo_status_code
2023-08-03 07:25:36.903000+00:00,1,mpo_status_code
2023-08-03 07:25:38.930000+00:00,1,mpo_status_code
2023-08-03 07:25:40.957000+00:00,1,mpo_status_code
2023-08-03 07:25:42.977000+00:00,1,mpo_status_code
2023-08-03 07:25:45.005000+00:00,1,mpo_status_code
2023-08-03 07:25:47.024000+00:00,1,mpo_status_code
2023-08-03 07:25:49.049000+00:00,1,mpo_status_code
2023-08-03 07:25:51.077000+00:00,1,mpo_status_code
2023-08-03 07:25:53.102000+00:00,1,mpo_status_code
2023-08-03 07:25:55.120000+00:00,1,mpo_status_code
2023-08-03 07:25:57.150000+00:00,1,mpo_status_code
2023-08-03 07:25:59.171000+00:00,1,mpo_status_code
2023-08-03 07:26:01.191000+00:00,1,mpo_status_code
2023-08-03 07:26:03.207000+00:00,1,mpo_status_code
2023-08-03 07:26:05.229000+00:00,1,mpo_status_code
2023-08-03 07:26:07.250000+00:00,1,mpo_status_code
2023-08-03 07:26:09.272000+00:00,1,mpo_status_code
2023-08-03 07:26:11.300000+00:00,1,mpo_status_code
2023-08-03 07:26:13.324000+00:00,1,mpo_status_code
2023-08-03 07:26:15.349000+00:00,1,mpo_status_code
2023-08-03 07:26:17.374000+00:00,1,mpo_status_code
2023-08-03 07:26:19.397000+00:00,1,mpo_status_code
2023-08-03 07:26:21.416000+00:00,1,mpo_status_code
2023-08-03 07:26:23.445000+00:00,1,mpo_status_code
2023-08-03 07:26:25.463000+00:00,1,mpo_status_code
2023-08-03 07:26:27.485000+00:00,1,mpo_status_code
2023-08-03 07:26:29.512000+00:00,1,mpo_status_code
2023-08-03 07:26:31.535000+00:00,1,mpo_status_code
2023-08-03 07:26:33.563000+00:00,1,mpo_status_code
2023-08-03 07:26:35.597000+00:00,1,mpo_status_code
2023-08-03 07:26:37.614000+00:00,1,mpo_status_code
2023-08-03 07:26:39.637000+00:00,1,mpo_status_code
2023-08-03 07:26:41.659000+00:00,1,mpo_status_code
2023-08-03 07:26:43.682000+00:00,1,mpo_status_code
2023-08-03 07:26:45.710000+00:00,1,mpo_status_code
2023-08-03 07:26:47.739000+00:00,1,mpo_status_code
2023-08-03 07:26:49.768000+00:00,1,mpo_status_code
2023-08-03 07:26:51.791000+00:00,1,mpo_status_code
2023-08-03 07:26:53.818000+00:00,1,mpo_status_code
2023-08-03 07:26:55.844000+00:00,1,mpo_status_code
2023-08-03 07:26:57.874000+00:00,1,mpo_status_code
2023-08-03 07:26:59.901000+00:00,1,mpo_status_code
2023-08-03 07:27:01.928000+00:00,1,mpo_status_code
2023-08-03 07:27:03.953000+00:00,1,mpo_status_code
2023-08-03 07:27:05.980000+00:00,1,mpo_status_code
2023-08-03 07:27:08.001000+00:00,1,mpo_status_code
2023-08-03 07:27:10.026000+00:00,1,mpo_status_code
2023-08-03 07:27:12.047000+00:00,1,mpo_status_code
2023-08-03 07:27:14.071000+00:00,1,mpo_status_code
2023-08-03 07:27:16.098000+00:00,1,mpo_status_code
2023-08-03 07:27:18.119000+00:00,1,mpo_status_code
2023-08-03 07:27:20.151000+00:00,1,mpo_status_code
2023-08-03 07:27:22.175000+00:00,1,mpo_status_code
2023-08-03 07:27:24.204000+00:00,1,mpo_status_code
2023-08-03 07:27:26.224000+00:00,1,mpo_status_code
2023-08-03 07:27:28.243000+00:00,1,mpo_status_code
2023-08-03 07:27:30.269000+00:00,1,mpo_status_code
2023-08-03 07:27:32.298000+00:00,1,mpo_status_code
2023-08-03 07:27:34.331000+00:00,1,mpo_status_code
2023-08-03 07:27:36.348000+00:00,1,mpo_status_code
2023-08-03 07:27:38.370000+00:00,1,mpo_status_code
2023-08-03 07:27:40.391000+00:00,1,mpo_status_code
2023-08-03 07:27:42.420000+00:00,1,mpo_status_code
2023-08-03 07:27:44.449000+00:00,1,mpo_status_code
2023-08-03 07:27:46.475000+00:00,1,mpo_status_code
2023-08-03 07:27:48.501000+00:00,1,mpo_status_code
2023-08-03 07:27:50.524000+00:00,1,mpo_status_code
2023-08-03 07:27:52.553000+00:00,1,mpo_status_code
2023-08-03 07:27:54.579000+00:00,1,mpo_status_code
2023-08-03 07:27:56.608000+00:00,1,mpo_status_code
2023-08-03 07:27:58.633000+00:00,1,mpo_status_code
2023-08-03 07:28:00.659000+00:00,1,mpo_status_code
2023-08-03 07:28:02.689000+00:00,1,mpo_status_code
2023-08-03 07:28:04.713000+00:00,1,mpo_status_code
2023-08-03 07:28:06.733000+00:00,1,mpo_status_code
2023-08-03 07:28:08.761000+00:00,1,mpo_status_code
2023-08-03 07:28:10.788000+00:00,1,mpo_status_code
2023-08-03 07:28:12.814000+00:00,1,mpo_status_code
2023-08-03 07:28:14.843000+00:00,1,mpo_status_code
2023-08-03 07:28:16.875000+00:00,1,mpo_status_code
2023-08-03 07:28:18.898000+00:00,1,mpo_status_code
2023-08-03 07:28:20.927000+00:00,1,mpo_status_code
2023-08-03 07:28:22.957000+00:00,1,mpo_status_code
2023-08-03 07:28:24.985000+00:00,1,mpo_status_code
2023-08-03 07:28:27.006000+00:00,1,mpo_status_code
2023-08-03 07:28:29.027000+00:00,1,mpo_status_code
2023-08-03 07:28:31.048000+00:00,1,mpo_status_code
2023-08-03 07:28:33.078000+00:00,1,mpo_status_code
2023-08-03 07:28:35.107000+00:00,1,mpo_status_code
2023-08-03 07:28:37.129000+00:00,1,mpo_status_code
2023-08-03 07:28:39.153000+00:00,1,mpo_status_code
2023-08-03 07:28:41.178000+00:00,1,mpo_status_code
2023-08-03 07:28:43.206000+00:00,1,mpo_status_code
2023-08-03 07:28:45.234000+00:00,1,mpo_status_code
2023-08-03 07:28:47.262000+00:00,1,mpo_status_code
2023-08-03 07:28:49.290000+00:00,1,mpo_status_code
2023-08-03 07:28:51.311000+00:00,1,mpo_status_code
2023-08-03 07:28:53.339000+00:00,1,mpo_status_code
2023-08-03 07:28:55.370000+00:00,1,mpo_status_code
2023-08-03 07:28:57.392000+00:00,1,mpo_status_code
2023-08-03 07:28:59.412000+00:00,1,mpo_status_code
2023-08-03 07:29:01.435000+00:00,1,mpo_status_code
2023-08-03 07:29:03.463000+00:00,1,mpo_status_code
2023-08-03 07:29:05.483000+00:00,1,mpo_status_code
2023-08-03 07:29:07.504000+00:00,1,mpo_status_code
2023-08-03 07:29:09.534000+00:00,1,mpo_status_code
2023-08-03 07:29:11.558000+00:00,1,mpo_status_code
2023-08-03 07:29:13.577000+00:00,1,mpo_status_code
2023-08-03 07:29:15.601000+00:00,1,mpo_status_code
2023-08-03 07:29:17.623000+00:00,1,mpo_status_code
2023-08-03 07:29:19.652000+00:00,1,mpo_status_code
2023-08-03 07:29:21.676000+00:00,1,mpo_status_code
2023-08-03 07:29:23.695000+00:00,1,mpo_status_code
2023-08-03 07:29:25.724000+00:00,1,mpo_status_code
2023-08-03 07:29:27.754000+00:00,1,mpo_status_code
2023-08-03 07:29:29.769000+00:00,1,mpo_status_code
2023-08-03 07:29:31.792000+00:00,1,mpo_status_code
2023-08-03 07:29:33.819000+00:00,1,mpo_status_code
2023-08-03 07:29:35.845000+00:00,1,mpo_status_code
2023-08-03 07:29:37.869000+00:00,1,mpo_status_code
2023-08-03 07:29:39.891000+00:00,1,mpo_status_code
2023-08-03 07:29:41.915000+00:00,1,mpo_status_code
2023-08-03 07:29:43.935000+00:00,1,mpo_status_code
2023-08-03 07:29:45.959000+00:00,1,mpo_status_code
2023-08-03 07:29:47.979000+00:00,1,mpo_status_code
2023-08-03 07:29:50.007000+00:00,1,mpo_status_code
2023-08-03 07:29:52.033000+00:00,1,mpo_status_code
2023-08-03 07:29:54.061000+00:00,1,mpo_status_code
2023-08-03 07:29:56.089000+00:00,1,mpo_status_code
2023-08-03 07:29:58.108000+00:00,1,mpo_status_code
2023-08-03 07:30:00.129000+00:00,1,mpo_status_code
2023-08-03 07:30:02.144000+00:00,1,mpo_status_code
2023-08-03 07:30:04.169000+00:00,1,mpo_status_code
2023-08-03 07:30:06.190000+00:00,1,mpo_status_code
2023-08-03 07:30:08.218000+00:00,1,mpo_status_code
2023-08-03 07:30:10.247000+00:00,1,mpo_status_code
2023-08-03 07:30:12.276000+00:00,1,mpo_status_code
2023-08-03 07:30:14.299000+00:00,1,mpo_status_code
2023-08-03 07:30:16.322000+00:00,1,mpo_status_code
2023-08-03 07:30:18.342000+00:00,1,mpo_status_code
2023-08-03 07:30:20.370000+00:00,1,mpo_status_code
2023-08-03 07:30:22.397000+00:00,1,mpo_status_code
2023-08-03 07:30:24.418000+00:00,1,mpo_status_code
2023-08-03 07:30:26.445000+00:00,1,mpo_status_code
2023-08-03 07:30:28.479000+00:00,1,mpo_status_code
2023-08-03 07:30:30.502000+00:00,1,mpo_status_code
2023-08-03 07:30:32.523000+00:00,1,mpo_status_code
2023-08-03 07:30:34.551000+00:00,1,mpo_status_code
2023-08-03 07:30:36.584000+00:00,1,mpo_status_code
2023-08-03 07:30:38.622000+00:00,1,mpo_status_code
2023-08-03 07:30:40.639000+00:00,1,mpo_status_code
2023-08-03 07:30:42.661000+00:00,1,mpo_status_code
2023-08-03 07:30:44.685000+00:00,1,mpo_status_code
