,switch,in_port,eth_dst,packet_count,byte_count,userID,instanceID,runID,timestamp,stageID,appName,time,scores,anomaly
23,1,4,00:00:00:00:00:01,0.03636363636363636,0.03812183753785887,aaltosea1,rohe_test_isntance,experiment1,1700567331.1353788,rohe_test_stage,sdn,10.03847599029541,-0.018667524908105637,-1
27,1,4,00:00:00:00:00:02,0.027522935779816515,0.025089472114524308,aaltosea1,rohe_test_isntance,experiment1,1700567312.067322,rohe_test_stage,sdn,10.024554252624512,-0.4029112772409422,-1
28,1,4,00:00:00:00:00:02,0.22018348623853212,0.22649492991351028,aaltosea1,rohe_test_isntance,experiment1,1700567290.0121138,rohe_test_stage,sdn,10.037405729293823,-0.528137213396096,-1
29,1,4,00:00:00:00:00:02,0.009174311926605505,0.014091858037578288,aaltosea1,rohe_test_isntance,experiment1,1700567327.119936,rohe_test_stage,sdn,10.035215854644775,-4.499665705530719,-1
30,1,4,00:00:00:00:00:02,0.027522935779816515,0.025089472114524308,aaltosea1,rohe_test_isntance,experiment1,1700567311.0660632,rohe_test_stage,sdn,10.02475619316101,-0.32061114535855206,-1
34,1,4,00:00:00:00:00:02,0.027522935779816515,0.025089472114524308,aaltosea1,rohe_test_isntance,experiment1,1700567310.064137,rohe_test_stage,sdn,10.026137828826904,-0.677132368769295,-1
37,1,4,00:00:00:00:00:03,0.02830188679245283,0.019936026184631406,aaltosea1,rohe_test_isntance,experiment1,1700567329.127619,rohe_test_stage,sdn,10.037566900253296,-0.6135234177076025,-1
41,1,4,00:00:00:00:00:03,0.0,0.0,aaltosea1,rohe_test_isntance,experiment1,1700567317.0847201,rohe_test_stage,sdn,10.03104829788208,-20.302742021085717,-1
49,1,4,00:00:00:00:00:06,0.0,0.0,aaltosea1,rohe_test_isntance,experiment1,1700567317.0847201,rohe_test_stage,sdn,10.03104829788208,-19.697279880502386,-1
54,2,1,00:00:00:00:00:02,0.0,0.0,aaltosea1,rohe_test_isntance,experiment1,1700567317.0847201,rohe_test_stage,sdn,10.03104829788208,-4.829434569225603,-1
56,2,1,00:00:00:00:00:02,0.0,0.0,aaltosea1,rohe_test_isntance,experiment1,1700567318.088232,rohe_test_stage,sdn,10.031228065490723,-5.168539519875062,-1
59,2,1,00:00:00:00:00:02,0.0,0.0,aaltosea1,rohe_test_isntance,experiment1,1700567343.1762729,rohe_test_stage,sdn,10.032606840133667,-14.200980269063134,-1
66,2,1,00:00:00:00:00:07,0.0,0.0,aaltosea1,rohe_test_isntance,experiment1,1700567273.955905,rohe_test_stage,sdn,10.022066831588745,-0.48642290114255693,-1
70,2,1,00:00:00:00:00:07,0.0,0.0,aaltosea1,rohe_test_isntance,experiment1,1700567313.0733929,rohe_test_stage,sdn,10.027162790298462,-0.690524767841977,-1
73,2,1,00:00:00:00:00:08,0.0,0.0,aaltosea1,rohe_test_isntance,experiment1,1700567284.9930172,rohe_test_stage,sdn,10.035794258117676,-2.3304303259874737,-1
78,2,1,00:00:00:00:00:08,0.02247191011235955,0.0009778584899071035,aaltosea1,rohe_test_isntance,experiment1,1700567260.929148,rohe_test_stage,sdn,10.020418882369995,-0.18016984379166034,-1
87,2,2,00:00:00:00:00:02,0.0,0.0,aaltosea1,rohe_test_isntance,experiment1,1700567300.0379992,rohe_test_stage,sdn,10.025885343551636,-0.02557142567021753,-1
88,2,2,00:00:00:00:00:02,0.7582417582417582,0.7586900841566044,aaltosea1,rohe_test_isntance,experiment1,1700567288.004102,rohe_test_stage,sdn,10.036519050598145,-5.241823667397069,-1
1,1,1,00:00:00:00:00:04,0.9483388968367509,0.9481683347614462,aaltosea1,rohe_test_isntance,experiment1,1700567343.1762729,rohe_test_stage,sdn,10.032606840133667,-1.512799732948113,-1
2,1,1,00:00:00:00:00:04,0.5304403115561914,0.5303527628201002,aaltosea1,rohe_test_isntance,experiment1,1700567267.941505,rohe_test_stage,sdn,10.022369861602783,-2.0173585584699536,-1
5,1,1,00:00:00:00:00:04,0.018756954379271974,0.018762753637271097,aaltosea1,rohe_test_isntance,experiment1,1700567305.050307,rohe_test_stage,sdn,10.025781869888306,-0.656804043284509,-1
13,1,2,00:00:00:00:00:04,0.5396379525593009,0.5395801078136723,aaltosea1,rohe_test_isntance,experiment1,1700567268.945926,rohe_test_stage,sdn,10.020915031433105,-0.11864389363511396,-1
18,1,3,00:00:00:00:00:04,0.9494876721101505,0.9493980298349447,aaltosea1,rohe_test_isntance,experiment1,1700567343.1762729,rohe_test_stage,sdn,10.032606840133667,-0.5661729741999668,-1
27,1,4,00:00:00:00:00:01,0.18181818181818182,0.19060918768929433,aaltosea1,rohe_test_isntance,experiment1,1700567282.986689,rohe_test_stage,sdn,10.031350135803223,-0.3662961241475815,-1
30,1,4,00:00:00:00:00:01,0.19090909090909092,0.19595930285279023,aaltosea1,rohe_test_isntance,experiment1,1700567278.97122,rohe_test_stage,sdn,10.025294065475464,-0.15275625115341906,-1
31,1,4,00:00:00:00:00:01,0.01818181818181818,0.019060918768929434,aaltosea1,rohe_test_isntance,experiment1,1700567304.048081,rohe_test_stage,sdn,10.028568744659424,-3.195236250125693,-1
32,1,4,00:00:00:00:00:01,0.0,0.0,aaltosea1,rohe_test_isntance,experiment1,1700567317.0847201,rohe_test_stage,sdn,10.03104829788208,-19.509389830984144,-1
34,1,4,00:00:00:00:00:01,0.19090909090909092,0.19595930285279023,aaltosea1,rohe_test_isntance,experiment1,1700567279.974708,rohe_test_stage,sdn,10.024224042892456,-0.2668007762915483,-1
36,1,4,00:00:00:00:00:02,0.2018348623853211,0.19668953176260065,aaltosea1,rohe_test_isntance,experiment1,1700567283.9897668,rohe_test_stage,sdn,10.033861875534058,-0.48571555852531323,-1
38,1,4,00:00:00:00:00:02,0.1926605504587156,0.20140545779898597,aaltosea1,rohe_test_isntance,experiment1,1700567289.0064042,rohe_test_stage,sdn,10.035184144973755,-5.342566273811446,-1
40,1,4,00:00:00:00:00:02,0.22935779816513763,0.22177900387712496,aaltosea1,rohe_test_isntance,experiment1,1700567281.9834309,rohe_test_stage,sdn,10.028977870941162,-0.6068214570862329,-1
41,1,4,00:00:00:00:00:02,0.009174311926605505,0.014091858037578288,aaltosea1,rohe_test_isntance,experiment1,1700567322.0998242,rohe_test_stage,sdn,10.032502174377441,-1.1349238890068354,-1
47,1,4,00:00:00:00:00:03,0.04716981132075472,0.06172357360708175,aaltosea1,rohe_test_isntance,experiment1,1700567258.925011,rohe_test_stage,sdn,10.027789115905762,-11.911658519882181,-1
48,1,4,00:00:00:00:00:03,0.9905660377358491,0.9808450494681247,aaltosea1,rohe_test_isntance,experiment1,1700567345.1787891,rohe_test_stage,sdn,10.028733253479004,-0.35107659774910127,-1
53,1,4,00:00:00:00:00:03,0.6509433962264151,0.6426950829427955,aaltosea1,rohe_test_isntance,experiment1,1700567273.955905,rohe_test_stage,sdn,10.022066831588745,-0.07461267354259982,-1
