------------------------------------------------------------
Server listening on UDP port 12770
Receiving 1470 byte datagrams
UDP buffer size:  208 KByte (default)
------------------------------------------------------------
[  3] local 10.0.0.11 port 12770 connected with 10.0.0.9 port 41076
[ ID] Interval       Transfer     Bandwidth        Jitter   Lost/Total Datagrams
[  3] 123.0-124.0 sec  1.86 MBytes  15.6 Mbits/sec   0.788 ms 14163/15489 (91%)
[  3] 124.0-125.0 sec   897 KBytes  7.35 Mbits/sec   0.002 ms 9980/10605 (94%)
[  3] 125.0-126.0 sec  1.24 MBytes  10.4 Mbits/sec   0.003 ms 4856/ 5743 (85%)
[  3] 126.0-127.0 sec  4.94 MBytes  41.4 Mbits/sec   0.005 ms 11441/14964 (76%)
[  3] 127.0-128.0 sec  5.28 MBytes  44.3 Mbits/sec   0.001 ms 15894/19661 (81%)
[  3] 128.0-129.0 sec  2.10 MBytes  17.6 Mbits/sec   0.003 ms 10375/11871 (87%)
[  3] 129.0-130.0 sec  1.43 MBytes  12.0 Mbits/sec   0.010 ms 27669/28692 (96%)
[  3] 130.0-131.0 sec  3.40 MBytes  28.5 Mbits/sec   0.001 ms 3919/ 6341 (62%)
[  3] 131.0-132.0 sec   416 KBytes  3.41 Mbits/sec   0.001 ms 5945/ 6235 (95%)
[  3] 132.0-133.0 sec  3.47 MBytes  29.1 Mbits/sec   0.001 ms 13110/15586 (84%)
[  3] 133.0-134.0 sec  3.00 MBytes  25.2 Mbits/sec   0.004 ms 14172/16314 (87%)
[  3] 134.0-135.0 sec  1.35 MBytes  11.4 Mbits/sec   0.276 ms 15020/15986 (94%)
[  3] 135.0-136.0 sec  4.76 MBytes  39.9 Mbits/sec   0.001 ms 10680/14076 (76%)
[  3] 136.0-137.0 sec  2.39 MBytes  20.1 Mbits/sec   0.004 ms 8388/10095 (83%)
[  3] 137.0-138.0 sec  3.67 MBytes  30.8 Mbits/sec   0.005 ms 17187/19805 (87%)
[  3] 138.0-139.0 sec  5.15 MBytes  43.2 Mbits/sec   0.000 ms 18957/22632 (84%)
[  3] 139.0-140.0 sec  8.73 MBytes  73.3 Mbits/sec   0.006 ms 15619/21849 (71%)
[  3] 140.0-141.0 sec  3.27 MBytes  27.4 Mbits/sec   0.002 ms 26015/28349 (92%)
[  3] 141.0-142.0 sec  6.25 MBytes  52.4 Mbits/sec   0.004 ms 12770/17226 (74%)
[  3] 142.0-143.0 sec  3.31 MBytes  27.8 Mbits/sec   2.356 ms 8446/10809 (78%)
[  3] 143.0-144.0 sec  7.64 MBytes  64.1 Mbits/sec   3.186 ms 3899/ 9346 (42%)
[  3] 144.0-145.0 sec  3.31 MBytes  27.8 Mbits/sec   0.011 ms 15176/17539 (87%)
[  3] 145.0-146.0 sec  2.85 MBytes  23.9 Mbits/sec   0.007 ms 14782/16814 (88%)
[  3] 146.0-147.0 sec  4.92 MBytes  41.3 Mbits/sec   0.004 ms 6487/ 9998 (65%)
[  3] 147.0-148.0 sec  3.22 MBytes  27.0 Mbits/sec   0.006 ms 14695/16993 (86%)
[  3] 148.0-149.0 sec  4.97 MBytes  41.7 Mbits/sec   0.003 ms 10770/14316 (75%)
[  3] 149.0-150.0 sec  4.44 MBytes  37.3 Mbits/sec   0.012 ms 10771/13941 (77%)
[  3] 150.0-151.0 sec  1.50 MBytes  12.6 Mbits/sec   0.003 ms 3218/ 4291 (75%)
[  3] 151.0-152.0 sec  4.27 MBytes  35.8 Mbits/sec   0.008 ms 7850/10894 (72%)
[  3] 152.0-153.0 sec  2.51 MBytes  21.0 Mbits/sec   0.007 ms 6261/ 8049 (78%)
[  3] 153.0-154.0 sec  2.31 MBytes  19.4 Mbits/sec   0.008 ms 5478/ 7127 (77%)
[  3] 154.0-155.0 sec  2.50 MBytes  20.9 Mbits/sec   0.004 ms 5593/ 7374 (76%)
[  3] 155.0-156.0 sec  3.59 MBytes  30.1 Mbits/sec   0.032 ms 9892/12450 (79%)
[  3] 156.0-157.0 sec  3.18 MBytes  26.7 Mbits/sec   0.017 ms 5327/ 7597 (70%)
[  3] 157.0-158.0 sec  3.39 MBytes  28.4 Mbits/sec   2.355 ms 6218/ 8633 (72%)
[  3] 158.0-159.0 sec  7.27 MBytes  61.0 Mbits/sec   3.029 ms 11234/16421 (68%)
[  3] 159.0-160.0 sec  3.60 MBytes  30.2 Mbits/sec   0.009 ms 16362/18930 (86%)
[  3] 160.0-161.0 sec  1.12 MBytes  9.42 Mbits/sec   0.001 ms 6349/ 7150 (89%)
[  3] 161.0-162.0 sec  2.08 MBytes  17.5 Mbits/sec   0.002 ms 15506/16991 (91%)
[  3] 162.0-163.0 sec  3.78 MBytes  31.7 Mbits/sec   2.363 ms 10573/13268 (80%)
[  3] 163.0-164.0 sec  4.95 MBytes  41.5 Mbits/sec   2.305 ms 13585/17118 (79%)
[  3] 164.0-165.0 sec  3.40 MBytes  28.5 Mbits/sec   0.006 ms 9037/11459 (79%)
[  3] 165.0-166.0 sec  4.10 MBytes  34.4 Mbits/sec   0.121 ms 7213/10138 (71%)
[  3] 166.0-167.0 sec  4.59 MBytes  38.5 Mbits/sec   0.006 ms 8740/12016 (73%)
[  3] 167.0-168.0 sec  5.06 MBytes  42.4 Mbits/sec   0.006 ms 5065/ 8672 (58%)
[  3] 168.0-169.0 sec  1.32 MBytes  11.0 Mbits/sec  24.906 ms 11785/12724 (93%)
[  3] 169.0-170.0 sec   920 KBytes  7.54 Mbits/sec   0.002 ms 11352/11993 (95%)
[  3] 170.0-171.0 sec  4.82 MBytes  40.4 Mbits/sec   1.132 ms 4088/ 7527 (54%)
[  3] 171.0-172.0 sec  2.40 MBytes  20.1 Mbits/sec   0.012 ms 4360/ 6071 (72%)
[  3] 172.0-173.0 sec  5.64 MBytes  47.3 Mbits/sec   0.008 ms 12402/16422 (76%)
[  3] 173.0-174.0 sec  3.84 MBytes  32.2 Mbits/sec   0.005 ms 17103/19840 (86%)
[  3] 174.0-175.0 sec  1.66 MBytes  13.9 Mbits/sec   0.007 ms 13130/14311 (92%)
[  3] 175.0-176.0 sec  3.91 MBytes  32.8 Mbits/sec   0.019 ms 8257/11048 (75%)
[  3] 176.0-177.0 sec  4.92 MBytes  41.2 Mbits/sec   0.044 ms 9649/13156 (73%)
[  3] 177.0-178.0 sec  3.50 MBytes  29.3 Mbits/sec   2.119 ms 6436/ 8931 (72%)
[  3] 178.0-179.0 sec  4.33 MBytes  36.3 Mbits/sec   2.458 ms 19265/22355 (86%)
[  3] 179.0-180.0 sec  4.81 MBytes  40.3 Mbits/sec   0.002 ms 20439/23869 (86%)
[  3] 180.0-181.0 sec  2.29 MBytes  19.2 Mbits/sec   0.010 ms 2846/ 4476 (64%)
[  3] 181.0-182.0 sec  1.97 MBytes  16.6 Mbits/sec   0.004 ms 14782/16190 (91%)
[  3] 182.0-183.0 sec  2.49 MBytes  20.9 Mbits/sec   0.008 ms 7643/ 9416 (81%)
[  3] 183.0-184.0 sec  3.02 MBytes  25.3 Mbits/sec   0.003 ms 13456/15609 (86%)
[  3] 184.0-185.0 sec  1.03 MBytes  8.61 Mbits/sec   0.006 ms 6875/ 7607 (90%)
[  3] 185.0-186.0 sec   830 KBytes  6.80 Mbits/sec   2.376 ms 3062/ 3640 (84%)
[  3] 186.0-187.0 sec  6.95 MBytes  58.3 Mbits/sec   0.008 ms 11131/16091 (69%)
[  3] 187.0-188.0 sec  4.90 MBytes  41.1 Mbits/sec   0.005 ms 2313/ 5810 (40%)
[  3] 188.0-189.0 sec  3.18 MBytes  26.6 Mbits/sec   0.002 ms 13665/15930 (86%)
[  3] 189.0-190.0 sec  1.83 MBytes  15.4 Mbits/sec   0.005 ms 11237/12544 (90%)
[  3] 190.0-191.0 sec  5.10 MBytes  42.8 Mbits/sec   0.023 ms 11782/15419 (76%)
[  3] 191.0-192.0 sec  9.26 MBytes  77.7 Mbits/sec   0.245 ms 13351/19955 (67%)
[  3] 192.0-193.0 sec  6.86 MBytes  57.5 Mbits/sec   0.009 ms 11508/16399 (70%)
[  3] 193.0-194.0 sec  2.96 MBytes  24.8 Mbits/sec   2.364 ms 5754/ 7863 (73%)
[  3] 194.0-195.0 sec  6.01 MBytes  50.4 Mbits/sec   0.001 ms 8477/12765 (66%)
[  3] 195.0-196.0 sec  5.71 MBytes  47.9 Mbits/sec   0.008 ms 12232/16308 (75%)
[  3] 196.0-197.0 sec  5.96 MBytes  50.0 Mbits/sec   0.008 ms 6668/10922 (61%)
[  3] 197.0-198.0 sec  10.4 MBytes  87.4 Mbits/sec   0.002 ms 7992/15420 (52%)
[  3] 198.0-199.0 sec  4.54 MBytes  38.1 Mbits/sec   0.026 ms 3837/ 7079 (54%)
[  3] 199.0-200.0 sec  3.43 MBytes  28.7 Mbits/sec   0.014 ms 17074/19518 (87%)
[  3] 200.0-201.0 sec  13.6 MBytes   114 Mbits/sec   0.002 ms 7295/17027 (43%)
[  3] 201.0-202.0 sec  3.99 MBytes  33.5 Mbits/sec   0.004 ms 22923/25772 (89%)
[  3] 202.0-203.0 sec  4.17 MBytes  35.0 Mbits/sec   0.012 ms 6175/ 9153 (67%)
[  3] 203.0-204.0 sec  1.91 MBytes  16.0 Mbits/sec   0.011 ms 1037/ 2396 (43%)
[  3] 204.0-205.0 sec  3.90 MBytes  32.8 Mbits/sec   0.112 ms 15141/17926 (84%)
[  3] 205.0-206.0 sec  11.7 MBytes  98.3 Mbits/sec   0.009 ms 9729/18088 (54%)
[  3] 206.0-207.0 sec  4.04 MBytes  33.9 Mbits/sec   0.192 ms 17928/20808 (86%)
[  3] 207.0-208.0 sec  10.9 MBytes  91.4 Mbits/sec   0.004 ms 6237/14013 (45%)
[  3] 208.0-209.0 sec  6.36 MBytes  53.4 Mbits/sec   0.016 ms 12882/17420 (74%)
[  3] 209.0-210.0 sec  7.68 MBytes  64.4 Mbits/sec   6.145 ms 16840/22316 (75%)
[  3] 210.0-211.0 sec  4.92 MBytes  41.2 Mbits/sec   0.006 ms 11620/15126 (77%)
[  3] 211.0-212.0 sec  1.53 MBytes  12.8 Mbits/sec   0.010 ms 2094/ 3183 (66%)
[  3] 212.0-213.0 sec  4.73 MBytes  39.7 Mbits/sec   0.018 ms 9517/12889 (74%)
[  3] 213.0-214.0 sec  5.65 MBytes  47.4 Mbits/sec   0.022 ms 8169/12196 (67%)
[  3] 214.0-215.0 sec  5.26 MBytes  44.1 Mbits/sec   2.372 ms 7433/11184 (66%)
[  3] 215.0-216.0 sec  3.34 MBytes  28.0 Mbits/sec   2.367 ms 5908/ 8291 (71%)
[  3] 216.0-217.0 sec  4.79 MBytes  40.2 Mbits/sec  12.290 ms 12568/15988 (79%)
[  3] 217.0-218.0 sec  10.7 MBytes  89.4 Mbits/sec   2.356 ms 9742/17348 (56%)
[  3] 218.0-219.0 sec  2.14 MBytes  17.9 Mbits/sec   0.001 ms 8830/10356 (85%)
[  3] 219.0-220.0 sec  2.75 MBytes  23.1 Mbits/sec  18.998 ms 3610/ 5572 (65%)
[  3] 220.0-221.0 sec  5.66 MBytes  47.5 Mbits/sec   0.004 ms 12466/16504 (76%)
[  3] 221.0-222.0 sec   810 KBytes  6.63 Mbits/sec   0.004 ms 6968/ 7532 (93%)
[  3] 222.0-223.0 sec  4.99 MBytes  41.8 Mbits/sec   2.356 ms 15567/19123 (81%)
[  3] 223.0-224.0 sec  1.85 MBytes  15.5 Mbits/sec   0.002 ms 8622/ 9942 (87%)
[  3] 224.0-225.0 sec  1.15 MBytes  9.67 Mbits/sec   0.001 ms 5803/ 6625 (88%)
[  3] 225.0-226.0 sec  2.61 MBytes  21.9 Mbits/sec   0.014 ms 4310/ 6171 (70%)
[  3] 226.0-227.0 sec  4.71 MBytes  39.5 Mbits/sec   0.002 ms 14464/17822 (81%)
[  3] 227.0-228.0 sec  3.34 MBytes  28.1 Mbits/sec   0.004 ms 10744/13130 (82%)
[  3] 228.0-229.0 sec  2.77 MBytes  23.2 Mbits/sec   2.376 ms 7538/ 9512 (79%)
[  3] 229.0-230.0 sec  1.95 MBytes  16.4 Mbits/sec   0.003 ms 6973/ 8366 (83%)
[  3] 230.0-231.0 sec  3.80 MBytes  31.9 Mbits/sec   0.013 ms 10764/13473 (80%)
[  3] 231.0-232.0 sec  2.24 MBytes  18.8 Mbits/sec   0.048 ms 7382/ 8977 (82%)
[  3] 232.0-233.0 sec  1.81 MBytes  15.2 Mbits/sec   0.006 ms 4945/ 6237 (79%)
[  3] 233.0-234.0 sec  1.01 MBytes  8.49 Mbits/sec   0.001 ms 13472/14194 (95%)
[  3] 234.0-235.0 sec  2.04 MBytes  17.1 Mbits/sec   0.015 ms 14505/15961 (91%)
[  3] 235.0-236.0 sec  7.44 MBytes  62.4 Mbits/sec   2.356 ms 11877/17182 (69%)
[  3] 236.0-237.0 sec  5.01 MBytes  42.1 Mbits/sec   0.001 ms 13551/17127 (79%)
[  3] 237.0-238.0 sec  7.30 MBytes  61.2 Mbits/sec   2.360 ms 10415/15620 (67%)
[  3] 238.0-239.0 sec  1.86 MBytes  15.6 Mbits/sec   0.018 ms 12090/13414 (90%)
[  3] 239.0-240.0 sec  5.35 MBytes  44.9 Mbits/sec   0.001 ms 13400/17218 (78%)
[  3] 240.0-241.0 sec  3.46 MBytes  29.1 Mbits/sec   0.028 ms 2918/ 5389 (54%)
[  3] 241.0-242.0 sec  2.59 MBytes  21.7 Mbits/sec   0.581 ms 2933/ 4781 (61%)
[  3] 242.0-243.0 sec  5.72 MBytes  48.0 Mbits/sec   0.006 ms 7892/11973 (66%)
[  3] 243.0-244.0 sec  4.35 MBytes  36.5 Mbits/sec   0.001 ms 14611/17712 (82%)
[  3] 244.0-245.0 sec  4.85 MBytes  40.7 Mbits/sec   0.002 ms 15849/19308 (82%)
[  3] 245.0-246.0 sec  3.80 MBytes  31.9 Mbits/sec   0.007 ms 6048/ 8758 (69%)
