------------------------------------------------------------
Server listening on UDP port 29780
Receiving 1470 byte datagrams
UDP buffer size:  208 KByte (default)
------------------------------------------------------------
[  3] local 10.0.0.5 port 29780 connected with 10.0.0.11 port 59590
[ ID] Interval       Transfer     Bandwidth        Jitter   Lost/Total Datagrams
[  3] 145.0-146.0 sec  4.14 MBytes  34.8 Mbits/sec   0.004 ms 4573/ 7529 (61%)
[  3] 146.0-147.0 sec  3.12 MBytes  26.1 Mbits/sec   0.009 ms 1840/ 4063 (45%)
[  3] 147.0-148.0 sec  2.41 MBytes  20.3 Mbits/sec   0.005 ms 2006/ 3728 (54%)
[  3] 148.0-149.0 sec  2.84 MBytes  23.8 Mbits/sec   0.006 ms 13012/15038 (87%)
[  3] 149.0-150.0 sec  2.53 MBytes  21.2 Mbits/sec   0.249 ms 1812/ 3614 (50%)
[  3] 150.0-151.0 sec  3.53 MBytes  29.6 Mbits/sec   0.020 ms 2786/ 5304 (53%)
[  3] 151.0-152.0 sec   413 KBytes  3.39 Mbits/sec   3.581 ms 3717/ 4005 (93%)
[  3] 152.0-153.0 sec  2.04 MBytes  17.1 Mbits/sec   0.005 ms 6059/ 7512 (81%)
[  3] 153.0-154.0 sec  5.51 MBytes  46.2 Mbits/sec   0.006 ms 2524/ 6456 (39%)
[  3] 154.0-155.0 sec  5.33 MBytes  44.7 Mbits/sec   0.010 ms 3001/ 6805 (44%)
[  3] 155.0-156.0 sec  4.62 MBytes  38.7 Mbits/sec   0.100 ms 9218/12510 (74%)
[  3] 156.0-157.0 sec  3.17 MBytes  26.6 Mbits/sec   0.001 ms 10341/12599 (82%)
[  3] 157.0-158.0 sec  4.29 MBytes  36.0 Mbits/sec   0.014 ms 11825/14882 (79%)
[  3] 158.0-159.0 sec  2.30 MBytes  19.3 Mbits/sec   0.010 ms 7752/ 9392 (83%)
[  3] 159.0-160.0 sec  3.70 MBytes  31.0 Mbits/sec   0.004 ms 12724/15363 (83%)
[  3] 160.0-161.0 sec  3.60 MBytes  30.2 Mbits/sec   0.006 ms 4962/ 7530 (66%)
[  3] 161.0-162.0 sec  1.82 MBytes  15.2 Mbits/sec   0.002 ms 9873/11169 (88%)
[  3] 162.0-163.0 sec  1.98 MBytes  16.6 Mbits/sec   0.004 ms 12119/13529 (90%)
[  3] 163.0-164.0 sec  1.13 MBytes  9.47 Mbits/sec   0.002 ms 5464/ 6269 (87%)
[  3] 164.0-165.0 sec  5.76 MBytes  48.3 Mbits/sec   0.137 ms 5397/ 9504 (57%)
[  3] 165.0-166.0 sec  2.04 MBytes  17.1 Mbits/sec   0.020 ms 7619/ 9077 (84%)
[  3] 166.0-167.0 sec  5.54 MBytes  46.5 Mbits/sec   0.029 ms 13583/17537 (77%)
[  3] 167.0-168.0 sec   877 KBytes  7.19 Mbits/sec   0.108 ms 6648/ 7259 (92%)
[  3] 168.0-169.0 sec  1.96 MBytes  16.4 Mbits/sec   0.010 ms 14917/16315 (91%)
[  3] 169.0-170.0 sec   742 KBytes  6.08 Mbits/sec   0.003 ms 10652/11169 (95%)
[  3] 170.0-171.0 sec  2.84 MBytes  23.8 Mbits/sec   0.003 ms 11402/13427 (85%)
[  3] 171.0-172.0 sec  5.67 MBytes  47.5 Mbits/sec   2.249 ms 9252/13295 (70%)
[  3] 172.0-173.0 sec  2.78 MBytes  23.4 Mbits/sec   0.095 ms 8266/10252 (81%)
[  3] 173.0-174.0 sec  4.36 MBytes  36.5 Mbits/sec   0.054 ms 9492/12599 (75%)
[  3] 174.0-175.0 sec  3.03 MBytes  25.4 Mbits/sec   0.192 ms 11550/13711 (84%)
[  3] 175.0-176.0 sec  1.91 MBytes  16.0 Mbits/sec   0.007 ms 8634/ 9998 (86%)
[  3] 176.0-177.0 sec  1.39 MBytes  11.7 Mbits/sec   0.008 ms 2824/ 3815 (74%)
[  3] 177.0-178.0 sec  3.76 MBytes  31.6 Mbits/sec   0.454 ms 9346/12029 (78%)
[  3] 178.0-179.0 sec  4.13 MBytes  34.7 Mbits/sec   0.012 ms 4508/ 7457 (60%)
[  3] 179.0-180.0 sec  3.45 MBytes  28.9 Mbits/sec  12.974 ms 5360/ 7821 (69%)
[  3] 180.0-181.0 sec  1.81 MBytes  15.2 Mbits/sec   2.500 ms 8596/ 9886 (87%)
[  3] 181.0-182.0 sec  2.21 MBytes  18.5 Mbits/sec   0.002 ms 7755/ 9332 (83%)
[  3] 182.0-183.0 sec  1.37 MBytes  11.5 Mbits/sec   0.006 ms 3715/ 4692 (79%)
[  3] 183.0-184.0 sec  2.46 MBytes  20.6 Mbits/sec   0.010 ms 4589/ 6343 (72%)
[  3] 184.0-185.0 sec  2.88 MBytes  24.2 Mbits/sec   0.002 ms 8912/10968 (81%)
[  3] 185.0-186.0 sec  5.74 MBytes  48.1 Mbits/sec   0.002 ms 11545/15636 (74%)
[  3] 186.0-187.0 sec  2.24 MBytes  18.8 Mbits/sec   2.885 ms 9646/11242 (86%)
[  3] 187.0-188.0 sec  1.75 MBytes  14.7 Mbits/sec   0.004 ms 8817/10063 (88%)
[  3] 188.0-189.0 sec  1.57 MBytes  13.1 Mbits/sec   0.004 ms 2499/ 3616 (69%)
[  3] 189.0-190.0 sec  3.24 MBytes  27.2 Mbits/sec   0.003 ms 9680/11993 (81%)
[  3] 190.0-191.0 sec  2.91 MBytes  24.4 Mbits/sec   0.003 ms 10899/12974 (84%)
[  3] 191.0-192.0 sec  2.52 MBytes  21.1 Mbits/sec   0.001 ms 15020/16815 (89%)
[  3] 192.0-193.0 sec  8.43 MBytes  70.7 Mbits/sec   0.009 ms 9698/15714 (62%)
[  3] 193.0-194.0 sec  9.35 MBytes  78.4 Mbits/sec   0.015 ms 6226/12893 (48%)
[  3] 194.0-195.0 sec  1.83 MBytes  15.3 Mbits/sec   0.012 ms  276/ 1581 (17%)
[  3] 195.0-196.0 sec  5.64 MBytes  47.3 Mbits/sec   0.005 ms 19492/23518 (83%)
[  3] 196.0-197.0 sec  3.09 MBytes  25.9 Mbits/sec   0.006 ms 5576/ 7778 (72%)
[  3] 197.0-198.0 sec  2.40 MBytes  20.1 Mbits/sec   0.017 ms 9892/11603 (85%)
[  3] 198.0-199.0 sec  2.05 MBytes  17.2 Mbits/sec   0.002 ms 13393/14858 (90%)
[  3] 199.0-200.0 sec  1.90 MBytes  15.9 Mbits/sec   0.016 ms 7102/ 8457 (84%)
[  3] 200.0-201.0 sec  3.25 MBytes  27.3 Mbits/sec   0.036 ms 7509/ 9829 (76%)
[  3] 201.0-202.0 sec  2.07 MBytes  17.3 Mbits/sec   0.004 ms 2030/ 3504 (58%)
[  3] 202.0-203.0 sec  2.19 MBytes  18.3 Mbits/sec   0.014 ms 3141/ 4700 (67%)
[  3] 203.0-204.0 sec  1.54 MBytes  12.9 Mbits/sec  12.669 ms 1846/ 2942 (63%)
[  3] 204.0-205.0 sec   976 KBytes  8.00 Mbits/sec   0.004 ms 6386/ 7066 (90%)
[  3] 205.0-206.0 sec   156 KBytes  1.28 Mbits/sec   0.004 ms  724/  833 (87%)
[  3] 206.0-207.0 sec  1.35 MBytes  11.3 Mbits/sec   0.021 ms 15112/16073 (94%)
[  3] 207.0-208.0 sec  4.05 MBytes  34.0 Mbits/sec   2.366 ms 3913/ 6804 (58%)
[  3] 208.0-209.0 sec  3.37 MBytes  28.2 Mbits/sec   2.364 ms 7659/10061 (76%)
[  3] 209.0-210.0 sec  6.66 MBytes  55.9 Mbits/sec   1.023 ms 10378/15129 (69%)
[  3] 210.0-211.0 sec  1.46 MBytes  12.3 Mbits/sec   0.001 ms 11571/12615 (92%)
[  3] 211.0-212.0 sec   581 KBytes  4.76 Mbits/sec   2.391 ms  845/ 1250 (68%)
[  3] 212.0-213.0 sec  2.87 MBytes  24.1 Mbits/sec   0.035 ms 5638/ 7685 (73%)
[  3] 213.0-214.0 sec  3.08 MBytes  25.8 Mbits/sec   0.006 ms 4313/ 6510 (66%)
[  3] 214.0-215.0 sec  2.46 MBytes  20.7 Mbits/sec   0.014 ms 8363/10119 (83%)
[  3] 215.0-216.0 sec  2.29 MBytes  19.2 Mbits/sec   2.259 ms 2445/ 4075 (60%)
[  3] 216.0-217.0 sec  2.35 MBytes  19.7 Mbits/sec   0.004 ms 7404/ 9083 (82%)
[  3] 217.0-218.0 sec  3.51 MBytes  29.5 Mbits/sec   0.214 ms 13462/15969 (84%)
[  3] 218.0-219.0 sec  2.76 MBytes  23.1 Mbits/sec   0.010 ms  793/ 2759 (29%)
[  3] 219.0-220.0 sec  2.48 MBytes  20.8 Mbits/sec   0.008 ms 12292/14060 (87%)
[  3] 220.0-221.0 sec  2.76 MBytes  23.2 Mbits/sec   0.014 ms 8026/ 9998 (80%)
[  3] 221.0-222.0 sec  3.96 MBytes  33.2 Mbits/sec   0.050 ms 14178/17004 (83%)
[  3] 222.0-223.0 sec   909 KBytes  7.44 Mbits/sec   0.011 ms 9599/10232 (94%)
[  3] 223.0-224.0 sec  4.47 MBytes  37.5 Mbits/sec   0.030 ms 5182/ 8370 (62%)
[  3] 224.0-225.0 sec  3.27 MBytes  27.4 Mbits/sec   0.003 ms 7563/ 9894 (76%)
[  3] 225.0-226.0 sec  4.54 MBytes  38.1 Mbits/sec   0.189 ms 5882/ 9118 (65%)
[  3] 226.0-227.0 sec  1.06 MBytes  8.91 Mbits/sec   0.020 ms 10044/10802 (93%)
[  3] 227.0-228.0 sec  3.64 MBytes  30.5 Mbits/sec   0.014 ms 18909/21505 (88%)
[  3] 228.0-229.0 sec   553 KBytes  4.53 Mbits/sec   0.456 ms 9286/ 9671 (96%)
[  3] 229.0-230.0 sec  1.81 MBytes  15.2 Mbits/sec   0.002 ms 9662/10952 (88%)
[  3] 230.0-231.0 sec   135 KBytes  1.11 Mbits/sec   0.005 ms 1391/ 1485 (94%)
[  3] 231.0-232.0 sec  3.31 MBytes  27.8 Mbits/sec   2.360 ms 8448/10808 (78%)
[  3] 232.0-233.0 sec  2.53 MBytes  21.3 Mbits/sec   0.143 ms 12906/14713 (88%)
[  3] 233.0-234.0 sec  3.45 MBytes  28.9 Mbits/sec   0.003 ms 7869/10329 (76%)
[  3] 234.0-235.0 sec  2.07 MBytes  17.4 Mbits/sec   0.347 ms 6317/ 7796 (81%)
[  3] 235.0-236.0 sec  2.55 MBytes  21.4 Mbits/sec   0.003 ms 9660/11480 (84%)
[  3] 236.0-237.0 sec  5.85 MBytes  49.1 Mbits/sec   2.352 ms 25297/29473 (86%)
