,index,Unnamed: 0,switch,in_port,eth_dst,packet_count,byte_count,userID,instanceID,runID,timestamp,stageID,appName,runtime,packet_count_shifted,packet_count_Average,byte_count_shifted,byte_count_Average,byte_count_Average_norm,packet_count_Average_norm
0,6385,4,2,3,00:00:00:00:00:05,6427,9712292,aaltosea1,rohe_test_isntance,experiment1,1700834547,rohe_test_stage,sdn,10,6313,3959.2,9540846,5982687.6,0.2836169944930799,0.2836609104266989
1,6386,4,2,3,00:00:00:00:00:05,6427,9712292,aaltosea1,rohe_test_isntance,experiment1,1700834548,rohe_test_stage,sdn,11,6313,4579.1,9540846,6919627.6,0.3287131068158316,0.3287530733084074
2,6387,4,2,3,00:00:00:00:00:05,6427,9712292,aaltosea1,rohe_test_isntance,experiment1,1700834549,rohe_test_stage,sdn,12,6313,5199.0,9540846,7856567.6,0.3738092191385833,0.37384523619011595
3,6388,4,2,3,00:00:00:00:00:05,6427,9712292,aaltosea1,rohe_test_isntance,experiment1,1700834550,rohe_test_stage,sdn,13,6128,5781.9,9261126,8737563.6,0.4162126756799786,0.4162459810582364
4,6389,4,2,3,00:00:00:00:00:05,6427,9712292,aaltosea1,rohe_test_isntance,experiment1,1700834551,rohe_test_stage,sdn,14,4218,5982.8,6374676,9041269.6,0.4308304312343296,0.4308596534617455
5,6390,4,2,3,00:00:00:00:00:05,6427,9712292,aaltosea1,rohe_test_isntance,experiment1,1700834553,rohe_test_stage,sdn,16,1592,5658.5,2407104,8551461.2,0.40725533077642695,0.4072697382777834
6,6391,4,2,3,00:00:00:00:00:05,6427,9712292,aaltosea1,rohe_test_isntance,experiment1,1700834554,rohe_test_stage,sdn,17,0,5015.8,0,7580232.0,0.3605088357027443,0.3605190799714855
7,6392,4,2,3,00:00:00:00:00:05,6427,9712292,aaltosea1,rohe_test_isntance,experiment1,1700834555,rohe_test_stage,sdn,18,0,4373.1,0,6609002.8,0.3137623406290616,0.3137684216651876
8,6393,4,2,3,00:00:00:00:00:05,6427,9712292,aaltosea1,rohe_test_isntance,experiment1,1700834556,rohe_test_stage,sdn,19,0,3730.4,0,5637773.6,0.26701584555537894,0.2670177633588897
9,6394,4,2,3,00:00:00:00:00:05,6427,9712292,aaltosea1,rohe_test_isntance,experiment1,1700834557,rohe_test_stage,sdn,20,0,3087.7,0,4666544.4,0.2202693504816963,0.22026710505259176
10,6395,6,2,3,00:00:00:00:00:05,6576,9937580,aaltosea1,rohe_test_isntance,experiment1,1700834558,rohe_test_stage,sdn,21,149,2471.3,225288,3734988.6,0.1754323865440794,0.1754295357667632
11,6396,6,2,3,00:00:00:00:00:05,6576,9937580,aaltosea1,rohe_test_isntance,experiment1,1700834559,rohe_test_stage,sdn,22,149,1854.9,225288,2803432.8,0.13059542260646248,0.1305919664809346
12,6397,6,2,3,00:00:00:00:00:05,6576,9937580,aaltosea1,rohe_test_isntance,experiment1,1700834560,rohe_test_stage,sdn,23,149,1238.5,225288,1871877.0,0.08575845866884559,0.085754397195106
13,6398,6,2,3,00:00:00:00:00:05,6576,9937580,aaltosea1,rohe_test_isntance,experiment1,1700834561,rohe_test_stage,sdn,24,149,640.6,225288,968293.2,0.042267822621906856,0.0422625369160714
14,6399,6,2,3,00:00:00:00:00:05,6576,9937580,aaltosea1,rohe_test_isntance,experiment1,1700834562,rohe_test_stage,sdn,25,149,233.7,225288,353354.4,0.012670037068490287,0.012664212869342566
15,6400,6,2,3,00:00:00:00:00:05,6576,9937580,aaltosea1,rohe_test_isntance,experiment1,1700834563,rohe_test_stage,sdn,26,149,89.4,225288,135172.8,0.0021686795212005196,0.0021676826163492735
16,6401,6,2,3,00:00:00:00:00:05,6576,9937580,aaltosea1,rohe_test_isntance,experiment1,1700834564,rohe_test_stage,sdn,27,149,104.3,225288,157701.6,0.0032530192818007804,0.0032515239245239098
17,6402,6,2,3,00:00:00:00:00:05,6576,9937580,aaltosea1,rohe_test_isntance,experiment1,1700834565,rohe_test_stage,sdn,28,149,119.2,225288,180230.4,0.00433735904240104,0.004335365232698547
