,index,Unnamed: 0,switch,in_port,eth_dst,packet_count,byte_count,userID,instanceID,runID,timestamp,stageID,appName,runtime,packet_count_shifted,packet_count_Average,byte_count_shifted,byte_count_Average,byte_count_Average_norm,packet_count_Average_norm
0,3508,15,1,5,00:00:00:00:00:04,3919,5920196,aaltosea1,rohe_test_isntance,experiment1,1700834530,rohe_test_stage,sdn,10,3514,740.2,5308758,993267.2,0.17680793554428414,0.22128251793169898
1,3509,15,1,5,00:00:00:00:00:04,4057,6128852,aaltosea1,rohe_test_isntance,experiment1,1700834531,rohe_test_stage,sdn,11,1847,730.5,2789724,902400.2,0.14461897347438513,0.21609035435178245
2,3510,15,1,5,00:00:00:00:00:04,4185,6322388,aaltosea1,rohe_test_isntance,experiment1,1700834532,rohe_test_stage,sdn,12,1279,729.0,1930908,826052.5999999999,0.11757340136869414,0.21528744245798093
3,3511,15,1,5,00:00:00:00:00:04,4299,6494756,aaltosea1,rohe_test_isntance,experiment1,1700834533,rohe_test_stage,sdn,13,1242,739.0,1874964,756206.5999999999,0.09283097293225223,0.22064018841665772
4,3512,15,1,5,00:00:00:00:00:04,4420,6677708,aaltosea1,rohe_test_isntance,experiment1,1700834534,rohe_test_stage,sdn,14,1265,765.8999999999999,1909740,708276.2,0.0758519835566254,0.23503907504549826
5,3513,15,1,5,00:00:00:00:00:04,4576,6913580,aaltosea1,rohe_test_isntance,experiment1,1700834535,rohe_test_stage,sdn,15,1283,809.0,1936956,673651.4000000001,0.06358640448085714,0.25810941012739536
6,3514,15,1,5,00:00:00:00:00:04,4808,7264364,aaltosea1,rohe_test_isntance,experiment1,1700834536,rohe_test_stage,sdn,16,1388,858.5,2095716,644469.8,0.053249038709576396,0.28460550262284556
7,3515,16,1,5,00:00:00:00:00:04,4808,7264364,aaltosea1,rohe_test_isntance,experiment1,1700834537,rohe_test_stage,sdn,17,1255,916.8,1894620,619521.8,0.04441139439734159,0.3158120115619313
8,3516,16,1,5,00:00:00:00:00:04,4917,7429172,aaltosea1,rohe_test_isntance,experiment1,1700834538,rohe_test_stage,sdn,18,1242,979.3,1874964,604553.0,0.03910880781000069,0.3492666738036613
9,3517,16,1,5,00:00:00:00:00:04,5039,7613636,aaltosea1,rohe_test_isntance,experiment1,1700834539,rohe_test_stage,sdn,19,1243,1036.8999999999999,1877946,588525.8,0.033431290857898345,0.3800984905256396
10,3518,16,1,5,00:00:00:00:00:04,5129,7749716,aaltosea1,rohe_test_isntance,experiment1,1700834540,rohe_test_stage,sdn,20,1210,1102.1,1829520,576127.4000000001,0.029039249442121075,0.41499839417621237
11,3519,17,1,5,00:00:00:00:00:04,5287,7988612,aaltosea1,rohe_test_isntance,experiment1,1700834541,rohe_test_stage,sdn,21,1230,1159.8999999999999,1859760,563729.0,0.02464720802634373,0.44593726581736426
