,index,Unnamed: 0,switch,in_port,eth_dst,packet_count,byte_count,userID,instanceID,runID,timestamp,stageID,appName,runtime,packet_count_shifted,packet_count_Average,byte_count_shifted,byte_count_Average,byte_count_Average_norm,packet_count_Average_norm
0,3876,0,2,1,00:00:00:00:00:02,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834504,rohe_test_stage,sdn,10,0,0.0,0,0.0,0.0,0.0
1,3877,0,2,1,00:00:00:00:00:02,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834505,rohe_test_stage,sdn,11,0,0.0,0,0.0,0.0,0.0
2,3878,0,2,1,00:00:00:00:00:02,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834506,rohe_test_stage,sdn,12,0,0.0,0,0.0,0.0,0.0
3,3879,0,2,1,00:00:00:00:00:02,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834507,rohe_test_stage,sdn,13,0,0.0,0,0.0,0.0,0.0
4,3880,0,2,1,00:00:00:00:00:02,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834508,rohe_test_stage,sdn,14,0,0.0,0,0.0,0.0,0.0
5,3881,0,2,1,00:00:00:00:00:02,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834509,rohe_test_stage,sdn,15,0,0.0,0,0.0,0.0,0.0
6,3882,0,2,1,00:00:00:00:00:02,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834510,rohe_test_stage,sdn,16,0,0.0,0,0.0,0.0,0.0
7,3883,0,2,1,00:00:00:00:00:02,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834511,rohe_test_stage,sdn,17,0,0.0,0,0.0,0.0,0.0
8,3884,0,2,1,00:00:00:00:00:02,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834512,rohe_test_stage,sdn,18,0,0.0,0,0.0,0.0,0.0
9,3885,0,2,1,00:00:00:00:00:02,2,84,aaltosea1,rohe_test_isntance,experiment1,1700834513,rohe_test_stage,sdn,19,2,0.2,84,8.4,4.529205286229599e-05,0.0010649627263045794
10,3886,0,2,1,00:00:00:00:00:02,2,84,aaltosea1,rohe_test_isntance,experiment1,1700834514,rohe_test_stage,sdn,20,2,0.4,84,16.8,9.058410572459198e-05,0.002129925452609159
11,3887,0,2,1,00:00:00:00:00:02,2,84,aaltosea1,rohe_test_isntance,experiment1,1700834515,rohe_test_stage,sdn,21,2,0.6,84,25.2,0.00013587615858688795,0.003194888178913738
12,3888,0,2,1,00:00:00:00:00:02,2,84,aaltosea1,rohe_test_isntance,experiment1,1700834516,rohe_test_stage,sdn,22,2,0.8,84,33.6,0.00018116821144918395,0.004259850905218318
13,3889,0,2,1,00:00:00:00:00:02,2,84,aaltosea1,rohe_test_isntance,experiment1,1700834517,rohe_test_stage,sdn,23,2,1.0,84,42.0,0.00022646026431147993,0.005324813631522897
14,3890,0,2,1,00:00:00:00:00:02,2,84,aaltosea1,rohe_test_isntance,experiment1,1700834518,rohe_test_stage,sdn,24,2,1.2,84,50.4,0.0002717523171737759,0.006389776357827476
15,3891,0,2,1,00:00:00:00:00:02,2,84,aaltosea1,rohe_test_isntance,experiment1,1700834519,rohe_test_stage,sdn,25,2,1.4,84,58.8,0.0003170443700360719,0.007454739084132055
16,3892,0,2,1,00:00:00:00:00:02,2,84,aaltosea1,rohe_test_isntance,experiment1,1700834520,rohe_test_stage,sdn,26,2,1.6,84,67.2,0.0003623364228983679,0.008519701810436636
17,3893,0,2,1,00:00:00:00:00:02,2,84,aaltosea1,rohe_test_isntance,experiment1,1700834521,rohe_test_stage,sdn,27,2,1.8,84,75.6,0.0004076284757606638,0.009584664536741214
18,3894,0,2,1,00:00:00:00:00:02,2,84,aaltosea1,rohe_test_isntance,experiment1,1700834522,rohe_test_stage,sdn,28,2,2.0,84,84.0,0.00045292052862295985,0.010649627263045794
19,3895,0,2,1,00:00:00:00:00:02,2,84,aaltosea1,rohe_test_isntance,experiment1,1700834523,rohe_test_stage,sdn,29,0,1.8,0,75.6,0.0004076284757606638,0.009584664536741214
20,3896,0,2,1,00:00:00:00:00:02,2,84,aaltosea1,rohe_test_isntance,experiment1,1700834524,rohe_test_stage,sdn,30,0,1.6,0,67.2,0.0003623364228983679,0.008519701810436636
21,3897,0,2,1,00:00:00:00:00:02,2,84,aaltosea1,rohe_test_isntance,experiment1,1700834525,rohe_test_stage,sdn,31,0,1.4,0,58.8,0.0003170443700360719,0.007454739084132055
22,3898,0,2,1,00:00:00:00:00:02,2,84,aaltosea1,rohe_test_isntance,experiment1,1700834526,rohe_test_stage,sdn,32,0,1.2,0,50.4,0.0002717523171737759,0.006389776357827476
23,3899,0,2,1,00:00:00:00:00:02,2,84,aaltosea1,rohe_test_isntance,experiment1,1700834527,rohe_test_stage,sdn,33,0,1.0,0,42.0,0.00022646026431147993,0.005324813631522897
24,3900,0,2,1,00:00:00:00:00:02,2,84,aaltosea1,rohe_test_isntance,experiment1,1700834528,rohe_test_stage,sdn,34,0,0.8,0,33.6,0.00018116821144918395,0.004259850905218318
25,3901,0,2,1,00:00:00:00:00:02,11,8160,aaltosea1,rohe_test_isntance,experiment1,1700834529,rohe_test_stage,sdn,35,9,1.5,8076,832.8,0.004490383526633344,0.007987220447284345
26,3902,0,2,1,00:00:00:00:00:02,11,8160,aaltosea1,rohe_test_isntance,experiment1,1700834530,rohe_test_stage,sdn,36,9,2.2,8076,1632.0,0.008799598841817505,0.011714589989350373
27,3903,0,2,1,00:00:00:00:00:02,11,8160,aaltosea1,rohe_test_isntance,experiment1,1700834531,rohe_test_stage,sdn,37,9,2.9,8076,2431.2,0.013108814157001665,0.015441959531416399
28,3904,0,2,1,00:00:00:00:00:02,11,8160,aaltosea1,rohe_test_isntance,experiment1,1700834532,rohe_test_stage,sdn,38,9,3.6,8076,3230.4,0.017418029472185827,0.019169329073482427
29,3905,0,2,1,00:00:00:00:00:02,13,10262,aaltosea1,rohe_test_isntance,experiment1,1700834533,rohe_test_stage,sdn,39,11,4.7,10178,4248.2,0.02290591654400069,0.025026624068157612
30,3906,0,2,1,00:00:00:00:00:02,13,10262,aaltosea1,rohe_test_isntance,experiment1,1700834534,rohe_test_stage,sdn,40,11,5.8,10178,5266.0,0.028393803615815554,0.030883919062832797
31,3907,0,2,1,00:00:00:00:00:02,13,10262,aaltosea1,rohe_test_isntance,experiment1,1700834535,rohe_test_stage,sdn,41,11,6.9,10178,6283.8,0.03388169068763042,0.036741214057507986
32,3908,0,2,1,00:00:00:00:00:02,13,10262,aaltosea1,rohe_test_isntance,experiment1,1700834536,rohe_test_stage,sdn,42,11,8.0,10178,7301.6,0.03936957775944528,0.042598509052183174
33,3909,0,2,1,00:00:00:00:00:02,15,12364,aaltosea1,rohe_test_isntance,experiment1,1700834537,rohe_test_stage,sdn,43,13,9.3,12280,8529.6,0.04599084453502855,0.04952076677316294
34,3910,0,2,1,00:00:00:00:00:02,15,12364,aaltosea1,rohe_test_isntance,experiment1,1700834538,rohe_test_stage,sdn,44,13,10.6,12280,9757.6,0.052612111310611824,0.0564430244941427
35,3911,0,2,1,00:00:00:00:00:02,15,12364,aaltosea1,rohe_test_isntance,experiment1,1700834539,rohe_test_stage,sdn,45,4,10.1,4204,9370.4,0.05052436335010217,0.05378061767838125
36,3912,0,2,1,00:00:00:00:00:02,17,14466,aaltosea1,rohe_test_isntance,experiment1,1700834540,rohe_test_stage,sdn,46,6,9.8,6306,9193.4,0.049569995093360936,0.05218317358892439
37,3913,0,2,1,00:00:00:00:00:02,45,41502,aaltosea1,rohe_test_isntance,experiment1,1700834541,rohe_test_stage,sdn,47,34,12.3,33342,11720.0,0.06319319756501297,0.06549520766773163
38,3914,0,2,1,00:00:00:00:00:02,82,77910,aaltosea1,rohe_test_isntance,experiment1,1700834542,rohe_test_stage,sdn,48,71,18.5,69750,17887.4,0.09644726980583729,0.09850905218317359
39,3915,0,2,1,00:00:00:00:00:02,102,98930,aaltosea1,rohe_test_isntance,experiment1,1700834543,rohe_test_stage,sdn,49,89,26.3,88668,25736.4,0.13876837967680886,0.14004259850905218
40,3916,0,2,1,00:00:00:00:00:02,102,98930,aaltosea1,rohe_test_isntance,experiment1,1700834544,rohe_test_stage,sdn,50,89,34.1,88668,33585.4,0.18108948954778042,0.18157614483493079
41,3917,0,2,1,00:00:00:00:00:02,102,98930,aaltosea1,rohe_test_isntance,experiment1,1700834545,rohe_test_stage,sdn,51,89,41.9,88668,41434.4,0.223410599418752,0.22310969116080934
42,3918,0,2,1,00:00:00:00:00:02,102,98930,aaltosea1,rohe_test_isntance,experiment1,1700834546,rohe_test_stage,sdn,52,89,49.7,88668,49283.4,0.26573170928972356,0.26464323748668794
43,3919,0,2,1,00:00:00:00:00:02,102,98930,aaltosea1,rohe_test_isntance,experiment1,1700834547,rohe_test_stage,sdn,53,87,57.1,86566,56712.0,0.3057860597531583,0.3040468583599574
44,3920,0,2,1,00:00:00:00:00:02,102,98930,aaltosea1,rohe_test_isntance,experiment1,1700834548,rohe_test_stage,sdn,54,87,64.5,86566,64140.6,0.34584041021659306,0.3434504792332268
45,3921,0,2,1,00:00:00:00:00:02,102,98930,aaltosea1,rohe_test_isntance,experiment1,1700834549,rohe_test_stage,sdn,55,87,72.8,86566,72376.8,0.3902492680480743,0.38764643237486685
46,3922,0,2,1,00:00:00:00:00:02,102,98930,aaltosea1,rohe_test_isntance,experiment1,1700834550,rohe_test_stage,sdn,56,85,80.7,84464,80192.6,0.4323913664720187,0.42971246006389774
47,3923,0,2,1,00:00:00:00:00:02,102,98930,aaltosea1,rohe_test_isntance,experiment1,1700834551,rohe_test_stage,sdn,57,57,83.0,57428,82601.2,0.44537832343917655,0.4419595314164004
48,3924,0,2,1,00:00:00:00:00:02,102,98930,aaltosea1,rohe_test_isntance,experiment1,1700834553,rohe_test_stage,sdn,59,20,77.9,21020,77728.2,0.41910354086798984,0.41480298189563364
49,3925,0,2,1,00:00:00:00:00:02,102,98930,aaltosea1,rohe_test_isntance,experiment1,1700834554,rohe_test_stage,sdn,60,0,69.0,0,68861.4,0.3712945439252034,0.36741214057507987
50,3926,0,2,1,00:00:00:00:00:02,102,98930,aaltosea1,rohe_test_isntance,experiment1,1700834555,rohe_test_stage,sdn,61,0,60.1,0,59994.6,0.323485546982417,0.3200212992545261
51,3927,0,2,1,00:00:00:00:00:02,102,98930,aaltosea1,rohe_test_isntance,experiment1,1700834556,rohe_test_stage,sdn,62,0,51.2,0,51127.8,0.27567655003963054,0.27263045793397234
52,3928,0,2,1,00:00:00:00:00:02,102,98930,aaltosea1,rohe_test_isntance,experiment1,1700834557,rohe_test_stage,sdn,63,0,42.3,0,42261.0,0.22786755309684412,0.22523961661341851
53,3929,0,2,1,00:00:00:00:00:02,104,101032,aaltosea1,rohe_test_isntance,experiment1,1700834558,rohe_test_stage,sdn,64,2,33.8,2102,33814.6,0.18232531556159448,0.17997870074547387
54,3930,0,2,1,00:00:00:00:00:02,104,101032,aaltosea1,rohe_test_isntance,experiment1,1700834559,rohe_test_stage,sdn,65,2,25.3,2102,25368.2,0.13678307802634487,0.13471778487752928
55,3931,0,2,1,00:00:00:00:00:02,104,101032,aaltosea1,rohe_test_isntance,experiment1,1700834560,rohe_test_stage,sdn,66,2,16.8,2102,16921.8,0.09124084049109525,0.08945686900958466
56,3932,0,2,1,00:00:00:00:00:02,104,101032,aaltosea1,rohe_test_isntance,experiment1,1700834561,rohe_test_stage,sdn,67,2,8.5,2102,8685.6,0.04683198265961405,0.04526091586794462
57,3933,0,2,1,00:00:00:00:00:02,104,101032,aaltosea1,rohe_test_isntance,experiment1,1700834562,rohe_test_stage,sdn,68,2,3.0,2102,3153.0,0.0170006955565261,0.01597444089456869
58,3934,0,2,1,00:00:00:00:00:02,104,101032,aaltosea1,rohe_test_isntance,experiment1,1700834563,rohe_test_stage,sdn,69,2,1.2,2102,1261.2,0.00680027822261044,0.006389776357827476
59,3935,0,2,1,00:00:00:00:00:02,104,101032,aaltosea1,rohe_test_isntance,experiment1,1700834564,rohe_test_stage,sdn,70,2,1.4,2102,1471.4,0.007933657926378847,0.007454739084132055
60,3936,0,2,1,00:00:00:00:00:02,104,101032,aaltosea1,rohe_test_isntance,experiment1,1700834565,rohe_test_stage,sdn,71,2,1.6,2102,1681.6,0.009067037630147252,0.008519701810436636
61,3937,0,2,1,00:00:00:00:00:02,104,101032,aaltosea1,rohe_test_isntance,experiment1,1700834566,rohe_test_stage,sdn,72,2,1.8,2102,1891.8,0.010200417333915659,0.009584664536741214
62,3938,0,2,1,00:00:00:00:00:02,104,101032,aaltosea1,rohe_test_isntance,experiment1,1700834567,rohe_test_stage,sdn,73,2,2.0,2102,2102.0,0.011333797037684066,0.010649627263045794
63,3939,0,2,1,00:00:00:00:00:02,104,101032,aaltosea1,rohe_test_isntance,experiment1,1700834568,rohe_test_stage,sdn,74,0,1.8,0,1891.8,0.010200417333915659,0.009584664536741214
64,3940,0,2,1,00:00:00:00:00:02,104,101032,aaltosea1,rohe_test_isntance,experiment1,1700834569,rohe_test_stage,sdn,75,0,1.6,0,1681.6,0.009067037630147252,0.008519701810436636
65,3941,0,2,1,00:00:00:00:00:02,104,101032,aaltosea1,rohe_test_isntance,experiment1,1700834570,rohe_test_stage,sdn,76,0,1.4,0,1471.4,0.007933657926378847,0.007454739084132055
66,3942,0,2,1,00:00:00:00:00:02,104,101032,aaltosea1,rohe_test_isntance,experiment1,1700834571,rohe_test_stage,sdn,77,0,1.2,0,1261.2,0.00680027822261044,0.006389776357827476
67,3943,0,2,1,00:00:00:00:00:02,104,101032,aaltosea1,rohe_test_isntance,experiment1,1700834572,rohe_test_stage,sdn,78,0,1.0,0,1051.0,0.005666898518842033,0.005324813631522897
68,3944,0,2,1,00:00:00:00:00:02,104,101032,aaltosea1,rohe_test_isntance,experiment1,1700834573,rohe_test_stage,sdn,79,0,0.8,0,840.8,0.004533518815073626,0.004259850905218318
69,3945,0,2,1,00:00:00:00:00:02,106,103134,aaltosea1,rohe_test_isntance,experiment1,1700834574,rohe_test_stage,sdn,80,2,0.8,2102,840.8,0.004533518815073626,0.004259850905218318
70,3946,0,2,1,00:00:00:00:00:02,106,103134,aaltosea1,rohe_test_isntance,experiment1,1700834575,rohe_test_stage,sdn,81,2,0.8,2102,840.8,0.004533518815073626,0.004259850905218318
71,3947,0,2,1,00:00:00:00:00:02,106,103134,aaltosea1,rohe_test_isntance,experiment1,1700834576,rohe_test_stage,sdn,82,2,0.8,2102,840.8,0.004533518815073626,0.004259850905218318
72,3948,0,2,1,00:00:00:00:00:02,106,103134,aaltosea1,rohe_test_isntance,experiment1,1700834577,rohe_test_stage,sdn,83,2,0.8,2102,840.8,0.004533518815073626,0.004259850905218318
73,3949,0,2,1,00:00:00:00:00:02,106,103134,aaltosea1,rohe_test_isntance,experiment1,1700834578,rohe_test_stage,sdn,84,2,1.0,2102,1051.0,0.005666898518842033,0.005324813631522897
