,index,Unnamed: 0,switch,in_port,eth_dst,packet_count,byte_count,userID,instanceID,runID,timestamp,stageID,appName,runtime,packet_count_shifted,packet_count_Average,byte_count_shifted,byte_count_Average,byte_count_Average_norm,packet_count_Average_norm
0,4666,2,2,1,00:00:00:00:00:08,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834504,rohe_test_stage,sdn,10,0,0.0,0,0.0,0.0,0.0
1,4667,2,2,1,00:00:00:00:00:08,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834505,rohe_test_stage,sdn,11,0,0.0,0,0.0,0.0,0.0
2,4668,2,2,1,00:00:00:00:00:08,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834506,rohe_test_stage,sdn,12,0,0.0,0,0.0,0.0,0.0
3,4669,2,2,1,00:00:00:00:00:08,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834507,rohe_test_stage,sdn,13,0,0.0,0,0.0,0.0,0.0
4,4670,2,2,1,00:00:00:00:00:08,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834508,rohe_test_stage,sdn,14,0,0.0,0,0.0,0.0,0.0
5,4671,2,2,1,00:00:00:00:00:08,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834509,rohe_test_stage,sdn,15,0,0.0,0,0.0,0.0,0.0
6,4672,2,2,1,00:00:00:00:00:08,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834510,rohe_test_stage,sdn,16,0,0.0,0,0.0,0.0,0.0
7,4673,2,2,1,00:00:00:00:00:08,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834511,rohe_test_stage,sdn,17,0,0.0,0,0.0,0.0,0.0
8,4674,2,2,1,00:00:00:00:00:08,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834512,rohe_test_stage,sdn,18,0,0.0,0,0.0,0.0,0.0
9,4675,2,2,1,00:00:00:00:00:08,2,84,aaltosea1,rohe_test_isntance,experiment1,1700834513,rohe_test_stage,sdn,19,2,0.2,84,8.4,4.5921915250012026e-05,0.0010869565217391304
10,4676,2,2,1,00:00:00:00:00:08,2,84,aaltosea1,rohe_test_isntance,experiment1,1700834514,rohe_test_stage,sdn,20,2,0.4,84,16.8,9.184383050002405e-05,0.002173913043478261
11,4677,2,2,1,00:00:00:00:00:08,2,84,aaltosea1,rohe_test_isntance,experiment1,1700834515,rohe_test_stage,sdn,21,2,0.6,84,25.2,0.00013776574575003606,0.003260869565217391
12,4678,2,2,1,00:00:00:00:00:08,2,84,aaltosea1,rohe_test_isntance,experiment1,1700834516,rohe_test_stage,sdn,22,2,0.8,84,33.6,0.0001836876610000481,0.004347826086956522
13,4679,2,2,1,00:00:00:00:00:08,2,84,aaltosea1,rohe_test_isntance,experiment1,1700834517,rohe_test_stage,sdn,23,2,1.0,84,42.0,0.00022960957625006012,0.005434782608695652
14,4680,2,2,1,00:00:00:00:00:08,2,84,aaltosea1,rohe_test_isntance,experiment1,1700834518,rohe_test_stage,sdn,24,2,1.2,84,50.4,0.0002755314915000721,0.006521739130434782
15,4681,2,2,1,00:00:00:00:00:08,2,84,aaltosea1,rohe_test_isntance,experiment1,1700834519,rohe_test_stage,sdn,25,2,1.4,84,58.8,0.00032145340675008416,0.0076086956521739125
16,4682,2,2,1,00:00:00:00:00:08,2,84,aaltosea1,rohe_test_isntance,experiment1,1700834520,rohe_test_stage,sdn,26,2,1.6,84,67.2,0.0003673753220000962,0.008695652173913044
17,4683,2,2,1,00:00:00:00:00:08,2,84,aaltosea1,rohe_test_isntance,experiment1,1700834521,rohe_test_stage,sdn,27,2,1.8,84,75.6,0.0004132972372501082,0.009782608695652175
18,4684,2,2,1,00:00:00:00:00:08,2,84,aaltosea1,rohe_test_isntance,experiment1,1700834522,rohe_test_stage,sdn,28,2,2.0,84,84.0,0.00045921915250012025,0.010869565217391304
19,4685,2,2,1,00:00:00:00:00:08,2,84,aaltosea1,rohe_test_isntance,experiment1,1700834523,rohe_test_stage,sdn,29,0,1.8,0,75.6,0.0004132972372501082,0.009782608695652175
20,4686,2,2,1,00:00:00:00:00:08,2,84,aaltosea1,rohe_test_isntance,experiment1,1700834524,rohe_test_stage,sdn,30,0,1.6,0,67.2,0.0003673753220000962,0.008695652173913044
21,4687,2,2,1,00:00:00:00:00:08,2,84,aaltosea1,rohe_test_isntance,experiment1,1700834525,rohe_test_stage,sdn,31,0,1.4,0,58.8,0.00032145340675008416,0.0076086956521739125
22,4688,2,2,1,00:00:00:00:00:08,2,84,aaltosea1,rohe_test_isntance,experiment1,1700834526,rohe_test_stage,sdn,32,0,1.2,0,50.4,0.0002755314915000721,0.006521739130434782
23,4689,2,2,1,00:00:00:00:00:08,2,84,aaltosea1,rohe_test_isntance,experiment1,1700834527,rohe_test_stage,sdn,33,0,1.0,0,42.0,0.00022960957625006012,0.005434782608695652
24,4690,2,2,1,00:00:00:00:00:08,2,84,aaltosea1,rohe_test_isntance,experiment1,1700834528,rohe_test_stage,sdn,34,0,0.8,0,33.6,0.0001836876610000481,0.004347826086956522
25,4691,2,2,1,00:00:00:00:00:08,2,84,aaltosea1,rohe_test_isntance,experiment1,1700834529,rohe_test_stage,sdn,35,0,0.6,0,25.2,0.00013776574575003606,0.003260869565217391
26,4692,2,2,1,00:00:00:00:00:08,2,84,aaltosea1,rohe_test_isntance,experiment1,1700834530,rohe_test_stage,sdn,36,0,0.4,0,16.8,9.184383050002405e-05,0.002173913043478261
27,4693,2,2,1,00:00:00:00:00:08,2,84,aaltosea1,rohe_test_isntance,experiment1,1700834531,rohe_test_stage,sdn,37,0,0.2,0,8.4,4.5921915250012026e-05,0.0010869565217391304
28,4694,2,2,1,00:00:00:00:00:08,2,84,aaltosea1,rohe_test_isntance,experiment1,1700834532,rohe_test_stage,sdn,38,0,0.0,0,0.0,0.0,0.0
29,4695,2,2,1,00:00:00:00:00:08,2,84,aaltosea1,rohe_test_isntance,experiment1,1700834533,rohe_test_stage,sdn,39,0,0.0,0,0.0,0.0,0.0
30,4696,2,2,1,00:00:00:00:00:08,2,84,aaltosea1,rohe_test_isntance,experiment1,1700834534,rohe_test_stage,sdn,40,0,0.0,0,0.0,0.0,0.0
31,4697,2,2,1,00:00:00:00:00:08,2,84,aaltosea1,rohe_test_isntance,experiment1,1700834535,rohe_test_stage,sdn,41,0,0.0,0,0.0,0.0,0.0
32,4698,2,2,1,00:00:00:00:00:08,2,84,aaltosea1,rohe_test_isntance,experiment1,1700834536,rohe_test_stage,sdn,42,0,0.0,0,0.0,0.0,0.0
33,4699,2,2,1,00:00:00:00:00:08,2,84,aaltosea1,rohe_test_isntance,experiment1,1700834537,rohe_test_stage,sdn,43,0,0.0,0,0.0,0.0,0.0
34,4700,2,2,1,00:00:00:00:00:08,2,84,aaltosea1,rohe_test_isntance,experiment1,1700834538,rohe_test_stage,sdn,44,0,0.0,0,0.0,0.0,0.0
35,4701,2,2,1,00:00:00:00:00:08,2,84,aaltosea1,rohe_test_isntance,experiment1,1700834539,rohe_test_stage,sdn,45,0,0.0,0,0.0,0.0,0.0
36,4702,2,2,1,00:00:00:00:00:08,2,84,aaltosea1,rohe_test_isntance,experiment1,1700834540,rohe_test_stage,sdn,46,0,0.0,0,0.0,0.0,0.0
37,4703,2,2,1,00:00:00:00:00:08,32,27378,aaltosea1,rohe_test_isntance,experiment1,1700834541,rohe_test_stage,sdn,47,30,3.0,27294,2729.4,0.014921342319450337,0.016304347826086956
38,4704,2,2,1,00:00:00:00:00:08,68,64292,aaltosea1,rohe_test_isntance,experiment1,1700834542,rohe_test_stage,sdn,48,66,9.6,64208,9150.2,0.050023179633411914,0.05217391304347826
39,4705,2,2,1,00:00:00:00:00:08,91,85986,aaltosea1,rohe_test_isntance,experiment1,1700834543,rohe_test_stage,sdn,49,89,18.5,85902,17740.4,0.09698489825015635,0.10054347826086957
40,4706,2,2,1,00:00:00:00:00:08,91,85986,aaltosea1,rohe_test_isntance,experiment1,1700834544,rohe_test_stage,sdn,50,89,27.4,85902,26330.6,0.14394661686690077,0.14891304347826087
41,4707,2,2,1,00:00:00:00:00:08,91,85986,aaltosea1,rohe_test_isntance,experiment1,1700834545,rohe_test_stage,sdn,51,89,36.3,85902,34920.8,0.19090833548364525,0.19728260869565215
42,4708,2,2,1,00:00:00:00:00:08,91,85986,aaltosea1,rohe_test_isntance,experiment1,1700834546,rohe_test_stage,sdn,52,89,45.2,85902,43511.0,0.23787005410038967,0.2456521739130435
43,4709,2,2,1,00:00:00:00:00:08,91,85986,aaltosea1,rohe_test_isntance,experiment1,1700834547,rohe_test_stage,sdn,53,89,54.1,85902,52101.2,0.2848317727171341,0.2940217391304348
44,4710,2,2,1,00:00:00:00:00:08,91,85986,aaltosea1,rohe_test_isntance,experiment1,1700834548,rohe_test_stage,sdn,54,89,63.0,85902,60691.4,0.33179349133387853,0.3423913043478261
45,4711,2,2,1,00:00:00:00:00:08,91,85986,aaltosea1,rohe_test_isntance,experiment1,1700834549,rohe_test_stage,sdn,55,89,71.9,85902,69281.6,0.378755209950623,0.39076086956521744
46,4712,2,2,1,00:00:00:00:00:08,91,85986,aaltosea1,rohe_test_isntance,experiment1,1700834550,rohe_test_stage,sdn,56,89,80.8,85902,77871.8,0.4257169285673674,0.43913043478260866
47,4713,2,2,1,00:00:00:00:00:08,91,85986,aaltosea1,rohe_test_isntance,experiment1,1700834551,rohe_test_stage,sdn,57,59,83.7,58608,81003.2,0.4428359625452112,0.4548913043478261
48,4714,2,2,1,00:00:00:00:00:08,91,85986,aaltosea1,rohe_test_isntance,experiment1,1700834553,rohe_test_stage,sdn,59,23,79.4,21694,76751.8,0.4195940065340325,0.4315217391304348
49,4715,2,2,1,00:00:00:00:00:08,91,85986,aaltosea1,rohe_test_isntance,experiment1,1700834554,rohe_test_stage,sdn,60,0,70.5,0,68161.6,0.3726322879172881,0.38315217391304346
50,4716,2,2,1,00:00:00:00:00:08,91,85986,aaltosea1,rohe_test_isntance,experiment1,1700834555,rohe_test_stage,sdn,61,0,61.6,0,59571.4,0.3256705693005436,0.3347826086956522
51,4717,2,2,1,00:00:00:00:00:08,91,85986,aaltosea1,rohe_test_isntance,experiment1,1700834556,rohe_test_stage,sdn,62,0,52.7,0,50981.2,0.27870885068379914,0.2864130434782609
52,4718,2,2,1,00:00:00:00:00:08,91,85986,aaltosea1,rohe_test_isntance,experiment1,1700834557,rohe_test_stage,sdn,63,0,43.8,0,42391.0,0.23174713206705472,0.23804347826086955
