,index,Unnamed: 0,switch,in_port,eth_dst,packet_count,byte_count,userID,instanceID,runID,timestamp,stageID,appName,runtime,packet_count_shifted,packet_count_Average,byte_count_shifted,byte_count_Average,byte_count_Average_norm,packet_count_Average_norm
0,2373,9,1,4,00:00:00:00:00:06,10,8666,aaltosea1,rohe_test_isntance,experiment1,1700834502,rohe_test_stage,sdn,10,10,10.899999999999999,8666,4972.800000000001,0.04308889529377861,0.31221719457013564
1,2374,9,1,4,00:00:00:00:00:06,13,12280,aaltosea1,rohe_test_isntance,experiment1,1700834503,rohe_test_stage,sdn,11,5,10.8,5716,4707.800000000001,0.029449911475274877,0.3076923076923077
2,2375,9,1,4,00:00:00:00:00:06,13,12280,aaltosea1,rohe_test_isntance,experiment1,1700834504,rohe_test_stage,sdn,12,5,10.399999999999999,5716,4501.800000000001,0.018847531601268206,0.2895927601809954
3,2376,9,1,4,00:00:00:00:00:06,13,12280,aaltosea1,rohe_test_isntance,experiment1,1700834505,rohe_test_stage,sdn,13,5,9.899999999999999,5716,4657.200000000003,0.02684563758389273,0.26696832579185514
4,2377,9,1,4,00:00:00:00:00:06,13,12280,aaltosea1,rohe_test_isntance,experiment1,1700834506,rohe_test_stage,sdn,14,5,9.5,5716,4930.6,0.040916951455511184,0.24886877828054296
5,2378,9,1,4,00:00:00:00:00:06,13,12280,aaltosea1,rohe_test_isntance,experiment1,1700834507,rohe_test_stage,sdn,15,3,9.0,3614,5145.000000000002,0.05195166138263276,0.2262443438914027
6,2379,10,1,4,00:00:00:00:00:06,15,14382,aaltosea1,rohe_test_isntance,experiment1,1700834508,rohe_test_stage,sdn,16,5,8.5,5716,5418.400000000003,0.0660229752542514,0.20361990950226244
7,2380,10,1,4,00:00:00:00:00:06,15,14382,aaltosea1,rohe_test_isntance,experiment1,1700834509,rohe_test_stage,sdn,17,5,8.399999999999999,5716,5632.800000000001,0.07705768518137279,0.19909502262443432
8,2381,10,1,4,00:00:00:00:00:06,15,14382,aaltosea1,rohe_test_isntance,experiment1,1700834510,rohe_test_stage,sdn,18,5,8.0,5716,5847.200000000003,0.08809239510849437,0.18099547511312217
9,2382,10,1,4,00:00:00:00:00:06,17,16484,aaltosea1,rohe_test_isntance,experiment1,1700834511,rohe_test_stage,sdn,19,7,7.5,7818,6271.800000000001,0.10994564993617989,0.1583710407239819
10,2383,10,1,4,00:00:00:00:00:06,17,16484,aaltosea1,rohe_test_isntance,experiment1,1700834512,rohe_test_stage,sdn,20,7,7.300000000000001,7818,6267.6,0.10972948490962244,0.14932126696832582
11,2384,11,1,4,00:00:00:00:00:06,17,16484,aaltosea1,rohe_test_isntance,experiment1,1700834513,rohe_test_stage,sdn,21,4,7.0,4204,6263.400000000003,0.10951331988306517,0.13574660633484162
12,2385,11,1,4,00:00:00:00:00:06,17,16484,aaltosea1,rohe_test_isntance,experiment1,1700834514,rohe_test_stage,sdn,22,4,6.800000000000001,4204,6318.200000000003,0.11233375880100477,0.12669683257918554
13,2386,11,1,4,00:00:00:00:00:06,20,18628,aaltosea1,rohe_test_isntance,experiment1,1700834515,rohe_test_stage,sdn,23,7,6.699999999999999,6348,6044.800000000001,0.09826244492938614,0.12217194570135742
14,2387,11,1,4,00:00:00:00:00:06,20,18628,aaltosea1,rohe_test_isntance,experiment1,1700834516,rohe_test_stage,sdn,24,7,6.399999999999999,6348,5775.6,0.08440729608432496,0.10859728506787324
15,2388,11,1,4,00:00:00:00:00:06,20,18628,aaltosea1,rohe_test_isntance,experiment1,1700834517,rohe_test_stage,sdn,25,7,6.199999999999999,6348,5506.400000000003,0.07055214723926397,0.09954751131221716
16,2389,11,1,4,00:00:00:00:00:06,20,18628,aaltosea1,rohe_test_isntance,experiment1,1700834518,rohe_test_stage,sdn,26,5,6.199999999999999,4246,5237.200000000003,0.05669699839420277,0.09954751131221716
17,2390,11,1,4,00:00:00:00:00:06,24,22832,aaltosea1,rohe_test_isntance,experiment1,1700834519,rohe_test_stage,sdn,27,9,5.800000000000001,8450,5027.000000000002,0.04587845349363865,0.08144796380090501
18,2391,11,1,4,00:00:00:00:00:06,32,30318,aaltosea1,rohe_test_isntance,experiment1,1700834520,rohe_test_stage,sdn,28,17,5.699999999999999,15936,4816.800000000001,0.03505990859307453,0.07692307692307689
19,2392,11,1,4,00:00:00:00:00:06,61,60336,aaltosea1,rohe_test_isntance,experiment1,1700834521,rohe_test_stage,sdn,29,44,5.800000000000001,43852,4396.400000000003,0.01342281879194646,0.08144796380090501
20,2393,11,1,4,00:00:00:00:00:06,75,73580,aaltosea1,rohe_test_isntance,experiment1,1700834522,rohe_test_stage,sdn,30,58,6.0,57096,4190.400000000003,0.0028204389179397886,0.09049773755656108
21,2394,11,1,4,00:00:00:00:00:06,77,75682,aaltosea1,rohe_test_isntance,experiment1,1700834523,rohe_test_stage,sdn,31,60,6.199999999999999,59198,4345.800000000001,0.010818544900564126,0.09954751131221716
22,2395,11,1,4,00:00:00:00:00:06,79,77784,aaltosea1,rohe_test_isntance,experiment1,1700834524,rohe_test_stage,sdn,32,62,6.399999999999999,61300,4442.200000000003,0.015780046938691596,0.10859728506787324
23,2396,11,1,4,00:00:00:00:00:06,81,79886,aaltosea1,rohe_test_isntance,experiment1,1700834525,rohe_test_stage,sdn,33,61,6.600000000000001,61258,4715.6,0.029851360810310045,0.11764705882352947
24,2397,11,1,4,00:00:00:00:00:06,84,82578,aaltosea1,rohe_test_isntance,experiment1,1700834526,rohe_test_stage,sdn,34,64,6.899999999999999,63950,4862.6,0.03741713673981966,0.1312217194570135
25,2398,11,1,4,00:00:00:00:00:06,87,86192,aaltosea1,rohe_test_isntance,experiment1,1700834527,rohe_test_stage,sdn,35,67,7.199999999999999,67564,5009.6,0.04498291266932927,0.1447963800904977
26,2399,11,1,4,00:00:00:00:00:06,89,88294,aaltosea1,rohe_test_isntance,experiment1,1700834528,rohe_test_stage,sdn,36,69,7.5,69666,5156.6,0.05254868859883889,0.1583710407239819
27,2400,12,1,4,00:00:00:00:00:06,91,90396,aaltosea1,rohe_test_isntance,experiment1,1700834529,rohe_test_stage,sdn,37,67,7.800000000000001,67564,5303.6,0.0601144645283485,0.1719457013574661
28,2401,12,1,4,00:00:00:00:00:06,93,92498,aaltosea1,rohe_test_isntance,experiment1,1700834530,rohe_test_stage,sdn,38,61,8.0,62180,5450.6,0.06768024045785812,0.18099547511312217
29,2402,12,1,4,00:00:00:00:00:06,95,94600,aaltosea1,rohe_test_isntance,experiment1,1700834531,rohe_test_stage,sdn,39,34,8.2,34264,5597.6,0.07524601638736773,0.19004524886877824
30,2403,12,1,4,00:00:00:00:00:06,97,96702,aaltosea1,rohe_test_isntance,experiment1,1700834532,rohe_test_stage,sdn,40,22,8.3,23122,5803.6,0.0858483962613744,0.19457013574660637
31,2404,12,1,4,00:00:00:00:00:06,98,98214,aaltosea1,rohe_test_isntance,experiment1,1700834533,rohe_test_stage,sdn,41,21,8.3,22532,5917.400000000003,0.09170543912381125,0.19457013574660637
32,2405,12,1,4,00:00:00:00:00:06,101,100358,aaltosea1,rohe_test_isntance,experiment1,1700834534,rohe_test_stage,sdn,42,22,8.3,22574,5972.200000000003,0.09452587804175085,0.19457013574660637
33,2406,12,1,4,00:00:00:00:00:06,102,101870,aaltosea1,rohe_test_isntance,experiment1,1700834535,rohe_test_stage,sdn,43,21,8.3,21984,5909.000000000002,0.09127310907069634,0.19457013574660637
34,2407,12,1,4,00:00:00:00:00:06,106,106074,aaltosea1,rohe_test_isntance,experiment1,1700834536,rohe_test_stage,sdn,44,22,8.3,23496,5757.800000000001,0.08349116811462927,0.19457013574660637
35,2408,13,1,4,00:00:00:00:00:06,106,106074,aaltosea1,rohe_test_isntance,experiment1,1700834537,rohe_test_stage,sdn,45,19,8.3,19882,5606.6,0.0757092271585622,0.19457013574660637
