,index,Unnamed: 0,switch,in_port,eth_dst,packet_count,byte_count,userID,instanceID,runID,timestamp,stageID,appName,runtime,packet_count_shifted,packet_count_Average,byte_count_shifted,byte_count_Average,byte_count_Average_norm,packet_count_Average_norm
0,5061,3,2,2,00:00:00:00:00:02,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834504,rohe_test_stage,sdn,10,0,0.0,0,0.0,0.0,0.0
1,5062,3,2,2,00:00:00:00:00:02,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834505,rohe_test_stage,sdn,11,0,0.0,0,0.0,0.0,0.0
2,5063,3,2,2,00:00:00:00:00:02,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834506,rohe_test_stage,sdn,12,0,0.0,0,0.0,0.0,0.0
3,5064,3,2,2,00:00:00:00:00:02,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834507,rohe_test_stage,sdn,13,0,0.0,0,0.0,0.0,0.0
4,5065,3,2,2,00:00:00:00:00:02,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834508,rohe_test_stage,sdn,14,0,0.0,0,0.0,0.0,0.0
5,5066,3,2,2,00:00:00:00:00:02,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834509,rohe_test_stage,sdn,15,0,0.0,0,0.0,0.0,0.0
6,5067,3,2,2,00:00:00:00:00:02,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834510,rohe_test_stage,sdn,16,0,0.0,0,0.0,0.0,0.0
7,5068,3,2,2,00:00:00:00:00:02,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834511,rohe_test_stage,sdn,17,0,0.0,0,0.0,0.0,0.0
8,5069,3,2,2,00:00:00:00:00:02,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834512,rohe_test_stage,sdn,18,0,0.0,0,0.0,0.0,0.0
9,5070,3,2,2,00:00:00:00:00:02,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834513,rohe_test_stage,sdn,19,0,0.0,0,0.0,0.0,0.0
10,5071,3,2,2,00:00:00:00:00:02,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834514,rohe_test_stage,sdn,20,0,0.0,0,0.0,0.0,0.0
11,5072,3,2,2,00:00:00:00:00:02,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834515,rohe_test_stage,sdn,21,0,0.0,0,0.0,0.0,0.0
12,5073,3,2,2,00:00:00:00:00:02,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834516,rohe_test_stage,sdn,22,0,0.0,0,0.0,0.0,0.0
13,5074,3,2,2,00:00:00:00:00:02,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834517,rohe_test_stage,sdn,23,0,0.0,0,0.0,0.0,0.0
