,index,Unnamed: 0,switch,in_port,eth_dst,packet_count,byte_count,userID,instanceID,runID,timestamp,stageID,appName,runtime,packet_count_shifted,packet_count_Average,byte_count_shifted,byte_count_Average,byte_count_Average_norm,packet_count_Average_norm
0,6736,8,2,4,00:00:00:00:00:04,16870,25488478,aaltosea1,rohe_test_isntance,experiment1,1700834632,rohe_test_stage,sdn,10,9599,511.59999999999997,14505590,916561.5000000001,0.07581083376162522,0.0052238805970149255
1,6737,8,2,4,00:00:00:00:00:04,17022,25718302,aaltosea1,rohe_test_isntance,experiment1,1700834633,rohe_test_stage,sdn,11,2413,504.59999999999997,3646986,904158.9,0.06968933333511021,0.0
2,6738,8,2,4,00:00:00:00:00:04,17184,25963246,aaltosea1,rohe_test_isntance,experiment1,1700834634,rohe_test_stage,sdn,12,1616,505.8,2443392,897501.9,0.0664036651414,0.0008955223880597354
3,6739,8,2,4,00:00:00:00:00:04,17329,26182486,aaltosea1,rohe_test_isntance,experiment1,1700834635,rohe_test_stage,sdn,13,1591,512.8999999999999,2405592,896141.0999999997,0.06573202066520926,0.0061940298507461924
4,6740,8,2,4,00:00:00:00:00:04,17508,26453134,aaltosea1,rohe_test_isntance,experiment1,1700834636,rohe_test_stage,sdn,14,1591,521.0,2405592,896594.6999999998,0.06595590215727284,0.012238805970149279
5,6741,8,2,4,00:00:00:00:00:04,17698,26740414,aaltosea1,rohe_test_isntance,experiment1,1700834637,rohe_test_stage,sdn,15,1623,531.6999999999998,2453976,896897.0999999997,0.06610515648531515,0.020223880597014816
6,6742,8,2,4,00:00:00:00:00:04,17866,26994430,aaltosea1,rohe_test_isntance,experiment1,1700834638,rohe_test_stage,sdn,16,1645,541.0,2487240,898711.5000000001,0.06700068245356947,0.02716417910447764
7,6743,8,2,4,00:00:00:00:00:04,18015,27219718,aaltosea1,rohe_test_isntance,experiment1,1700834639,rohe_test_stage,sdn,17,1634,548.1999999999998,2470608,898560.2999999999,0.0669260552895482,0.03253731343283571
8,6744,8,2,4,00:00:00:00:00:04,18139,27407206,aaltosea1,rohe_test_isntance,experiment1,1700834640,rohe_test_stage,sdn,18,1615,560.1999999999998,2441880,894629.0999999997,0.06498574902499749,0.04149253731343273
9,6745,8,2,4,00:00:00:00:00:04,18272,27608302,aaltosea1,rohe_test_isntance,experiment1,1700834641,rohe_test_stage,sdn,19,1570,575.8999999999999,2373840,887069.0999999997,0.061254390823938576,0.05320895522388052
10,6746,8,2,4,00:00:00:00:00:04,18285,27627958,aaltosea1,rohe_test_isntance,experiment1,1700834642,rohe_test_stage,sdn,20,1415,605.6999999999998,2139480,1089828.2999999998,0.16132941777633844,0.07544776119402974
11,6747,8,2,4,00:00:00:00:00:04,18424,27838126,aaltosea1,rohe_test_isntance,experiment1,1700834643,rohe_test_stage,sdn,21,1402,597.3999999999999,2119824,1068206.6999999997,0.15065773332130994,0.06925373134328351
12,6748,8,2,4,00:00:00:00:00:04,18601,28105750,aaltosea1,rohe_test_isntance,experiment1,1700834644,rohe_test_stage,sdn,22,1417,592.8999999999999,2142504,1036303.5000000001,0.13491140171284155,0.06589552238805962
13,6749,8,2,4,00:00:00:00:00:04,18669,28208566,aaltosea1,rohe_test_isntance,experiment1,1700834645,rohe_test_stage,sdn,23,1340,592.0,2026080,995630.6999999998,0.1148366945911445,0.06522388059701495
14,6750,8,2,4,00:00:00:00:00:04,18924,28594126,aaltosea1,rohe_test_isntance,experiment1,1700834646,rohe_test_stage,sdn,24,1416,592.3,2140992,952841.0999999997,0.09371720717315105,0.06544776119402984
15,6751,8,2,4,00:00:00:00:00:04,19039,28768006,aaltosea1,rohe_test_isntance,experiment1,1700834647,rohe_test_stage,sdn,25,1341,592.5,2027592,908392.5000000001,0.07177889392770323,0.06559701492537316
16,6752,8,2,4,00:00:00:00:00:04,19182,28984222,aaltosea1,rohe_test_isntance,experiment1,1700834648,rohe_test_stage,sdn,26,1316,593.6999999999998,1989792,866363.0999999997,0.0510346153065939,0.06649253731343273
17,6753,8,2,4,00:00:00:00:00:04,19333,29212534,aaltosea1,rohe_test_isntance,experiment1,1700834649,rohe_test_stage,sdn,27,1318,593.5999999999999,1992816,835976.0999999997,0.03603662831511547,0.06641791044776116
18,6754,8,2,4,00:00:00:00:00:04,19419,29342566,aaltosea1,rohe_test_isntance,experiment1,1700834650,rohe_test_stage,sdn,28,1280,591.0,1935360,797575.5000000001,0.01708340163051478,0.06447761194029854
19,6755,8,2,4,00:00:00:00:00:04,19639,29675206,aaltosea1,rohe_test_isntance,experiment1,1700834651,rohe_test_stage,sdn,29,1367,586.0,2066904,783064.5000000001,0.00992126686126005,0.060746268656716444
20,6756,8,2,4,00:00:00:00:00:04,19790,29903518,aaltosea1,rohe_test_isntance,experiment1,1700834652,rohe_test_stage,sdn,30,1505,720.0999999999999,2275560,889337.0999999997,0.062373798284256245,0.160820895522388
21,6757,8,2,4,00:00:00:00:00:04,19959,30159046,aaltosea1,rohe_test_isntance,experiment1,1700834653,rohe_test_stage,sdn,31,1535,705.8,2320920,893419.5000000001,0.06438873171282823,0.15014925373134327
22,6758,8,2,4,00:00:00:00:00:04,20128,30414574,aaltosea1,rohe_test_isntance,experiment1,1700834654,rohe_test_stage,sdn,32,1527,684.6999999999998,2308824,899467.5000000001,0.06737381827367536,0.13440298507462675
23,6759,8,2,4,00:00:00:00:00:04,20262,30615712,aaltosea1,rohe_test_isntance,experiment1,1700834655,rohe_test_stage,sdn,33,1593,657.8,2407146,902642.6999999998,0.06894098871811996,0.11432835820895522
24,6760,8,2,4,00:00:00:00:00:04,20443,30889384,aaltosea1,rohe_test_isntance,experiment1,1700834656,rohe_test_stage,sdn,34,1519,629.5,2295258,903247.5000000001,0.06923949737420482,0.09320895522388062
25,6761,8,2,4,00:00:00:00:00:04,20603,31131304,aaltosea1,rohe_test_isntance,experiment1,1700834657,rohe_test_stage,sdn,35,1564,600.1999999999998,2363298,899165.0999999997,0.06722456394563282,0.07134328358208944
26,6762,8,2,4,00:00:00:00:00:04,20773,31388344,aaltosea1,rohe_test_isntance,experiment1,1700834658,rohe_test_stage,sdn,36,1591,572.5,2404122,889488.2999999999,0.062448425448277514,0.0506716417910448
27,6763,8,2,4,00:00:00:00:00:04,20907,31590952,aaltosea1,rohe_test_isntance,experiment1,1700834659,rohe_test_stage,sdn,37,1574,552.5,2378418,879055.5000000001,0.057299151130816316,0.03574626865671644
28,6764,8,2,4,00:00:00:00:00:04,21057,31817752,aaltosea1,rohe_test_isntance,experiment1,1700834660,rohe_test_stage,sdn,38,1638,527.1999999999998,2475186,869529.9,0.05259763979748205,0.016865671641790935
29,6765,8,2,4,00:00:00:00:00:04,21231,32080840,aaltosea1,rohe_test_isntance,experiment1,1700834661,rohe_test_stage,sdn,39,1592,517.6999999999998,2405634,773694.2999999999,0.005296455668725279,0.009776119402984965
30,6766,8,2,4,00:00:00:00:00:04,21408,32346994,aaltosea1,rohe_test_isntance,experiment1,1700834662,rohe_test_stage,sdn,40,1618,591.1999999999998,2443476,762963.2999999999,0.0,0.06462686567164168
31,6767,8,2,4,00:00:00:00:00:04,21570,32591938,aaltosea1,rohe_test_isntance,experiment1,1700834663,rohe_test_stage,sdn,41,1611,606.3999999999999,2432892,764630.6999999998,0.0008229717810112793,0.07597014925373127
32,6768,8,2,4,00:00:00:00:00:04,21730,32833858,aaltosea1,rohe_test_isntance,experiment1,1700834664,rohe_test_stage,sdn,42,1602,614.6999999999998,2419284,775071.9,0.005976392052029393,0.0821641791044775
