,index,Unnamed: 0,switch,in_port,eth_dst,packet_count,byte_count,userID,instanceID,runID,timestamp,stageID,appName,runtime,packet_count_shifted,packet_count_Average,byte_count_shifted,byte_count_Average,byte_count_Average_norm,packet_count_Average_norm
0,390,4,1,2,00:00:00:00:00:04,327,492580,aaltosea1,rohe_test_isntance,experiment1,1700834503,rohe_test_stage,sdn,10,249,366.20000000000005,375566,508728.00000000006,0.1031792292048126,0.13290760327279988
1,391,4,1,2,00:00:00:00:00:04,327,492580,aaltosea1,rohe_test_isntance,experiment1,1700834504,rohe_test_stage,sdn,11,249,373.5,375566,507216.00000000006,0.10218136431888597,0.14019157852724007
2,392,4,1,2,00:00:00:00:00:04,327,492580,aaltosea1,rohe_test_isntance,experiment1,1700834505,rohe_test_stage,sdn,12,249,380.5,375566,527174.4000000001,0.11535318081311742,0.14717621233286768
3,393,4,1,2,00:00:00:00:00:04,327,492580,aaltosea1,rohe_test_isntance,experiment1,1700834506,rohe_test_stage,sdn,13,249,386.39999999999986,375566,527178.6000000001,0.11535595266002274,0.15306326082618227
4,394,4,1,2,00:00:00:00:00:04,327,492580,aaltosea1,rohe_test_isntance,experiment1,1700834507,rohe_test_stage,sdn,14,116,392.0,174470,529148.4000000001,0.11665594885863273,0.1586509678706845
5,395,5,1,2,00:00:00:00:00:04,456,687628,aaltosea1,rohe_test_isntance,experiment1,1700834508,rohe_test_stage,sdn,15,245,399.79999999999995,369518,537926.4000000001,0.12244910889081784,0.16643384553981236
6,396,5,1,2,00:00:00:00:00:04,456,687628,aaltosea1,rohe_test_isntance,experiment1,1700834509,rohe_test_stage,sdn,16,245,404.0,369518,545646.0,0.1275437635028542,0.17062462582318896
7,397,5,1,2,00:00:00:00:00:04,456,687628,aaltosea1,rohe_test_isntance,experiment1,1700834510,rohe_test_stage,sdn,17,245,409.5,369518,550492.8,0.13074247483163012,0.17611255238475354
8,398,5,1,2,00:00:00:00:00:04,587,885700,aaltosea1,rohe_test_isntance,experiment1,1700834511,rohe_test_stage,sdn,18,376,408.20000000000005,567590,554432.4000000001,0.1333424672288501,0.1748154061065656
9,399,5,1,2,00:00:00:00:00:04,587,885700,aaltosea1,rohe_test_isntance,experiment1,1700834512,rohe_test_stage,sdn,19,376,405.0999999999999,567590,557918.4000000001,0.13564310016029205,0.1717222111355018
